Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T16:12:10.582975985;234.299366;30;30;465;480
1;2023-01-31T16:12:10.917644042;103.666932;30;30;465;480
2;2023-01-31T16:12:11.121525664;197.670544;30;30;465;480
3;2023-01-31T16:12:11.419391888;132.317247;30;30;465;480
4;2023-01-31T16:12:11.651925406;61.811631;30;30;465;480
5;2023-01-31T16:12:11.813913486;81.611471;30;30;465;480
6;2023-01-31T16:12:11.995765224;148.687443;30;30;465;480
7;2023-01-31T16:12:12.244897512;328.216954;30;30;465;480
8;2023-01-31T16:12:12.673586511;221.691984;30;30;465;480
9;2023-01-31T16:12:12.995675851;99.663591;30;30;465;480
10;2023-01-31T16:12:13.195580861;76.309491;30;30;465;480
11;2023-01-31T16:12:13.372099621;85.943614;30;30;465;480
12;2023-01-31T16:12:13.558444835;52.148739;30;30;465;480
13;2023-01-31T16:12:13.710852821;102.740715;30;30;465;480
14;2023-01-31T16:12:13.913830991;40.491263;30;30;465;480
15;2023-01-31T16:12:14.054498446;36.872122;30;30;465;480
16;2023-01-31T16:12:14.191596891;37.512653;30;30;465;480
17;2023-01-31T16:12:14.329257223;29.843504;30;30;465;480
18;2023-01-31T16:12:14.459247811;30.729146;30;30;465;480
19;2023-01-31T16:12:14.590140594;29.884888;30;30;465;480
20;2023-01-31T16:12:14.720208113;31.437104;30;30;465;480
21;2023-01-31T16:12:14.851813182;30.963003;30;30;465;480
22;2023-01-31T16:12:14.982931945;30.328271;30;30;465;480
23;2023-01-31T16:12:15.113424443;30.721931;30;30;465;480
24;2023-01-31T16:12:15.244333349;128.057792;30;30;465;480
25;2023-01-31T16:12:15.472564006;120.27834;30;30;465;480
26;2023-01-31T16:12:15.692999911;39.022009;30;30;465;480
27;2023-01-31T16:12:15.832195485;29.982896;30;30;465;480
28;2023-01-31T16:12:15.962361769;29.450617;30;30;465;480
29;2023-01-31T16:12:16.091988014;51.908481;30;30;465;480
30;2023-01-31T16:12:16.244079664;28.848689;30;30;465;480
31;2023-01-31T16:12:16.373093105;26.707026;30;30;465;480
32;2023-01-31T16:12:16.499966219;28.386598;30;30;465;480
33;2023-01-31T16:12:16.628519264;29.307817;30;30;465;480
34;2023-01-31T16:12:16.757994034;31.200116;30;30;465;480
35;2023-01-31T16:12:16.889360348;31.997383;30;30;465;480
36;2023-01-31T16:12:17.021552639;27.976941;30;30;465;480
37;2023-01-31T16:12:17.149712327;34.527434;30;30;465;480
38;2023-01-31T16:12:17.284443226;29.495977;30;30;465;480
39;2023-01-31T16:12:17.414122540;28.043355;30;30;465;480
40;2023-01-31T16:12:17.542314234;27.387025;30;30;465;480
41;2023-01-31T16:12:17.669842065;28.039265;30;30;465;480
42;2023-01-31T16:12:17.798032183;27.326212;30;30;465;480
43;2023-01-31T16:12:17.925542588;28.091208;30;30;465;480
44;2023-01-31T16:12:18.053811182;27.523931;30;30;465;480
45;2023-01-31T16:12:18.181507195;27.763696;30;30;465;480
46;2023-01-31T16:12:18.309443535;27.268014;30;30;465;480
47;2023-01-31T16:12:18.436876731;27.277933;30;30;465;480
48;2023-01-31T16:12:18.564322208;27.474283;30;30;465;480
49;2023-01-31T16:12:18.691969116;29.162611;30;30;465;480
50;2023-01-31T16:12:18.821305502;29.007972;30;30;465;480
51;2023-01-31T16:12:18.950473001;27.329431;30;30;465;480
52;2023-01-31T16:12:19.077962211;28.7684;30;30;465;480
53;2023-01-31T16:12:19.206888409;30.265134;30;30;465;480
54;2023-01-31T16:12:19.337317787;27.164353;30;30;465;480
55;2023-01-31T16:12:19.464663167;31.359348;30;30;465;480
56;2023-01-31T16:12:19.596211675;29.903869;30;30;465;480
57;2023-01-31T16:12:19.726267840;26.34797;30;30;465;480
58;2023-01-31T16:12:19.852773814;29.599597;30;30;465;480
59;2023-01-31T16:12:19.982562342;28.148725;30;30;465;480
60;2023-01-31T16:12:20.110892232;27.358548;30;30;465;480
61;2023-01-31T16:12:20.238478346;27.138256;30;30;465;480
62;2023-01-31T16:12:20.365786781;28.326541;30;30;465;480
63;2023-01-31T16:12:20.494295812;26.418139;30;30;465;480
64;2023-01-31T16:12:20.620878632;30.871915;30;30;465;480
65;2023-01-31T16:12:20.751908222;103.429675;30;30;465;480
66;2023-01-31T16:12:20.955503753;193.188878;30;30;465;480
67;2023-01-31T16:12:21.248849057;129.370909;30;30;465;480
68;2023-01-31T16:12:21.478376091;27.705994;30;30;465;480
69;2023-01-31T16:12:21.606246882;27.053015;30;30;465;480
70;2023-01-31T16:12:21.733457002;27.462653;30;30;465;480
71;2023-01-31T16:12:21.861112098;29.607749;30;30;465;480
72;2023-01-31T16:12:21.990881533;50.823964;30;30;465;480
73;2023-01-31T16:12:22.141866953;26.765902;30;30;465;480
74;2023-01-31T16:12:22.268810467;30.009609;30;30;465;480
75;2023-01-31T16:12:22.398990496;26.692216;30;30;465;480
76;2023-01-31T16:12:22.525887844;28.687462;30;30;465;480
77;2023-01-31T16:12:22.654742209;27.919139;30;30;465;480
78;2023-01-31T16:12:22.782846843;27.448568;30;30;465;480
79;2023-01-31T16:12:22.910442425;27.623535;30;30;465;480
80;2023-01-31T16:12:23.038233188;24.956615;30;30;465;480
81;2023-01-31T16:12:23.163344936;30.864346;30;30;465;480
82;2023-01-31T16:12:23.294387288;28.233858;30;30;465;480
83;2023-01-31T16:12:23.422787411;31.196241;30;30;465;480
84;2023-01-31T16:12:23.554559628;29.230274;30;30;465;480
85;2023-01-31T16:12:23.683930647;26.891989;30;30;465;480
86;2023-01-31T16:12:23.810977244;30.05479;30;30;465;480
87;2023-01-31T16:12:23.941188991;28.418526;30;30;465;480
88;2023-01-31T16:12:24.069756942;28.278479;30;30;465;480
89;2023-01-31T16:12:24.198189853;29.48269;30;30;465;480
90;2023-01-31T16:12:24.327831108;27.753098;30;30;465;480
91;2023-01-31T16:12:24.455738448;28.228863;30;30;465;480
92;2023-01-31T16:12:24.584114886;27.00156;30;30;465;480
93;2023-01-31T16:12:24.711294775;29.595333;30;30;465;480
94;2023-01-31T16:12:24.841145703;27.471587;30;30;465;480
95;2023-01-31T16:12:24.968766970;27.765692;30;30;465;480
96;2023-01-31T16:12:25.096684013;29.735886;30;30;465;480
97;2023-01-31T16:12:25.226606474;25.865716;30;30;465;480
98;2023-01-31T16:12:25.352620320;28.15138;30;30;465;480
99;2023-01-31T16:12:25.480919731;27.478347;30;30;465;480
100;2023-01-31T16:12:25.608550806;28.158784;30;30;465;480
101;2023-01-31T16:12:25.736865120;25.761977;30;30;465;480
102;2023-01-31T16:12:25.862783788;27.521563;30;30;465;480
103;2023-01-31T16:12:25.990465859;30.950898;30;30;465;480
104;2023-01-31T16:12:26.121576908;26.872143;30;30;465;480
105;2023-01-31T16:12:26.248604694;28.607608;30;30;465;480
106;2023-01-31T16:12:26.377366696;27.064376;30;30;465;480
107;2023-01-31T16:12:26.504592079;29.66094;30;30;465;480
108;2023-01-31T16:12:26.634411778;27.210409;30;30;465;480
109;2023-01-31T16:12:26.761776921;102.506357;30;30;465;480
110;2023-01-31T16:12:26.964490361;163.859023;30;30;465;480
111;2023-01-31T16:12:27.228458053;46.680192;30;30;465;480
112;2023-01-31T16:12:27.375301925;27.08466;30;30;465;480
113;2023-01-31T16:12:27.502543982;26.085748;30;30;465;480
114;2023-01-31T16:12:27.628804166;27.554312;30;30;465;480
115;2023-01-31T16:12:27.756523659;27.153564;30;30;465;480
116;2023-01-31T16:12:27.883823532;26.974647;30;30;465;480
117;2023-01-31T16:12:28.010938602;47.551846;30;30;465;480
118;2023-01-31T16:12:28.158629443;28.003657;30;30;465;480
119;2023-01-31T16:12:28.286795587;28.414066;30;30;465;480
120;2023-01-31T16:12:28.415367923;26.565984;30;30;465;480
121;2023-01-31T16:12:28.542079043;26.09484;30;30;465;480
122;2023-01-31T16:12:28.668312129;26.8806;30;30;465;480
123;2023-01-31T16:12:28.795337787;26.502144;30;30;465;480
124;2023-01-31T16:12:28.921984296;33.80643;30;30;465;480
125;2023-01-31T16:12:29.055942191;31.076098;30;30;465;480
126;2023-01-31T16:12:29.187170878;27.562869;30;30;465;480
127;2023-01-31T16:12:29.314887796;27.370084;30;30;465;480
128;2023-01-31T16:12:29.442471797;26.212256;30;30;465;480
129;2023-01-31T16:12:29.568827779;27.356547;30;30;465;480
130;2023-01-31T16:12:29.696332845;27.113629;30;30;465;480
131;2023-01-31T16:12:29.823606187;26.535149;30;30;465;480
132;2023-01-31T16:12:29.950284125;26.972617;30;30;465;480
133;2023-01-31T16:12:30.077402519;27.600221;30;30;465;480
134;2023-01-31T16:12:30.205165590;29.472798;30;30;465;480
135;2023-01-31T16:12:30.334788559;28.80696;30;30;465;480
136;2023-01-31T16:12:30.463728350;27.745098;30;30;465;480
137;2023-01-31T16:12:30.591619776;29.208194;30;30;465;480
138;2023-01-31T16:12:30.720970622;26.61318;30;30;465;480
139;2023-01-31T16:12:30.847727259;25.414735;30;30;465;480
140;2023-01-31T16:12:30.973301693;25.777919;30;30;465;480
141;2023-01-31T16:12:31.099239654;26.477356;30;30;465;480
142;2023-01-31T16:12:31.225858322;26.125377;30;30;465;480
143;2023-01-31T16:12:31.352149620;26.977466;30;30;465;480
144;2023-01-31T16:12:31.479274138;26.678404;30;30;465;480
145;2023-01-31T16:12:31.606118591;25.656122;30;30;465;480
146;2023-01-31T16:12:31.731941354;29.154721;30;30;465;480
147;2023-01-31T16:12:31.861241053;26.784765;30;30;465;480
148;2023-01-31T16:12:31.988165200;28.943148;30;30;465;480
149;2023-01-31T16:12:32.117271972;29.042464;30;30;465;480
150;2023-01-31T16:12:32.246463506;27.554995;30;30;465;480
151;2023-01-31T16:12:32.374189216;27.055626;30;30;465;480
152;2023-01-31T16:12:32.501408120;29.967541;30;30;465;480
153;2023-01-31T16:12:32.631551907;25.647284;30;30;465;480
154;2023-01-31T16:12:32.757364269;26.981121;30;30;465;480
155;2023-01-31T16:12:32.884580739;27.166805;30;30;465;480
156;2023-01-31T16:12:33.011915742;25.670899;30;30;465;480
157;2023-01-31T16:12:33.137811470;27.924818;30;30;465;480
158;2023-01-31T16:12:33.265886586;29.887952;30;30;465;480
159;2023-01-31T16:12:33.395952337;26.027974;30;30;465;480
160;2023-01-31T16:12:33.522128400;27.075471;30;30;465;480
161;2023-01-31T16:12:33.649358243;27.835583;30;30;465;480
162;2023-01-31T16:12:33.777353079;27.121721;30;30;465;480
163;2023-01-31T16:12:33.904637808;29.828777;30;30;465;480
164;2023-01-31T16:12:34.034617129;28.534441;30;30;465;480
165;2023-01-31T16:12:34.163293883;26.273333;30;30;465;480
166;2023-01-31T16:12:34.289736649;31.682709;30;30;465;480
167;2023-01-31T16:12:34.421609748;30.097344;30;30;465;480
168;2023-01-31T16:12:34.551893180;28.392904;30;30;465;480
169;2023-01-31T16:12:34.680443674;27.234467;30;30;465;480
170;2023-01-31T16:12:34.807829679;26.137782;30;30;465;480
171;2023-01-31T16:12:34.934114014;27.49863;30;30;465;480
172;2023-01-31T16:12:35.061763826;28.740471;30;30;465;480
173;2023-01-31T16:12:35.190666834;32.251983;30;30;465;480
174;2023-01-31T16:12:35.323075385;25.370615;30;30;465;480
175;2023-01-31T16:12:35.448607096;28.450004;30;30;465;480
176;2023-01-31T16:12:35.577300229;26.143614;30;30;465;480
177;2023-01-31T16:12:35.703601975;26.906154;30;30;465;480
178;2023-01-31T16:12:35.830653661;27.397749;30;30;465;480
179;2023-01-31T16:12:35.958192469;32.248877;30;30;465;480
180;2023-01-31T16:12:36.090622600;112.113277;30;30;465;480
181;2023-01-31T16:12:36.302912570;78.394883;30;30;465;480
182;2023-01-31T16:12:36.481444786;28.70552;30;30;465;480
183;2023-01-31T16:12:36.610303818;26.753662;30;30;465;480
184;2023-01-31T16:12:36.737198575;26.926549;30;30;465;480
185;2023-01-31T16:12:36.864266692;28.262885;30;30;465;480
186;2023-01-31T16:12:36.992689884;26.565105;30;30;465;480
187;2023-01-31T16:12:37.119439657;25.908235;30;30;465;480
188;2023-01-31T16:12:37.245505762;30.075838;30;30;465;480
189;2023-01-31T16:12:37.375774493;168.686113;30;30;465;480
190;2023-01-31T16:12:37.644623375;106.377266;30;30;465;480
191;2023-01-31T16:12:37.851233480;27.001308;30;30;465;480
192;2023-01-31T16:12:37.978378783;25.462509;30;30;465;480
193;2023-01-31T16:12:38.104023385;26.044728;30;30;465;480
194;2023-01-31T16:12:38.230217486;26.631099;30;30;465;480
195;2023-01-31T16:12:38.356986176;25.287786;30;30;465;480
196;2023-01-31T16:12:38.482423417;27.74484;30;30;465;480
197;2023-01-31T16:12:38.610319819;26.542979;30;30;465;480
198;2023-01-31T16:12:38.737004504;25.976553;30;30;465;480
199;2023-01-31T16:12:38.863121750;28.097756;30;30;465;480
200;2023-01-31T16:12:38.991427022;27.208388;30;30;465;480
201;2023-01-31T16:12:39.118793868;25.895818;30;30;465;480
202;2023-01-31T16:12:39.244850092;25.419494;30;30;465;480
203;2023-01-31T16:12:39.370409918;23.884184;30;30;465;480
204;2023-01-31T16:12:39.494465721;26.865444;30;30;465;480
205;2023-01-31T16:12:39.621472135;25.482258;30;30;465;480
206;2023-01-31T16:12:39.747159981;26.493367;30;30;465;480
207;2023-01-31T16:12:39.873795514;24.953988;30;30;465;480
208;2023-01-31T16:12:39.998908758;25.414776;30;30;465;480
209;2023-01-31T16:12:40.124472972;27.057417;30;30;465;480
210;2023-01-31T16:12:40.251700727;26.053731;30;30;465;480
211;2023-01-31T16:12:40.377912938;32.511344;30;30;465;480
212;2023-01-31T16:12:40.510598925;26.757444;30;30;465;480
213;2023-01-31T16:12:40.637518121;30.151257;30;30;465;480
214;2023-01-31T16:12:40.767842134;25.85369;30;30;465;480
215;2023-01-31T16:12:40.893859948;24.983364;30;30;465;480
216;2023-01-31T16:12:41.019019721;25.390372;30;30;465;480
217;2023-01-31T16:12:41.144558952;27.921926;30;30;465;480
218;2023-01-31T16:12:41.272628916;24.719947;30;30;465;480
219;2023-01-31T16:12:41.397500556;25.699594;30;30;465;480
220;2023-01-31T16:12:41.523374493;24.913843;30;30;465;480
221;2023-01-31T16:12:41.648464344;25.847913;30;30;465;480
222;2023-01-31T16:12:41.774483172;29.831626;30;30;465;480
