type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694429867;0.656436
INITIALIZATION;12346;100;0;1672694429868;0.01092
INITIALIZATION;12347;100;0;1672694429868;0.01788
INITIALIZATION;12351;100;0;1672694429869;0.01096
INITIALIZATION;12348;100;0;1672694429869;0.00782
INITIALIZATION;12350;100;0;1672694429869;0.00807
INITIALIZATION;12352;100;0;1672694429869;0.014091
APPROXIMATION;12345;100;1;1672694429869;0.01609
APPROXIMATION;12346;100;1;1672694429869;0.007381
APPROXIMATION;12347;100;1;1672694429869;0.00802
APPROXIMATION;12348;100;1;1672694429870;0.00909
APPROXIMATION;12350;100;1;1672694429870;0.01023
APPROXIMATION;12351;100;1;1672694429870;0.00874
APPROXIMATION;12345;100;2;1672694429871;0.01157
APPROXIMATION;12346;100;2;1672694429871;0.00356
APPROXIMATION;12352;100;1;1672694429871;0.01756
APPROXIMATION;12348;100;2;1672694429871;0.00528
APPROXIMATION;12347;100;2;1672694429872;0.008
APPROXIMATION;12350;100;2;1672694429872;0.00695
APPROXIMATION;12352;100;2;1672694429872;0.00435
APPROXIMATION;12351;100;2;1672694429873;0.01711
HALTED;12348;100;3;1672694429873;0.00531
HALTED;12352;100;3;1672694429873;0.007
HALTED;12350;100;3;1672694429873;0.00251
HALTED;12346;100;3;1672694429910;0.0037
HALTED;12345;100;3;1672694429910;0.00208
HALTED;12347;100;3;1672694429920;0.00356
HALTED;12351;100;3;1672694429920;0.00265
INITIALIZATION;12345;101;0;1672694430011;0.515465
INITIALIZATION;12347;101;0;1672694430012;0.0077
INITIALIZATION;12350;101;0;1672694430012;0.00771
INITIALIZATION;12348;101;0;1672694430012;0.00693
INITIALIZATION;12346;101;0;1672694430012;0.0072
INITIALIZATION;12351;101;0;1672694430012;0.00601
INITIALIZATION;12352;101;0;1672694430013;0.01714
APPROXIMATION;12345;101;1;1672694430013;0.00634
APPROXIMATION;12346;101;1;1672694430013;0.00678
APPROXIMATION;12347;101;1;1672694430013;0.00742
APPROXIMATION;12348;101;1;1672694430013;0.0063
APPROXIMATION;12351;101;1;1672694430013;0.004281
APPROXIMATION;12350;101;1;1672694430013;0.00281
APPROXIMATION;12352;101;1;1672694430013;0.01815
APPROXIMATION;12346;101;2;1672694430014;0.00715
APPROXIMATION;12347;101;2;1672694430014;0.0033
APPROXIMATION;12348;101;2;1672694430014;0.00539
APPROXIMATION;12350;101;2;1672694430014;0.00602
APPROXIMATION;12351;101;2;1672694430014;0.00588
APPROXIMATION;12352;101;2;1672694430014;0.00364
HALTED;12347;101;3;1672694430015;0.0209
HALTED;12351;101;3;1672694430015;0.01135
APPROXIMATION;12345;101;2;1672694430059;0.01639
HALTED;12350;101;3;1672694430059;0.00453
HALTED;12352;101;3;1672694430059;0.00227
HALTED;12346;101;3;1672694430059;0.00291
HALTED;12348;101;3;1672694430060;0.00455
HALTED;12345;101;3;1672694430060;0.00297
INITIALIZATION;12345;102;0;1672694430161;0.467725
INITIALIZATION;12346;102;0;1672694430162;0.00762
INITIALIZATION;12347;102;0;1672694430162;0.00703
INITIALIZATION;12348;102;0;1672694430162;0.0076
INITIALIZATION;12350;102;0;1672694430162;0.00637
INITIALIZATION;12351;102;0;1672694430163;0.0066
APPROXIMATION;12345;102;1;1672694430163;0.00926
