type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694725084;101.475281
INITIALIZATION;12348;100;0;1672694725186;0.105011
INITIALIZATION;12351;100;0;1672694725186;0.00564
INITIALIZATION;12346;100;0;1672694725186;0.112631
INITIALIZATION;12349;100;0;1672694725187;0.00495
INITIALIZATION;12347;100;0;1672694725187;0.106021
INITIALIZATION;12350;100;0;1672694725187;0.149111
APPROXIMATION;12348;100;1;1672694725187;0.204172
APPROXIMATION;12346;100;1;1672694725187;0.062181
APPROXIMATION;12345;100;1;1672694725187;0.201972
APPROXIMATION;12349;100;1;1672694725187;0.01087
APPROXIMATION;12351;100;1;1672694725187;0.176521
APPROXIMATION;12347;100;1;1672694725188;0.056901
APPROXIMATION;12350;100;1;1672694725188;0.159951
APPROXIMATION;12348;100;2;1672694725188;0.074111
APPROXIMATION;12346;100;2;1672694725188;0.057301
APPROXIMATION;12347;100;2;1672694725188;0.05728
APPROXIMATION;12349;100;2;1672694725188;0.00172
APPROXIMATION;12345;100;2;1672694725188;0.142732
APPROXIMATION;12351;100;2;1672694725188;0.05819
APPROXIMATION;12350;100;2;1672694725188;0.167372
APPROXIMATION;12346;100;3;1672694725188;0.225222
APPROXIMATION;12348;100;3;1672694725189;0.00505
APPROXIMATION;12347;100;3;1672694725189;0.0012
APPROXIMATION;12349;100;3;1672694725189;0.06913
APPROXIMATION;12351;100;3;1672694725189;0.044051
APPROXIMATION;12345;100;3;1672694725189;0.097341
APPROXIMATION;12350;100;3;1672694725189;0.08398
APPROXIMATION;12346;100;4;1672694725189;0.143272
APPROXIMATION;12347;100;4;1672694725189;0.013751
APPROXIMATION;12348;100;4;1672694725189;0.06181
APPROXIMATION;12349;100;4;1672694725189;0.01467
APPROXIMATION;12350;100;4;1672694725189;0.176412
APPROXIMATION;12351;100;4;1672694725190;0.080001
APPROXIMATION;12345;100;4;1672694725190;0.961758
APPROXIMATION;12348;100;5;1672694725191;0.114901
APPROXIMATION;12346;100;5;1672694725191;0.050011
APPROXIMATION;12347;100;5;1672694725191;0.03536
APPROXIMATION;12350;100;5;1672694725191;0.166812
APPROXIMATION;12349;100;5;1672694725191;0.05065
APPROXIMATION;12351;100;5;1672694725191;0.177042
APPROXIMATION;12345;100;5;1672694725191;1.1794
APPROXIMATION;12348;100;6;1672694725193;0.02645
APPROXIMATION;12346;100;6;1672694725193;0.116111
APPROXIMATION;12349;100;6;1672694725193;0.066821
APPROXIMATION;12347;100;6;1672694725193;0.103441
APPROXIMATION;12350;100;6;1672694725193;0.00151
APPROXIMATION;12351;100;6;1672694725193;0.07302
APPROXIMATION;12345;100;6;1672694725193;0.304583
APPROXIMATION;12346;100;7;1672694725193;0.119121
APPROXIMATION;12347;100;7;1672694725193;0.03734
APPROXIMATION;12348;100;7;1672694725193;0.05449
APPROXIMATION;12349;100;7;1672694725193;0.058361
APPROXIMATION;12351;100;7;1672694725194;0.138331
APPROXIMATION;12350;100;7;1672694725194;0.127051
APPROXIMATION;12345;100;7;1672694725194;0.104011
APPROXIMATION;12346;100;8;1672694725194;0.120251
APPROXIMATION;12348;100;8;1672694725194;0.00135
APPROXIMATION;12347;100;8;1672694725194;0.02433
APPROXIMATION;12349;100;8;1672694725194;0.0348
APPROXIMATION;12351;100;8;1672694725194;0.164442
APPROXIMATION;12350;100;8;1672694725194;0.03687
APPROXIMATION;12345;100;8;1672694725194;0.152021
APPROXIMATION;12346;100;9;1672694725195;0.114521
APPROXIMATION;12348;100;9;1672694725195;0.00189
APPROXIMATION;12347;100;9;1672694725195;0.02591
APPROXIMATION;12349;100;9;1672694725195;0.077341
APPROXIMATION;12350;100;9;1672694725195;0.03721
APPROXIMATION;12351;100;9;1672694725195;0.039071
APPROXIMATION;12345;100;9;1672694725195;0.162741
APPROXIMATION;12346;100;10;1672694725195;0.131231
APPROXIMATION;12347;100;10;1672694725195;0.04914
APPROXIMATION;12350;100;10;1672694725195;0.00342
APPROXIMATION;12351;100;10;1672694725195;9.9E-4
APPROXIMATION;12348;100;10;1672694725195;9.3E-4
APPROXIMATION;12349;100;10;1672694725196;0.00121
APPROXIMATION;12345;100;10;1672694725196;0.164591
APPROXIMATION;12346;100;11;1672694725196;0.138991
APPROXIMATION;12348;100;11;1672694725196;0.00369
APPROXIMATION;12347;100;11;1672694725196;0.01095
APPROXIMATION;12351;100;11;1672694725196;0.154281
APPROXIMATION;12350;100;11;1672694725196;0.026111
APPROXIMATION;12345;100;11;1672694725196;0.226342
APPROXIMATION;12349;100;11;1672694725196;0.08377
APPROXIMATION;12346;100;12;1672694725196;0.124281
APPROXIMATION;12347;100;12;1672694725197;0.03134
APPROXIMATION;12351;100;12;1672694725197;0.160392
APPROXIMATION;12348;100;12;1672694725197;0.00158
APPROXIMATION;12350;100;12;1672694725197;0.02652
APPROXIMATION;12345;100;12;1672694725197;0.03197
APPROXIMATION;12349;100;12;1672694725197;0.094751
APPROXIMATION;12346;100;13;1672694725197;0.141331
APPROXIMATION;12347;100;13;1672694725197;0.039101
APPROXIMATION;12350;100;13;1672694725197;0.119761
APPROXIMATION;12348;100;13;1672694725197;0.01516
APPROXIMATION;12351;100;13;1672694725197;0.03631
APPROXIMATION;12345;100;13;1672694725197;0.08908
APPROXIMATION;12349;100;13;1672694725197;0.00187
HALTED;12346;100;14;1672694725197;0.142732
HALTED;12347;100;14;1672694725198;0.00255
HALTED;12348;100;14;1672694725198;0.091771
HALTED;12351;100;14;1672694725198;0.076861
HALTED;12350;100;14;1672694725198;0.00301
HALTED;12349;100;14;1672694725198;0.088041
HALTED;12345;100;14;1672694725198;0.179821
INITIALIZATION;12345;101;0;1672694725198;102.146637
INITIALIZATION;12346;101;0;1672694725301;0.00353
INITIALIZATION;12347;101;0;1672694725301;0.00831
INITIALIZATION;12348;101;0;1672694725301;0.00902
INITIALIZATION;12349;101;0;1672694725301;0.00161
INITIALIZATION;12351;101;0;1672694725301;0.188122
INITIALIZATION;12350;101;0;1672694725301;0.183782
APPROXIMATION;12347;101;1;1672694725301;0.192681
APPROXIMATION;12345;101;1;1672694725302;0.07696
APPROXIMATION;12346;101;1;1672694725302;0.050951
APPROXIMATION;12348;101;1;1672694725302;0.03847
APPROXIMATION;12351;101;1;1672694725302;0.097021
APPROXIMATION;12349;101;1;1672694725302;0.051271
APPROXIMATION;12350;101;1;1672694725302;0.00135
APPROXIMATION;12345;101;2;1672694725302;0.197041
APPROXIMATION;12347;101;2;1672694725302;0.00168
APPROXIMATION;12346;101;2;1672694725302;0.192001
APPROXIMATION;12351;101;2;1672694725302;0.01667
APPROXIMATION;12348;101;2;1672694725302;0.0012
APPROXIMATION;12350;101;2;1672694725302;0.05395
APPROXIMATION;12349;101;2;1672694725302;0.119831
APPROXIMATION;12346;101;3;1672694725303;0.153772
APPROXIMATION;12347;101;3;1672694725303;0.04652
APPROXIMATION;12348;101;3;1672694725303;0.045311
APPROXIMATION;12349;101;3;1672694725303;0.10259
APPROXIMATION;12351;101;3;1672694725303;0.064351
APPROXIMATION;12350;101;3;1672694725303;46.754771
APPROXIMATION;12345;101;3;1672694725350;0.152581
APPROXIMATION;12347;101;4;1672694725350;0.155221
APPROXIMATION;12346;101;4;1672694725350;0.0017
APPROXIMATION;12348;101;4;1672694725350;0.05705
APPROXIMATION;12350;101;4;1672694725350;0.115011
APPROXIMATION;12351;101;4;1672694725350;0.081371
APPROXIMATION;12349;101;4;1672694725350;0.00195
APPROXIMATION;12345;101;4;1672694725350;0.00161
APPROXIMATION;12346;101;5;1672694725350;0.246052
APPROXIMATION;12348;101;5;1672694725351;0.171082
APPROXIMATION;12347;101;5;1672694725351;0.00227
APPROXIMATION;12351;101;5;1672694725351;0.170301
APPROXIMATION;12345;101;5;1672694725351;0.013551
APPROXIMATION;12350;101;5;1672694725351;0.01177
APPROXIMATION;12349;101;5;1672694725351;0.00126
APPROXIMATION;12346;101;6;1672694725351;0.275792
APPROXIMATION;12351;101;6;1672694725351;0.01573
APPROXIMATION;12348;101;6;1672694725351;0.06812
APPROXIMATION;12345;101;6;1672694725351;0.059591
APPROXIMATION;12347;101;6;1672694725352;0.00132
APPROXIMATION;12350;101;6;1672694725352;0.01648
APPROXIMATION;12349;101;6;1672694725352;0.03479
APPROXIMATION;12346;101;7;1672694725352;0.269323
APPROXIMATION;12345;101;7;1672694725352;0.02457
APPROXIMATION;12348;101;7;1672694725352;0.00126
APPROXIMATION;12350;101;7;1672694725352;0.01714
APPROXIMATION;12349;101;7;1672694725352;0.060931
APPROXIMATION;12351;101;7;1672694725352;47.721639
APPROXIMATION;12347;101;7;1672694725400;0.099441
APPROXIMATION;12345;101;8;1672694725400;0.207942
APPROXIMATION;12346;101;8;1672694725400;0.553765
APPROXIMATION;12350;101;8;1672694725401;0.03096
APPROXIMATION;12345;101;9;1672694725401;0.0141
APPROXIMATION;12346;101;9;1672694725401;0.001191
APPROXIMATION;12348;101;8;1672694725401;0.001
APPROXIMATION;12347;101;8;1672694725401;0.00104
APPROXIMATION;12351;101;8;1672694725401;8.8E-4
APPROXIMATION;12349;101;8;1672694725401;8.4E-4
APPROXIMATION;12348;101;9;1672694725401;0.187181
APPROXIMATION;12351;101;9;1672694725401;0.104551
APPROXIMATION;12350;101;9;1672694725401;0.034661
APPROXIMATION;12349;101;9;1672694725401;0.07858
APPROXIMATION;12347;101;9;1672694725401;0.162402
APPROXIMATION;12348;101;10;1672694725401;0.197062
APPROXIMATION;12346;101;10;1672694725402;0.00342
APPROXIMATION;12345;101;10;1672694725402;0.356003
APPROXIMATION;12347;101;10;1672694725402;0.046071
APPROXIMATION;12351;101;10;1672694725402;0.00123
APPROXIMATION;12349;101;10;1672694725402;9.8E-4
APPROXIMATION;12350;101;10;1672694725402;8.9E-4
APPROXIMATION;12346;101;11;1672694725402;0.04641
APPROXIMATION;12349;101;11;1672694725402;0.161421
APPROXIMATION;12348;101;11;1672694725402;0.00211
APPROXIMATION;12350;101;11;1672694725402;0.00168
APPROXIMATION;12347;101;11;1672694725402;0.00401
APPROXIMATION;12351;101;11;1672694725402;0.04243
APPROXIMATION;12346;101;12;1672694725402;0.176552
APPROXIMATION;12345;101;11;1672694725403;0.01777
