type;receiverPort;reqIdInternal;Round;startWalltime;duration
HALTED;-1;115;14;1672694727305;0.273762
INITIALIZATION;-1;116;0;1672694727407;0.496734
APPROXIMATION;-1;116;1;1672694727407;0.330763
APPROXIMATION;-1;116;2;1672694727408;0.326893
APPROXIMATION;-1;116;3;1672694727449;0.786267
APPROXIMATION;-1;116;4;1672694727450;0.377564
APPROXIMATION;-1;116;5;1672694727451;0.274162
APPROXIMATION;-1;116;6;1672694727451;0.314022
APPROXIMATION;-1;116;7;1672694727452;0.247462
APPROXIMATION;-1;116;8;1672694727452;0.282933
APPROXIMATION;-1;116;9;1672694727453;0.280133
APPROXIMATION;-1;116;10;1672694727453;0.318612
APPROXIMATION;-1;116;11;1672694727454;0.309173
APPROXIMATION;-1;116;12;1672694727454;0.268933
APPROXIMATION;-1;116;13;1672694727455;0.243712
HALTED;-1;116;14;1672694727455;0.259393
INITIALIZATION;-1;117;0;1672694727557;0.460474
APPROXIMATION;-1;117;1;1672694727558;0.372113
APPROXIMATION;-1;117;2;1672694727558;0.338133
APPROXIMATION;-1;117;3;1672694727559;0.330563
APPROXIMATION;-1;117;4;1672694727600;0.355584
APPROXIMATION;-1;117;5;1672694727600;0.319883
APPROXIMATION;-1;117;6;1672694727601;0.413554
APPROXIMATION;-1;117;7;1672694727601;0.389334
APPROXIMATION;-1;117;8;1672694727602;0.333653
APPROXIMATION;-1;117;9;1672694727602;0.314723
APPROXIMATION;-1;117;10;1672694727603;0.345283
APPROXIMATION;-1;117;11;1672694727603;0.359353
APPROXIMATION;-1;117;12;1672694727604;0.459944
APPROXIMATION;-1;117;13;1672694727605;0.381313
HALTED;-1;117;14;1672694727605;0.335843
INITIALIZATION;-1;118;0;1672694727707;0.502604
APPROXIMATION;-1;118;1;1672694727708;0.402024
APPROXIMATION;-1;118;2;1672694727709;0.456024
APPROXIMATION;-1;118;3;1672694727709;0.463034
APPROXIMATION;-1;118;4;1672694727710;0.344953
APPROXIMATION;-1;118;5;1672694727710;0.271893
APPROXIMATION;-1;118;6;1672694727711;0.284542
APPROXIMATION;-1;118;7;1672694727711;0.315483
APPROXIMATION;-1;118;8;1672694727712;0.256392
APPROXIMATION;-1;118;9;1672694727712;0.281163
APPROXIMATION;-1;118;10;1672694727713;0.273672
APPROXIMATION;-1;118;11;1672694727714;0.288492
APPROXIMATION;-1;118;12;1672694727714;0.283163
APPROXIMATION;-1;118;13;1672694727715;0.260372
HALTED;-1;118;14;1672694727715;0.267882
INITIALIZATION;-1;119;0;1672694727819;0.716586
APPROXIMATION;-1;119;1;1672694727819;1.13632
APPROXIMATION;-1;119;2;1672694727821;0.835918
APPROXIMATION;-1;119;3;1672694727823;0.447334
