type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694429766;101.430671
INITIALIZATION;12347;100;0;1672694429867;0.545995
INITIALIZATION;12346;100;0;1672694429868;0.148891
INITIALIZATION;12351;100;0;1672694429868;0.459325
INITIALIZATION;12348;100;0;1672694429869;0.02668
INITIALIZATION;12350;100;0;1672694429869;0.086561
INITIALIZATION;12352;100;0;1672694429869;0.02336
APPROXIMATION;12345;100;1;1672694429869;0.229762
APPROXIMATION;12346;100;1;1672694429869;0.06934
APPROXIMATION;12347;100;1;1672694429869;0.083421
APPROXIMATION;12348;100;1;1672694429869;0.346874
APPROXIMATION;12350;100;1;1672694429870;0.224902
APPROXIMATION;12351;100;1;1672694429870;0.646186
APPROXIMATION;12345;100;2;1672694429870;0.205402
APPROXIMATION;12346;100;2;1672694429871;0.01252
APPROXIMATION;12352;100;1;1672694429871;0.256942
APPROXIMATION;12348;100;2;1672694429871;0.056501
APPROXIMATION;12347;100;2;1672694429871;0.536025
APPROXIMATION;12350;100;2;1672694429872;0.263492
APPROXIMATION;12352;100;2;1672694429872;0.448964
APPROXIMATION;12351;100;2;1672694429872;0.304353
HALTED;12348;100;3;1672694429873;0.226132
HALTED;12352;100;3;1672694429873;0.262503
HALTED;12350;100;3;1672694429873;0.090011
HALTED;12346;100;3;1672694429873;36.46389
HALTED;12345;100;3;1672694429910;0.124451
HALTED;12347;100;3;1672694429910;9.968478
HALTED;12351;100;3;1672694429920;0.098441
INITIALIZATION;12345;101;0;1672694429920;90.930868
INITIALIZATION;12347;101;0;1672694430011;0.922628
INITIALIZATION;12350;101;0;1672694430012;0.105331
INITIALIZATION;12348;101;0;1672694430012;0.04622
INITIALIZATION;12346;101;0;1672694430012;0.057971
INITIALIZATION;12351;101;0;1672694430012;0.080971
INITIALIZATION;12352;101;0;1672694430012;0.365413
APPROXIMATION;12345;101;1;1672694430013;0.233212
APPROXIMATION;12346;101;1;1672694430013;0.075541
APPROXIMATION;12347;101;1;1672694430013;0.01463
APPROXIMATION;12348;101;1;1672694430013;0.132472
APPROXIMATION;12351;101;1;1672694430013;0.184841
APPROXIMATION;12350;101;1;1672694430013;0.011781
APPROXIMATION;12352;101;1;1672694430013;0.04941
APPROXIMATION;12346;101;2;1672694430013;0.312983
APPROXIMATION;12347;101;2;1672694430014;0.095501
APPROXIMATION;12348;101;2;1672694430014;0.04056
APPROXIMATION;12350;101;2;1672694430014;0.07114
APPROXIMATION;12351;101;2;1672694430014;0.01527
APPROXIMATION;12352;101;2;1672694430014;0.09956
HALTED;12347;101;3;1672694430014;0.366463
HALTED;12351;101;3;1672694430015;0.123211
APPROXIMATION;12345;101;2;1672694430015;44.618422
HALTED;12350;101;3;1672694430059;0.04887
HALTED;12352;101;3;1672694430059;0.00873
HALTED;12346;101;3;1672694430059;0.00614
HALTED;12348;101;3;1672694430059;0.340873
HALTED;12345;101;3;1672694430060;0.214172
INITIALIZATION;12345;102;0;1672694430060;100.981116
INITIALIZATION;12346;102;0;1672694430161;0.712136
INITIALIZATION;12347;102;0;1672694430162;0.188392
INITIALIZATION;12348;102;0;1672694430162;0.229282
INITIALIZATION;12350;102;0;1672694430162;0.171941
INITIALIZATION;12351;102;0;1672694430162;0.08563
APPROXIMATION;12345;102;1;1672694430163;0.344443
APPROXIMATION;12346;102;1;1672694430163;0.095511
INITIALIZATION;12352;102;0;1672694430163;0.01858
APPROXIMATION;12347;102;1;1672694430163;0.244772
APPROXIMATION;12348;102;1;1672694430163;0.084001
APPROXIMATION;12350;102;1;1672694430163;0.348003
APPROXIMATION;12352;102;1;1672694430164;0.020881
APPROXIMATION;12351;102;1;1672694430164;0.118831
APPROXIMATION;12345;102;2;1672694430164;0.140621
APPROXIMATION;12346;102;2;1672694430164;0.034571
APPROXIMATION;12347;102;2;1672694430164;0.05425
APPROXIMATION;12348;102;2;1672694430164;0.167372
APPROXIMATION;12352;102;2;1672694430164;0.161831
APPROXIMATION;12350;102;2;1672694430165;0.214641
APPROXIMATION;12351;102;2;1672694430165;0.185121
HALTED;12345;102;3;1672694430165;0.110361
HALTED;12348;102;3;1672694430165;0.015401
HALTED;12347;102;3;1672694430165;0.01772
HALTED;12346;102;3;1672694430165;0.0098
HALTED;12350;102;3;1672694430165;0.372674
HALTED;12351;102;3;1672694430166;0.06434
HALTED;12352;102;3;1672694430166;0.089901
INITIALIZATION;12345;103;0;1672694430166;100.272351
INITIALIZATION;12347;103;0;1672694430266;0.843967
INITIALIZATION;12350;103;0;1672694430267;0.259873
INITIALIZATION;12346;103;0;1672694430267;0.00666
INITIALIZATION;12348;103;0;1672694430267;0.363353
APPROXIMATION;12345;103;1;1672694430268;0.194172
INITIALIZATION;12352;103;0;1672694430268;0.018421
INITIALIZATION;12351;103;0;1672694430268;0.09251
APPROXIMATION;12346;103;1;1672694430268;0.277912
APPROXIMATION;12347;103;1;1672694430268;0.062481
APPROXIMATION;12348;103;1;1672694430268;0.113801
APPROXIMATION;12351;103;1;1672694430269;0.160402
APPROXIMATION;12350;103;1;1672694430269;0.107111
APPROXIMATION;12352;103;1;1672694430269;0.01938
APPROXIMATION;12345;103;2;1672694430269;0.128201
APPROXIMATION;12346;103;2;1672694430269;0.307883
APPROXIMATION;12347;103;2;1672694430269;0.100611
APPROXIMATION;12348;103;2;1672694430269;0.045071
APPROXIMATION;12350;103;2;1672694430269;0.089321
APPROXIMATION;12352;103;2;1672694430270;0.110781
HALTED;12345;103;3;1672694430270;0.270612
APPROXIMATION;12351;103;2;1672694430270;39.333416
HALTED;12346;103;3;1672694430309;0.286542
HALTED;12347;103;3;1672694430310;0.056701
HALTED;12348;103;3;1672694430310;0.061631
HALTED;12351;103;3;1672694430310;0.01727
HALTED;12350;103;3;1672694430310;0.04017
HALTED;12352;103;3;1672694430310;0.109521
INITIALIZATION;12345;104;0;1672694430310;61.089236
INITIALIZATION;12348;104;0;1672694430371;0.905348
INITIALIZATION;12346;104;0;1672694430372;0.038511
INITIALIZATION;12347;104;0;1672694430372;0.00918
INITIALIZATION;12352;104;0;1672694430372;0.358183
INITIALIZATION;12351;104;0;1672694430373;0.01742
INITIALIZATION;12350;104;0;1672694430373;0.123052
APPROXIMATION;12345;104;1;1672694430373;0.174201
APPROXIMATION;12347;104;1;1672694430373;0.01508
APPROXIMATION;12346;104;1;1672694430373;0.04686
APPROXIMATION;12348;104;1;1672694430373;0.053421
APPROXIMATION;12350;104;1;1672694430373;0.267032
APPROXIMATION;12351;104;1;1672694430373;0.01632
APPROXIMATION;12345;104;2;1672694430373;0.280252
APPROXIMATION;12346;104;2;1672694430374;0.00967
APPROXIMATION;12352;104;1;1672694430374;0.206662
APPROXIMATION;12347;104;2;1672694430374;0.01414
APPROXIMATION;12348;104;2;1672694430374;0.124032
APPROXIMATION;12350;104;2;1672694430374;0.359393
APPROXIMATION;12352;104;2;1672694430374;0.118301
APPROXIMATION;12351;104;2;1672694430375;0.089871
HALTED;12345;104;3;1672694430375;0.082961
HALTED;12346;104;3;1672694430375;0.01365
HALTED;12347;104;3;1672694430375;0.064131
HALTED;12348;104;3;1672694430375;0.03776
HALTED;12352;104;3;1672694430375;0.316453
HALTED;12351;104;3;1672694430375;44.731883
HALTED;12350;104;3;1672694430420;0.803247
INITIALIZATION;12345;105;0;1672694430421;55.044894
INITIALIZATION;12348;105;0;1672694430476;0.718376
INITIALIZATION;12347;105;0;1672694430477;0.0153
INITIALIZATION;12346;105;0;1672694430477;0.050181
INITIALIZATION;12351;105;0;1672694430477;0.747017
INITIALIZATION;12350;105;0;1672694430477;0.02597
INITIALIZATION;12352;105;0;1672694430478;0.01332
APPROXIMATION;12347;105;1;1672694430478;0.250783
APPROXIMATION;12346;105;1;1672694430478;0.02705
APPROXIMATION;12345;105;1;1672694430478;0.01923
APPROXIMATION;12348;105;1;1672694430478;0.02658
APPROXIMATION;12350;105;1;1672694430478;0.118431
APPROXIMATION;12352;105;1;1672694430478;0.542315
APPROXIMATION;12351;105;1;1672694430479;0.01967
APPROXIMATION;12347;105;2;1672694430479;0.184162
APPROXIMATION;12346;105;2;1672694430479;0.082701
APPROXIMATION;12348;105;2;1672694430479;0.0225
APPROXIMATION;12345;105;2;1672694430479;0.148182
APPROXIMATION;12350;105;2;1672694430479;0.01656
APPROXIMATION;12351;105;2;1672694430479;0.351544
APPROXIMATION;12352;105;2;1672694430480;0.01514
HALTED;12347;105;3;1672694430480;0.129831
HALTED;12352;105;3;1672694430480;0.390404
HALTED;12351;105;3;1672694430480;0.04401
HALTED;12348;105;3;1672694430480;39.482287
HALTED;12350;105;3;1672694430520;0.03961
HALTED;12345;105;3;1672694430520;0.06325
HALTED;12346;105;3;1672694430520;0.068111
INITIALIZATION;12345;106;0;1672694430520;100.997737
INITIALIZATION;12347;106;0;1672694430621;0.774597
INITIALIZATION;12348;106;0;1672694430622;0.194192
INITIALIZATION;12346;106;0;1672694430622;0.128081
INITIALIZATION;12350;106;0;1672694430622;0.0498
INITIALIZATION;12351;106;0;1672694430622;0.427503
INITIALIZATION;12352;106;0;1672694430623;0.0962
APPROXIMATION;12345;106;1;1672694430623;0.0842
APPROXIMATION;12347;106;1;1672694430623;0.123111
APPROXIMATION;12346;106;1;1672694430623;0.08996
APPROXIMATION;12348;106;1;1672694430623;0.01347
APPROXIMATION;12350;106;1;1672694430623;0.258712
APPROXIMATION;12351;106;1;1672694430623;0.01903
APPROXIMATION;12352;106;1;1672694430623;0.01855
APPROXIMATION;12346;106;2;1672694430624;0.286922
APPROXIMATION;12348;106;2;1672694430624;0.02574
APPROXIMATION;12345;106;2;1672694430624;0.0152
APPROXIMATION;12347;106;2;1672694430624;0.01666
APPROXIMATION;12350;106;2;1672694430624;0.448384
APPROXIMATION;12351;106;2;1672694430624;0.04101
APPROXIMATION;12352;106;2;1672694430624;0.089431
HALTED;12345;106;3;1672694430625;0.069861
HALTED;12351;106;3;1672694430625;0.435404
HALTED;12347;106;3;1672694430625;44.614301
HALTED;12350;106;3;1672694430670;0.08162
HALTED;12346;106;3;1672694430670;0.07177
HALTED;12348;106;3;1672694430670;0.01128
HALTED;12352;106;3;1672694430670;0.187302
INITIALIZATION;12345;107;0;1672694430670;55.480117
INITIALIZATION;12347;107;0;1672694430726;0.875277
INITIALIZATION;12346;107;0;1672694430727;0.055241
INITIALIZATION;12348;107;0;1672694430727;0.05693
INITIALIZATION;12351;107;0;1672694430727;0.278792
INITIALIZATION;12350;107;0;1672694430727;0.039071
INITIALIZATION;12352;107;0;1672694430727;0.189181
APPROXIMATION;12345;107;1;1672694430727;0.01919
APPROXIMATION;12346;107;1;1672694430727;0.143021
APPROXIMATION;12347;107;1;1672694430727;0.01298
APPROXIMATION;12348;107;1;1672694430727;0.05917
APPROXIMATION;12350;107;1;1672694430728;0.235682
APPROXIMATION;12351;107;1;1672694430728;0.165661
APPROXIMATION;12352;107;1;1672694430728;0.01167
APPROXIMATION;12345;107;2;1672694430728;0.137412
APPROXIMATION;12346;107;2;1672694430728;0.03122
APPROXIMATION;12347;107;2;1672694430728;0.044291
APPROXIMATION;12348;107;2;1672694430728;0.0119
APPROXIMATION;12350;107;2;1672694430728;0.420473
APPROXIMATION;12351;107;2;1672694430729;0.173811
APPROXIMATION;12352;107;2;1672694430729;0.061321
HALTED;12345;107;3;1672694430729;0.299343
HALTED;12347;107;3;1672694430729;0.151791
HALTED;12350;107;3;1672694430729;0.091831
HALTED;12346;107;3;1672694430730;0.01641
HALTED;12348;107;3;1672694430730;0.007501
HALTED;12351;107;3;1672694430730;0.196061
HALTED;12352;107;3;1672694430730;0.068831
INITIALIZATION;12345;108;0;1672694430730;100.609653
INITIALIZATION;12346;108;0;1672694430831;0.652515
INITIALIZATION;12347;108;0;1672694430831;0.140152
INITIALIZATION;12348;108;0;1672694430831;0.01614
INITIALIZATION;12350;108;0;1672694430831;0.381204
INITIALIZATION;12352;108;0;1672694430832;0.179981
INITIALIZATION;12351;108;0;1672694430832;0.01121
APPROXIMATION;12346;108;1;1672694430832;0.09469
APPROXIMATION;12345;108;1;1672694430832;0.0491
APPROXIMATION;12347;108;1;1672694430832;0.068921
APPROXIMATION;12348;108;1;1672694430832;0.0548
APPROXIMATION;12350;108;1;1672694430832;0.275473
APPROXIMATION;12351;108;1;1672694430833;0.02002
APPROXIMATION;12352;108;1;1672694430833;0.049911
APPROXIMATION;12345;108;2;1672694430833;0.104241
APPROXIMATION;12346;108;2;1672694430833;0.01642
APPROXIMATION;12347;108;2;1672694430833;0.064901
APPROXIMATION;12348;108;2;1672694430833;0.02878
APPROXIMATION;12351;108;2;1672694430833;0.399164
APPROXIMATION;12352;108;2;1672694430833;0.01683
HALTED;12345;108;3;1672694430833;0.01533
APPROXIMATION;12350;108;2;1672694430834;0.009961
HALTED;12348;108;3;1672694430834;0.183991
HALTED;12347;108;3;1672694430834;0.07947
HALTED;12346;108;3;1672694430834;0.075481
HALTED;12350;108;3;1672694430834;0.045911
HALTED;12352;108;3;1672694430834;0.145951
HALTED;12351;108;3;1672694430834;0.01889
INITIALIZATION;12345;109;0;1672694430834;100.365521
INITIALIZATION;12346;109;0;1672694430935;0.588895
INITIALIZATION;12347;109;0;1672694430935;0.477254
INITIALIZATION;12348;109;0;1672694430936;0.01889
INITIALIZATION;12350;109;0;1672694430936;0.02378
INITIALIZATION;12352;109;0;1672694430936;0.265983
INITIALIZATION;12351;109;0;1672694430936;0.02306
APPROXIMATION;12345;109;1;1672694430936;0.04704
APPROXIMATION;12346;109;1;1672694430936;0.01236
APPROXIMATION;12347;109;1;1672694430936;0.307682
APPROXIMATION;12348;109;1;1672694430936;0.05634
APPROXIMATION;12350;109;1;1672694430937;0.175782
APPROXIMATION;12351;109;1;1672694430937;0.185051
APPROXIMATION;12352;109;1;1672694430937;0.154341
APPROXIMATION;12346;109;2;1672694430937;0.01421
APPROXIMATION;12345;109;2;1672694430937;0.0162
APPROXIMATION;12347;109;2;1672694430937;0.271352
APPROXIMATION;12348;109;2;1672694430937;0.04707
APPROXIMATION;12350;109;2;1672694430938;0.138141
APPROXIMATION;12352;109;2;1672694430938;0.107141
APPROXIMATION;12351;109;2;1672694430938;0.092091
HALTED;12345;109;3;1672694430938;0.04925
HALTED;12346;109;3;1672694430938;0.030701
HALTED;12347;109;3;1672694430938;0.192352
HALTED;12348;109;3;1672694430938;0.09045
HALTED;12350;109;3;1672694430938;0.08595
HALTED;12351;109;3;1672694430938;0.08094
HALTED;12352;109;3;1672694430939;0.016631
INITIALIZATION;12345;110;0;1672694430939;100.391751
INITIALIZATION;12347;110;0;1672694431039;0.930868
INITIALIZATION;12346;110;0;1672694431040;0.245173
INITIALIZATION;12348;110;0;1672694431040;0.06257
INITIALIZATION;12351;110;0;1672694431040;0.021281
INITIALIZATION;12350;110;0;1672694431040;0.00735
INITIALIZATION;12352;110;0;1672694431040;0.231412
APPROXIMATION;12345;110;1;1672694431041;0.260122
APPROXIMATION;12348;110;1;1672694431041;0.033371
APPROXIMATION;12346;110;1;1672694431041;0.02008
APPROXIMATION;12347;110;1;1672694431041;0.01014
APPROXIMATION;12350;110;1;1672694431041;0.240422
APPROXIMATION;12351;110;1;1672694431041;0.176821
APPROXIMATION;12352;110;1;1672694431041;0.0158
APPROXIMATION;12345;110;2;1672694431041;0.236142
APPROXIMATION;12347;110;2;1672694431042;0.06778
APPROXIMATION;12346;110;2;1672694431042;0.014961
APPROXIMATION;12348;110;2;1672694431042;0.092491
APPROXIMATION;12351;110;2;1672694431042;0.203071
APPROXIMATION;12350;110;2;1672694431042;0.00975
APPROXIMATION;12352;110;2;1672694431042;0.05411
HALTED;12346;110;3;1672694431042;0.223972
HALTED;12348;110;3;1672694431042;0.05254
HALTED;12350;110;3;1672694431042;0.183502
HALTED;12352;110;3;1672694431043;0.098461
HALTED;12347;110;3;1672694431043;46.962252
HALTED;12351;110;3;1672694431090;0.116941
HALTED;12345;110;3;1672694431090;0.145182
INITIALIZATION;12345;111;0;1672694431090;101.081977
