type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;111;2;1672694092785;0.576615
APPROXIMATION;-1;111;3;1672694092786;0.552745
HALTED;-1;111;4;1672694092786;0.534194
INITIALIZATION;-1;112;0;1672694092888;0.633756
APPROXIMATION;-1;112;1;1672694092889;0.635296
APPROXIMATION;-1;112;2;1672694092890;0.571525
HALTED;-1;112;3;1672694092929;0.538325
INITIALIZATION;-1;113;0;1672694093031;0.744587
APPROXIMATION;-1;113;1;1672694093032;0.528875
APPROXIMATION;-1;113;2;1672694093033;0.619406
APPROXIMATION;-1;113;3;1672694093033;0.455264
HALTED;-1;113;4;1672694093034;0.433554
INITIALIZATION;-1;114;0;1672694093135;0.974908
APPROXIMATION;-1;114;1;1672694093136;0.507775
APPROXIMATION;-1;114;2;1672694093136;0.557115
APPROXIMATION;-1;114;3;1672694093137;0.523654
HALTED;-1;114;4;1672694093138;0.397873
INITIALIZATION;-1;115;0;1672694093238;0.591286
APPROXIMATION;-1;115;1;1672694093239;0.787447
APPROXIMATION;-1;115;2;1672694093240;0.584945
APPROXIMATION;-1;115;3;1672694093241;0.502994
APPROXIMATION;-1;115;4;1672694093242;0.497025
HALTED;-1;115;5;1672694093242;0.339263
INITIALIZATION;-1;116;0;1672694093343;0.878827
APPROXIMATION;-1;116;1;1672694093344;0.596195
APPROXIMATION;-1;116;2;1672694093345;0.586885
APPROXIMATION;-1;116;3;1672694093345;0.521495
HALTED;-1;116;4;1672694093346;0.551065
INITIALIZATION;-1;117;0;1672694093448;0.593015
APPROXIMATION;-1;117;1;1672694093448;0.657286
APPROXIMATION;-1;117;2;1672694093450;0.572635
APPROXIMATION;-1;117;3;1672694093450;0.494114
APPROXIMATION;-1;117;4;1672694093451;0.491784
HALTED;-1;117;5;1672694093451;0.503894
INITIALIZATION;-1;118;0;1672694093553;0.642215
APPROXIMATION;-1;118;1;1672694093554;0.521405
APPROXIMATION;-1;118;2;1672694093554;0.654796
HALTED;-1;118;3;1672694093555;0.526145
INITIALIZATION;-1;119;0;1672694093657;0.645015
APPROXIMATION;-1;119;1;1672694093657;0.542465
APPROXIMATION;-1;119;2;1672694093658;0.606595
APPROXIMATION;-1;119;3;1672694093659;0.692247
HALTED;-1;119;4;1672694093660;0.504364
INITIALIZATION;-1;120;0;1672694093761;0.561325
APPROXIMATION;-1;120;1;1672694093762;0.521685
APPROXIMATION;-1;120;2;1672694093762;0.549635
HALTED;-1;120;3;1672694093763;0.579166
INITIALIZATION;-1;121;0;1672694093865;0.625865
APPROXIMATION;-1;121;1;1672694093866;0.635436
APPROXIMATION;-1;121;2;1672694093867;0.542495
HALTED;-1;121;3;1672694093867;0.455884
INITIALIZATION;-1;122;0;1672694093969;0.646106
APPROXIMATION;-1;122;1;1672694093970;0.539464
APPROXIMATION;-1;122;2;1672694093970;0.564565
HALTED;-1;122;3;1672694094019;0.575705
INITIALIZATION;-1;123;0;1672694094122;0.636275
APPROXIMATION;-1;123;1;1672694094122;0.651225
APPROXIMATION;-1;123;2;1672694094123;0.497114
APPROXIMATION;-1;123;3;1672694094124;0.506194
HALTED;-1;123;4;1672694094124;0.465624
INITIALIZATION;-1;124;0;1672694094226;0.613475
APPROXIMATION;-1;124;1;1672694094227;0.528204
APPROXIMATION;-1;124;2;1672694094228;0.569745
HALTED;-1;124;3;1672694094228;0.485894
INITIALIZATION;-1;125;0;1672694094330;1.012719
APPROXIMATION;-1;125;1;1672694094331;0.760336
APPROXIMATION;-1;125;2;1672694094332;0.610515
HALTED;-1;125;3;1672694094333;0.546915
INITIALIZATION;-1;126;0;1672694094435;0.621816
APPROXIMATION;-1;126;1;1672694094435;0.607025
APPROXIMATION;-1;126;2;1672694094436;0.568135
HALTED;-1;126;3;1672694094437;0.519504
INITIALIZATION;-1;127;0;1672694094538;0.835908
APPROXIMATION;-1;127;1;1672694094539;0.898278
APPROXIMATION;-1;127;2;1672694094540;0.541374
APPROXIMATION;-1;127;3;1672694094541;0.750036
HALTED;-1;127;4;1672694094542;0.597765
INITIALIZATION;-1;128;0;1672694094643;0.660446
APPROXIMATION;-1;128;1;1672694094644;0.601606
APPROXIMATION;-1;128;2;1672694094645;0.520695
HALTED;-1;128;3;1672694094645;0.471834
INITIALIZATION;-1;129;0;1672694094791;0.661506
APPROXIMATION;-1;129;1;1672694094792;0.568305
APPROXIMATION;-1;129;2;1672694094793;0.497675
APPROXIMATION;-1;129;3;1672694094793;0.524664
APPROXIMATION;-1;129;4;1672694094794;0.561825
HALTED;-1;129;5;1672694094794;0.512644
INITIALIZATION;-1;130;0;1672694094896;0.653246
APPROXIMATION;-1;130;1;1672694094897;0.581115
APPROXIMATION;-1;130;2;1672694094897;0.496964
HALTED;-1;130;3;1672694094898;0.519434
INITIALIZATION;-1;131;0;1672694094999;0.671076
APPROXIMATION;-1;131;1;1672694095000;0.562375
APPROXIMATION;-1;131;2;1672694095001;0.583005
APPROXIMATION;-1;131;3;1672694095002;0.530375
HALTED;-1;131;4;1672694095002;0.549925
INITIALIZATION;-1;132;0;1672694095104;0.548515
APPROXIMATION;-1;132;1;1672694095104;0.949689
APPROXIMATION;-1;132;2;1672694095105;0.739397
APPROXIMATION;-1;132;3;1672694095106;0.538455
APPROXIMATION;-1;132;4;1672694095107;0.579025
HALTED;-1;132;5;1672694095107;0.598015
INITIALIZATION;-1;133;0;1672694095209;0.962458
APPROXIMATION;-1;133;1;1672694095211;0.906698
APPROXIMATION;-1;133;2;1672694095214;1.005299
HALTED;-1;133;3;1672694095216;0.622565
INITIALIZATION;-1;134;0;1672694095316;0.707216
APPROXIMATION;-1;134;1;1672694095317;0.604735
APPROXIMATION;-1;134;2;1672694095318;0.497294
HALTED;-1;134;3;1672694095319;0.497264
INITIALIZATION;-1;135;0;1672694095421;0.658495
APPROXIMATION;-1;135;1;1672694095422;0.628985
APPROXIMATION;-1;135;2;1672694095423;0.653566
HALTED;-1;135;3;1672694095424;0.683436
INITIALIZATION;-1;136;0;1672694095526;0.681246
APPROXIMATION;-1;136;1;1672694095526;0.638766
APPROXIMATION;-1;136;2;1672694095527;0.605326
APPROXIMATION;-1;136;3;1672694095528;0.566925
HALTED;-1;136;4;1672694095528;0.604206
INITIALIZATION;-1;137;0;1672694095630;0.713216
APPROXIMATION;-1;137;1;1672694095631;0.591355
APPROXIMATION;-1;137;2;1672694095631;0.664146
APPROXIMATION;-1;137;3;1672694095632;0.627785
HALTED;-1;137;4;1672694095633;0.601445
INITIALIZATION;-1;138;0;1672694095734;0.645766
APPROXIMATION;-1;138;1;1672694095735;0.696867
APPROXIMATION;-1;138;2;1672694095736;0.589915
APPROXIMATION;-1;138;3;1672694095736;0.590215
APPROXIMATION;-1;138;4;1672694095737;0.605995
HALTED;-1;138;5;1672694095738;0.558515
INITIALIZATION;-1;139;0;1672694095839;0.633076
APPROXIMATION;-1;139;1;1672694095840;0.674596
APPROXIMATION;-1;139;2;1672694095841;0.604185
HALTED;-1;139;3;1672694095841;0.560995
INITIALIZATION;-1;140;0;1672694095943;0.601945
APPROXIMATION;-1;140;1;1672694095943;0.817197
APPROXIMATION;-1;140;2;1672694095944;0.625176
APPROXIMATION;-1;140;3;1672694095945;0.643786
HALTED;-1;140;4;1672694095945;0.616355
INITIALIZATION;-1;141;0;1672694096047;0.615145
APPROXIMATION;-1;141;1;1672694096048;0.603745
APPROXIMATION;-1;141;2;1672694096048;0.682376
APPROXIMATION;-1;141;3;1672694096049;0.706836
HALTED;-1;141;4;1672694096050;0.633456
INITIALIZATION;-1;142;0;1672694096152;0.752717
APPROXIMATION;-1;142;1;1672694096152;0.764297
APPROXIMATION;-1;142;2;1672694096153;0.603596
HALTED;-1;142;3;1672694096154;0.586825
INITIALIZATION;-1;143;0;1672694096255;0.719246
APPROXIMATION;-1;143;1;1672694096256;0.706496
APPROXIMATION;-1;143;2;1672694096257;0.614346
APPROXIMATION;-1;143;3;1672694096257;0.555215
HALTED;-1;143;4;1672694096258;0.664386
INITIALIZATION;-1;144;0;1672694096360;0.793136
APPROXIMATION;-1;144;1;1672694096360;0.589305
APPROXIMATION;-1;144;2;1672694096361;0.614216
HALTED;-1;144;3;1672694096362;0.576735
INITIALIZATION;-1;145;0;1672694096463;0.613045
APPROXIMATION;-1;145;1;1672694096463;0.696316
APPROXIMATION;-1;145;2;1672694096464;0.639675
APPROXIMATION;-1;145;3;1672694096465;0.556595
HALTED;-1;145;4;1672694096466;0.412563
INITIALIZATION;-1;146;0;1672694096566;0.619976
APPROXIMATION;-1;146;1;1672694096567;0.718287
APPROXIMATION;-1;146;2;1672694096568;0.739066
APPROXIMATION;-1;146;3;1672694096569;0.667686
APPROXIMATION;-1;146;4;1672694096570;0.565454
HALTED;-1;146;5;1672694096570;0.583595
INITIALIZATION;-1;147;0;1672694096671;0.582085
APPROXIMATION;-1;147;1;1672694096672;0.596605
APPROXIMATION;-1;147;2;1672694096673;0.647766
HALTED;-1;147;3;1672694096719;0.530255
INITIALIZATION;-1;148;0;1672694096775;0.755757
APPROXIMATION;-1;148;1;1672694096776;0.647566
APPROXIMATION;-1;148;2;1672694096777;0.594766
APPROXIMATION;-1;148;3;1672694096777;0.581525
APPROXIMATION;-1;148;4;1672694096778;0.554985
APPROXIMATION;-1;148;5;1672694096778;0.524744
HALTED;-1;148;6;1672694096779;0.567235
INITIALIZATION;-1;149;0;1672694096880;0.569315
APPROXIMATION;-1;149;1;1672694096882;0.639556
APPROXIMATION;-1;149;2;1672694096883;0.704786
HALTED;-1;149;3;1672694096884;0.555894
INITIALIZATION;-1;150;0;1672694096985;0.589145
APPROXIMATION;-1;150;1;1672694096986;0.645336
APPROXIMATION;-1;150;2;1672694096986;0.635196
HALTED;-1;150;3;1672694096987;0.557095
INITIALIZATION;-1;151;0;1672694097088;0.645956
APPROXIMATION;-1;151;1;1672694097089;0.624615
APPROXIMATION;-1;151;2;1672694097090;0.552384
APPROXIMATION;-1;151;3;1672694097090;0.597755
APPROXIMATION;-1;151;4;1672694097091;0.552035
HALTED;-1;151;5;1672694097091;0.505215
INITIALIZATION;-1;152;0;1672694097193;0.750086
APPROXIMATION;-1;152;1;1672694097194;0.575315
APPROXIMATION;-1;152;2;1672694097195;0.686886
APPROXIMATION;-1;152;3;1672694097195;0.592956
APPROXIMATION;-1;152;4;1672694097196;0.493334
HALTED;-1;152;5;1672694097197;0.402074
INITIALIZATION;-1;153;0;1672694097297;0.629946
APPROXIMATION;-1;153;1;1672694097298;0.572735
APPROXIMATION;-1;153;2;1672694097299;0.625625
HALTED;-1;153;3;1672694097299;1.105539
INITIALIZATION;-1;154;0;1672694097400;0.632646
APPROXIMATION;-1;154;1;1672694097401;0.730456
APPROXIMATION;-1;154;2;1672694097402;0.909658
APPROXIMATION;-1;154;3;1672694097403;0.831027
HALTED;-1;154;4;1672694097404;0.546894
INITIALIZATION;-1;155;0;1672694097505;0.645245
APPROXIMATION;-1;155;1;1672694097506;0.958088
APPROXIMATION;-1;155;2;1672694097507;0.642966
APPROXIMATION;-1;155;3;1672694097507;0.649276
HALTED;-1;155;4;1672694097508;0.587995
INITIALIZATION;-1;156;0;1672694097610;0.737417
APPROXIMATION;-1;156;1;1672694097611;0.522405
APPROXIMATION;-1;156;2;1672694097611;0.516445
HALTED;-1;156;3;1672694097612;0.562815
INITIALIZATION;-1;157;0;1672694097714;1.016489
APPROXIMATION;-1;157;1;1672694097715;0.665766
APPROXIMATION;-1;157;2;1672694097716;0.756946
APPROXIMATION;-1;157;3;1672694097716;0.680986
APPROXIMATION;-1;157;4;1672694097717;0.704326
APPROXIMATION;-1;157;5;1672694097718;0.667636
HALTED;-1;157;6;1672694097719;0.557734
INITIALIZATION;-1;158;0;1672694097822;0.768877
APPROXIMATION;-1;158;1;1672694097823;0.566315
APPROXIMATION;-1;158;2;1672694097824;0.571445
APPROXIMATION;-1;158;3;1672694097824;0.550275
APPROXIMATION;-1;158;4;1672694097825;0.585515
HALTED;-1;158;5;1672694097826;0.530505
INITIALIZATION;-1;159;0;1672694097928;2.106459
APPROXIMATION;-1;159;1;1672694097930;0.547024
APPROXIMATION;-1;159;2;1672694097931;0.374423
APPROXIMATION;-1;159;3;1672694097931;0.348603
HALTED;-1;159;4;1672694097970;0.393043
INITIALIZATION;-1;160;0;1672694098072;0.695136
APPROXIMATION;-1;160;1;1672694098073;0.569505
APPROXIMATION;-1;160;2;1672694098073;0.484175
HALTED;-1;160;3;1672694098074;0.448114
INITIALIZATION;-1;161;0;1672694098176;0.811367
APPROXIMATION;-1;161;1;1672694098177;0.535185
APPROXIMATION;-1;161;2;1672694098177;0.478984
APPROXIMATION;-1;161;3;1672694098178;0.528274
APPROXIMATION;-1;161;4;1672694098178;0.575505
APPROXIMATION;-1;161;5;1672694098179;0.636095
HALTED;-1;161;6;1672694098180;0.516025
INITIALIZATION;-1;162;0;1672694098282;0.651206
APPROXIMATION;-1;162;1;1672694098282;0.619686
APPROXIMATION;-1;162;2;1672694098283;0.425694
APPROXIMATION;-1;162;3;1672694098283;0.476944
HALTED;-1;162;4;1672694098284;0.481124
INITIALIZATION;-1;163;0;1672694098386;0.818598
APPROXIMATION;-1;163;1;1672694098387;0.533275
APPROXIMATION;-1;163;2;1672694098388;0.572345
APPROXIMATION;-1;163;3;1672694098388;0.499695
HALTED;-1;163;4;1672694098389;0.433394
INITIALIZATION;-1;164;0;1672694098490;0.498914
APPROXIMATION;-1;164;1;1672694098490;0.531735
APPROXIMATION;-1;164;2;1672694098491;0.423734
HALTED;-1;164;3;1672694098492;0.421614
INITIALIZATION;-1;165;0;1672694098593;0.565655
APPROXIMATION;-1;165;1;1672694098593;0.539515
APPROXIMATION;-1;165;2;1672694098594;0.513405
HALTED;-1;165;3;1672694098595;0.503924
INITIALIZATION;-1;166;0;1672694098696;0.584056
APPROXIMATION;-1;166;1;1672694098697;0.659036
APPROXIMATION;-1;166;2;1672694098698;0.486034
HALTED;-1;166;3;1672694098699;0.577995
INITIALIZATION;-1;167;0;1672694098800;0.795707
APPROXIMATION;-1;167;1;1672694098801;0.578205
APPROXIMATION;-1;167;2;1672694098802;0.510774
HALTED;-1;167;3;1672694098803;0.505474
INITIALIZATION;-1;168;0;1672694098904;0.771507
APPROXIMATION;-1;168;1;1672694098906;0.794767
APPROXIMATION;-1;168;2;1672694098907;0.810917
APPROXIMATION;-1;168;3;1672694098909;0.521725
HALTED;-1;168;4;1672694098910;0.512814
INITIALIZATION;-1;169;0;1672694099011;0.494844
APPROXIMATION;-1;169;1;1672694099013;0.600656
APPROXIMATION;-1;169;2;1672694099014;0.523684
APPROXIMATION;-1;169;3;1672694099059;0.552165
HALTED;-1;169;4;1672694099060;0.389824
INITIALIZATION;-1;170;0;1672694099116;0.541215
APPROXIMATION;-1;170;1;1672694099117;0.615146
APPROXIMATION;-1;170;2;1672694099117;0.545775
APPROXIMATION;-1;170;3;1672694099118;0.518394
HALTED;-1;170;4;1672694099119;0.481854
INITIALIZATION;-1;171;0;1672694099220;1.526203
APPROXIMATION;-1;171;1;1672694099222;0.585105
APPROXIMATION;-1;171;2;1672694099222;0.475864
APPROXIMATION;-1;171;3;1672694099223;0.386833
HALTED;-1;171;4;1672694099223;0.291023
INITIALIZATION;-1;172;0;1672694099324;0.566185
APPROXIMATION;-1;172;1;1672694099324;0.733656
APPROXIMATION;-1;172;2;1672694099325;0.433893
HALTED;-1;172;3;1672694099326;0.444104
INITIALIZATION;-1;173;0;1672694099427;0.495784
APPROXIMATION;-1;173;1;1672694099428;0.548804
APPROXIMATION;-1;173;2;1672694099428;0.491084
HALTED;-1;173;3;1672694099429;0.562795
INITIALIZATION;-1;174;0;1672694099530;0.524565
APPROXIMATION;-1;174;1;1672694099531;0.529264
APPROXIMATION;-1;174;2;1672694099531;0.577385
APPROXIMATION;-1;174;3;1672694099532;0.433274
HALTED;-1;174;4;1672694099533;0.407094
INITIALIZATION;-1;175;0;1672694099634;0.575335
APPROXIMATION;-1;175;1;1672694099635;0.540625
APPROXIMATION;-1;175;2;1672694099635;0.562655
HALTED;-1;175;3;1672694099636;0.642616
INITIALIZATION;-1;176;0;1672694099738;0.587765
APPROXIMATION;-1;176;1;1672694099739;0.573605
APPROXIMATION;-1;176;2;1672694099739;0.434314
APPROXIMATION;-1;176;3;1672694099740;0.480505
HALTED;-1;176;4;1672694099741;0.448804
INITIALIZATION;-1;177;0;1672694099882;0.669166
APPROXIMATION;-1;177;1;1672694099883;0.538214
APPROXIMATION;-1;177;2;1672694099883;0.481714
HALTED;-1;177;3;1672694099884;0.512305
INITIALIZATION;-1;178;0;1672694099986;0.594485
APPROXIMATION;-1;178;1;1672694099986;0.513995
APPROXIMATION;-1;178;2;1672694099987;0.436114
HALTED;-1;178;3;1672694099987;0.411324
INITIALIZATION;-1;179;0;1672694100089;0.690866
APPROXIMATION;-1;179;1;1672694100090;0.607905
APPROXIMATION;-1;179;2;1672694100091;0.497294
APPROXIMATION;-1;179;3;1672694100091;0.531604
HALTED;-1;179;4;1672694100092;0.391883
INITIALIZATION;-1;180;0;1672694100193;0.652026
APPROXIMATION;-1;180;1;1672694100194;0.648066
APPROXIMATION;-1;180;2;1672694100194;0.579526
APPROXIMATION;-1;180;3;1672694100195;0.371413
HALTED;-1;180;4;1672694100196;0.458924
INITIALIZATION;-1;181;0;1672694100298;0.536444
APPROXIMATION;-1;181;1;1672694100298;0.544164
APPROXIMATION;-1;181;2;1672694100299;0.464674
HALTED;-1;181;3;1672694100299;0.397503
INITIALIZATION;-1;182;0;1672694100441;0.557965
APPROXIMATION;-1;182;1;1672694100442;0.458794
APPROXIMATION;-1;182;2;1672694100442;0.530835
HALTED;-1;182;3;1672694100443;0.514914
INITIALIZATION;-1;183;0;1672694100546;0.977919
APPROXIMATION;-1;183;1;1672694100547;0.490275
APPROXIMATION;-1;183;2;1672694100547;0.327313
APPROXIMATION;-1;183;3;1672694100548;0.279562
HALTED;-1;183;4;1672694100589;0.394113
INITIALIZATION;-1;184;0;1672694100648;0.384673
APPROXIMATION;-1;184;1;1672694100649;0.528945
APPROXIMATION;-1;184;2;1672694100649;0.501605
HALTED;-1;184;3;1672694100650;0.452064
INITIALIZATION;-1;185;0;1672694100751;0.501375
APPROXIMATION;-1;185;1;1672694100752;0.508025
APPROXIMATION;-1;185;2;1672694100752;0.410994
APPROXIMATION;-1;185;3;1672694100753;0.380553
HALTED;-1;185;4;1672694100753;0.468944
INITIALIZATION;-1;186;0;1672694100855;0.538735
APPROXIMATION;-1;186;1;1672694100856;0.524585
APPROXIMATION;-1;186;2;1672694100856;0.511064
APPROXIMATION;-1;186;3;1672694100857;0.515694
APPROXIMATION;-1;186;4;1672694100857;0.491845
HALTED;-1;186;5;1672694100858;0.447754
INITIALIZATION;-1;187;0;1672694100959;0.711047
APPROXIMATION;-1;187;1;1672694100960;0.451884
APPROXIMATION;-1;187;2;1672694100961;0.447854
HALTED;-1;187;3;1672694100961;0.411573
INITIALIZATION;-1;188;0;1672694101062;0.497264
APPROXIMATION;-1;188;1;1672694101063;0.430613
APPROXIMATION;-1;188;2;1672694101064;0.464674
HALTED;-1;188;3;1672694101064;1.156041
INITIALIZATION;-1;189;0;1672694101166;0.847187
APPROXIMATION;-1;189;1;1672694101167;0.543594
APPROXIMATION;-1;189;2;1672694101167;0.491184
APPROXIMATION;-1;189;3;1672694101168;0.477705
HALTED;-1;189;4;1672694101168;0.460724
INITIALIZATION;-1;190;0;1672694101271;0.844777
APPROXIMATION;-1;190;1;1672694101272;0.617545
APPROXIMATION;-1;190;2;1672694101272;0.547965
APPROXIMATION;-1;190;3;1672694101273;0.551145
HALTED;-1;190;4;1672694101274;0.443884
INITIALIZATION;-1;191;0;1672694101375;0.624715
APPROXIMATION;-1;191;1;1672694101376;0.499934
APPROXIMATION;-1;191;2;1672694101377;0.407714
HALTED;-1;191;3;1672694101377;0.385304
INITIALIZATION;-1;192;0;1672694101479;0.747336
APPROXIMATION;-1;192;1;1672694101481;0.734287
APPROXIMATION;-1;192;2;1672694101483;0.894638
HALTED;-1;192;3;1672694101484;0.821078
INITIALIZATION;-1;193;0;1672694101585;0.763727
APPROXIMATION;-1;193;1;1672694101586;0.582455
APPROXIMATION;-1;193;2;1672694101587;0.568305
HALTED;-1;193;3;1672694101588;0.415404
INITIALIZATION;-1;194;0;1672694101689;0.805367
APPROXIMATION;-1;194;1;1672694101690;0.458934
APPROXIMATION;-1;194;2;1672694101691;0.520185
APPROXIMATION;-1;194;3;1672694101691;0.377924
APPROXIMATION;-1;194;4;1672694101692;0.373153
APPROXIMATION;-1;194;5;1672694101692;0.380303
HALTED;-1;194;6;1672694101693;0.368913
INITIALIZATION;-1;195;0;1672694101794;0.568585
APPROXIMATION;-1;195;1;1672694101795;0.530374
APPROXIMATION;-1;195;2;1672694101795;0.470364
HALTED;-1;195;3;1672694101796;0.471264
INITIALIZATION;-1;196;0;1672694101897;0.724246
APPROXIMATION;-1;196;1;1672694101898;0.486774
APPROXIMATION;-1;196;2;1672694101898;0.454854
APPROXIMATION;-1;196;3;1672694101899;0.406083
APPROXIMATION;-1;196;4;1672694101899;0.443714
HALTED;-1;196;5;1672694101900;0.336053
INITIALIZATION;-1;197;0;1672694102000;0.652296
APPROXIMATION;-1;197;1;1672694102001;0.469914
APPROXIMATION;-1;197;2;1672694102002;0.486235
HALTED;-1;197;3;1672694102002;0.399373
INITIALIZATION;-1;198;0;1672694102103;0.559565
APPROXIMATION;-1;198;1;1672694102104;0.684156
APPROXIMATION;-1;198;2;1672694102105;0.516045
APPROXIMATION;-1;198;3;1672694102106;0.371283
APPROXIMATION;-1;198;4;1672694102106;0.383793
APPROXIMATION;-1;198;5;1672694102107;0.387804
HALTED;-1;198;6;1672694102107;0.378034
INITIALIZATION;-1;199;0;1672694102209;0.550365
APPROXIMATION;-1;199;1;1672694102210;0.541945
APPROXIMATION;-1;199;2;1672694102210;0.514004
HALTED;-1;199;3;1672694102211;0.414534
INITIALIZATION;-1;200;0;1672694102312;0.446844
APPROXIMATION;-1;200;1;1672694102313;0.440944
APPROXIMATION;-1;200;2;1672694102313;0.417244
APPROXIMATION;-1;200;3;1672694102314;0.414954
HALTED;-1;200;4;1672694102314;0.410924
INITIALIZATION;-1;201;0;1672694102415;0.476645
APPROXIMATION;-1;201;1;1672694102416;0.468684
APPROXIMATION;-1;201;2;1672694102417;0.499404
APPROXIMATION;-1;201;3;1672694102418;0.489394
APPROXIMATION;-1;201;4;1672694102418;0.449344
HALTED;-1;201;5;1672694102419;0.436094
INITIALIZATION;-1;202;0;1672694102520;0.622295
APPROXIMATION;-1;202;1;1672694102520;0.453524
APPROXIMATION;-1;202;2;1672694102521;0.438044
HALTED;-1;202;3;1672694102521;0.388123
INITIALIZATION;-1;203;0;1672694102622;0.695736
APPROXIMATION;-1;203;1;1672694102623;0.401253
APPROXIMATION;-1;203;2;1672694102624;0.423574
HALTED;-1;203;3;1672694102624;0.490734
INITIALIZATION;-1;204;0;1672694102726;0.539875
APPROXIMATION;-1;204;1;1672694102726;0.477335
APPROXIMATION;-1;204;2;1672694102727;0.491684
APPROXIMATION;-1;204;3;1672694102727;0.435504
HALTED;-1;204;4;1672694102728;0.381013
INITIALIZATION;-1;205;0;1672694102829;0.704866
APPROXIMATION;-1;205;1;1672694102831;1.023179
APPROXIMATION;-1;205;2;1672694102833;0.726316
HALTED;-1;205;3;1672694102833;0.796047
INITIALIZATION;-1;206;0;1672694102935;0.548414
APPROXIMATION;-1;206;1;1672694102935;0.533975
APPROXIMATION;-1;206;2;1672694102936;0.426624
HALTED;-1;206;3;1672694102937;0.465854
INITIALIZATION;-1;207;0;1672694103038;0.524084
APPROXIMATION;-1;207;1;1672694103038;0.459344
APPROXIMATION;-1;207;2;1672694103039;0.493265
HALTED;-1;207;3;1672694103040;0.526195
INITIALIZATION;-1;208;0;1672694103141;0.590825
APPROXIMATION;-1;208;1;1672694103143;0.437804
APPROXIMATION;-1;208;2;1672694103143;0.462114
HALTED;-1;208;3;1672694103144;0.494404
INITIALIZATION;-1;209;0;1672694103245;0.484744
APPROXIMATION;-1;209;1;1672694103246;0.543044
APPROXIMATION;-1;209;2;1672694103246;0.469404
APPROXIMATION;-1;209;3;1672694103247;0.438614
APPROXIMATION;-1;209;4;1672694103247;0.420753
HALTED;-1;209;5;1672694103248;0.402863
INITIALIZATION;-1;210;0;1672694103349;0.641116
APPROXIMATION;-1;210;1;1672694103350;0.508504
APPROXIMATION;-1;210;2;1672694103350;0.562965
APPROXIMATION;-1;210;3;1672694103351;0.397693
HALTED;-1;210;4;1672694103352;0.300053
INITIALIZATION;-1;211;0;1672694103452;0.518825
APPROXIMATION;-1;211;1;1672694103452;0.704006
APPROXIMATION;-1;211;2;1672694103453;0.490244
APPROXIMATION;-1;211;3;1672694103454;0.462764
HALTED;-1;211;4;1672694103455;0.492685
INITIALIZATION;-1;212;0;1672694103556;0.745657
APPROXIMATION;-1;212;1;1672694103557;0.444664
