type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694091633;0.518615
INITIALIZATION;12349;100;0;1672694091634;0.00881
INITIALIZATION;12347;100;0;1672694091634;0.00285
INITIALIZATION;12346;100;0;1672694091634;0.00186
INITIALIZATION;12350;100;0;1672694091634;0.00242
INITIALIZATION;12348;100;0;1672694091634;0.00529
INITIALIZATION;12351;100;0;1672694091635;0.00204
APPROXIMATION;12345;100;1;1672694091635;0.004791
APPROXIMATION;12347;100;1;1672694091635;0.00242
APPROXIMATION;12346;100;1;1672694091635;0.00188
APPROXIMATION;12349;100;1;1672694091635;0.00153
APPROXIMATION;12348;100;1;1672694091636;0.00288
APPROXIMATION;12351;100;1;1672694091636;0.121321
APPROXIMATION;12345;100;2;1672694091636;0.00255
APPROXIMATION;12350;100;1;1672694091636;0.00207
APPROXIMATION;12346;100;2;1672694091636;0.0099
APPROXIMATION;12347;100;2;1672694091636;0.00368
APPROXIMATION;12349;100;2;1672694091636;0.0016
APPROXIMATION;12348;100;2;1672694091636;0.0024
APPROXIMATION;12351;100;2;1672694091637;0.06936
HALTED;12346;100;3;1672694091637;0.00391
HALTED;12347;100;3;1672694091637;0.00245
HALTED;12348;100;3;1672694091637;0.00179
HALTED;12349;100;3;1672694091637;8.4E-4
HALTED;12345;100;3;1672694091637;8.8E-4
APPROXIMATION;12350;100;2;1672694091637;8.6E-4
HALTED;12351;100;3;1672694091637;0.00126
HALTED;12350;100;3;1672694091638;0.00129
INITIALIZATION;12345;101;0;1672694091738;0.582375
INITIALIZATION;12346;101;0;1672694091739;0.005831
INITIALIZATION;12349;101;0;1672694091739;0.00141
INITIALIZATION;12347;101;0;1672694091739;0.00179
INITIALIZATION;12351;101;0;1672694091739;0.01158
INITIALIZATION;12350;101;0;1672694091740;0.084671
APPROXIMATION;12351;101;1;1672694091740;0.0051
APPROXIMATION;12347;101;1;1672694091740;0.00155
APPROXIMATION;12346;101;1;1672694091740;0.00129
