type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694725185;0.423974
INITIALIZATION;12348;100;0;1672694725186;0.00516
INITIALIZATION;12351;100;0;1672694725186;0.01159
INITIALIZATION;12349;100;0;1672694725186;0.00206
INITIALIZATION;12352;100;0;1672694725186;0.00211
INITIALIZATION;12347;100;0;1672694725186;0.0032
INITIALIZATION;12350;100;0;1672694725187;0.008
APPROXIMATION;12345;100;1;1672694725187;0.01195
APPROXIMATION;12348;100;1;1672694725187;0.00292
APPROXIMATION;12349;100;1;1672694725187;0.00449
APPROXIMATION;12352;100;1;1672694725187;0.00252
APPROXIMATION;12347;100;1;1672694725187;0.00217
APPROXIMATION;12350;100;1;1672694725187;0.00251
APPROXIMATION;12351;100;1;1672694725187;0.00566
APPROXIMATION;12348;100;2;1672694725188;0.00347
APPROXIMATION;12347;100;2;1672694725188;0.00242
APPROXIMATION;12349;100;2;1672694725188;0.0013
APPROXIMATION;12345;100;2;1672694725188;0.00241
APPROXIMATION;12352;100;2;1672694725188;0.00215
APPROXIMATION;12351;100;2;1672694725188;0.00148
APPROXIMATION;12350;100;2;1672694725188;0.00634
APPROXIMATION;12347;100;3;1672694725188;0.002
APPROXIMATION;12348;100;3;1672694725188;0.00434
APPROXIMATION;12345;100;3;1672694725188;0.00284
APPROXIMATION;12349;100;3;1672694725188;0.00133
APPROXIMATION;12351;100;3;1672694725189;0.00183
APPROXIMATION;12350;100;3;1672694725189;0.00217
APPROXIMATION;12352;100;3;1672694725189;0.00742
APPROXIMATION;12347;100;4;1672694725189;0.0031
APPROXIMATION;12348;100;4;1672694725189;0.00198
APPROXIMATION;12349;100;4;1672694725189;0.00198
APPROXIMATION;12350;100;4;1672694725189;0.00218
APPROXIMATION;12352;100;4;1672694725189;0.00191
APPROXIMATION;12351;100;4;1672694725189;0.00164
APPROXIMATION;12345;100;4;1672694725189;0.00667
APPROXIMATION;12347;100;5;1672694725190;0.00837
APPROXIMATION;12348;100;5;1672694725191;0.00508
APPROXIMATION;12350;100;5;1672694725191;0.00227
APPROXIMATION;12352;100;5;1672694725191;0.00153
APPROXIMATION;12349;100;5;1672694725191;0.00149
APPROXIMATION;12351;100;5;1672694725191;0.00292
APPROXIMATION;12345;100;5;1672694725192;0.00776
APPROXIMATION;12348;100;6;1672694725192;0.00266
APPROXIMATION;12349;100;6;1672694725192;0.00155
APPROXIMATION;12350;100;6;1672694725192;0.00199
APPROXIMATION;12351;100;6;1672694725193;0.00194
APPROXIMATION;12347;100;6;1672694725193;0.00112
APPROXIMATION;12352;100;6;1672694725193;0.00175
APPROXIMATION;12345;100;6;1672694725193;0.00729
APPROXIMATION;12347;100;7;1672694725193;0.00623
APPROXIMATION;12348;100;7;1672694725193;0.00322
APPROXIMATION;12349;100;7;1672694725193;0.00268
APPROXIMATION;12351;100;7;1672694725193;0.0017
APPROXIMATION;12352;100;7;1672694725193;0.00122
APPROXIMATION;12345;100;7;1672694725193;0.00314
