type;receiverPort;reqIdInternal;Round;startWalltime;duration
HALTED;-1;109;4;1672694092577;0.397414
INITIALIZATION;-1;110;0;1672694092679;0.536114
APPROXIMATION;-1;110;1;1672694092679;0.805137
APPROXIMATION;-1;110;2;1672694092681;0.542844
HALTED;-1;110;3;1672694092681;0.576465
INITIALIZATION;-1;111;0;1672694092783;0.535665
APPROXIMATION;-1;111;1;1672694092784;0.471614
APPROXIMATION;-1;111;2;1672694092785;0.404753
APPROXIMATION;-1;111;3;1672694092785;0.439824
HALTED;-1;111;4;1672694092786;0.451964
INITIALIZATION;-1;112;0;1672694092888;0.549385
APPROXIMATION;-1;112;1;1672694092889;0.440814
APPROXIMATION;-1;112;2;1672694092889;0.613036
HALTED;-1;112;3;1672694092890;0.436304
INITIALIZATION;-1;113;0;1672694093031;0.579475
APPROXIMATION;-1;113;1;1672694093032;0.552065
APPROXIMATION;-1;113;2;1672694093033;0.508034
APPROXIMATION;-1;113;3;1672694093033;0.525674
HALTED;-1;113;4;1672694093034;0.479934
INITIALIZATION;-1;114;0;1672694093134;0.490304
APPROXIMATION;-1;114;1;1672694093135;0.496344
APPROXIMATION;-1;114;2;1672694093136;0.542534
HALTED;-1;114;3;1672694093137;0.487874
INITIALIZATION;-1;115;0;1672694093238;0.542354
APPROXIMATION;-1;115;1;1672694093239;0.516975
APPROXIMATION;-1;115;2;1672694093239;0.608955
APPROXIMATION;-1;115;3;1672694093241;0.493735
HALTED;-1;115;4;1672694093241;0.561895
INITIALIZATION;-1;116;0;1672694093342;0.509735
APPROXIMATION;-1;116;1;1672694093343;0.536895
APPROXIMATION;-1;116;2;1672694093344;0.578465
APPROXIMATION;-1;116;3;1672694093345;0.568025
HALTED;-1;116;4;1672694093346;0.470464
INITIALIZATION;-1;117;0;1672694093448;0.540535
APPROXIMATION;-1;117;1;1672694093448;0.538475
APPROXIMATION;-1;117;2;1672694093449;0.472994
APPROXIMATION;-1;117;3;1672694093450;0.420404
APPROXIMATION;-1;117;4;1672694093450;0.381314
HALTED;-1;117;5;1672694093451;0.354753
INITIALIZATION;-1;118;0;1672694093553;0.515005
APPROXIMATION;-1;118;1;1672694093553;0.472404
APPROXIMATION;-1;118;2;1672694093554;0.446524
HALTED;-1;118;3;1672694093555;0.458664
INITIALIZATION;-1;119;0;1672694093656;0.493144
APPROXIMATION;-1;119;1;1672694093657;0.472954
APPROXIMATION;-1;119;2;1672694093658;0.519364
HALTED;-1;119;3;1672694093658;0.445583
INITIALIZATION;-1;120;0;1672694093761;0.551995
APPROXIMATION;-1;120;1;1672694093761;0.524244
APPROXIMATION;-1;120;2;1672694093762;0.459405
APPROXIMATION;-1;120;3;1672694093763;0.429394
HALTED;-1;120;4;1672694093763;0.437754
INITIALIZATION;-1;121;0;1672694093865;0.603275
APPROXIMATION;-1;121;1;1672694093866;0.566605
APPROXIMATION;-1;121;2;1672694093866;0.496334
HALTED;-1;121;3;1672694093867;0.442803
INITIALIZATION;-1;122;0;1672694093969;0.634246
APPROXIMATION;-1;122;1;1672694093970;0.570215
APPROXIMATION;-1;122;2;1672694093970;0.571185
HALTED;-1;122;3;1672694093971;0.405754
INITIALIZATION;-1;123;0;1672694094121;0.586515
APPROXIMATION;-1;123;1;1672694094122;0.617565
APPROXIMATION;-1;123;2;1672694094123;0.524984
APPROXIMATION;-1;123;3;1672694094124;0.535095
HALTED;-1;123;4;1672694094124;0.495615
INITIALIZATION;-1;124;0;1672694094226;0.631695
APPROXIMATION;-1;124;1;1672694094227;0.489994
APPROXIMATION;-1;124;2;1672694094227;0.403144
APPROXIMATION;-1;124;3;1672694094229;0.530364
HALTED;-1;124;4;1672694094230;0.326733
INITIALIZATION;-1;125;0;1672694094330;0.579076
APPROXIMATION;-1;125;1;1672694094331;0.702586
APPROXIMATION;-1;125;2;1672694094332;0.466754
HALTED;-1;125;3;1672694094333;0.419064
INITIALIZATION;-1;126;0;1672694094435;0.548385
APPROXIMATION;-1;126;1;1672694094435;0.519795
APPROXIMATION;-1;126;2;1672694094436;0.511095
HALTED;-1;126;3;1672694094437;0.460084
INITIALIZATION;-1;127;0;1672694094538;0.651566
APPROXIMATION;-1;127;1;1672694094539;0.576035
APPROXIMATION;-1;127;2;1672694094540;0.505475
APPROXIMATION;-1;127;3;1672694094541;0.494475
HALTED;-1;127;4;1672694094541;0.456994
INITIALIZATION;-1;128;0;1672694094643;0.552854
APPROXIMATION;-1;128;1;1672694094644;0.531295
APPROXIMATION;-1;128;2;1672694094644;0.456804
HALTED;-1;128;3;1672694094645;0.373773
INITIALIZATION;-1;129;0;1672694094791;0.526135
APPROXIMATION;-1;129;1;1672694094792;0.487654
APPROXIMATION;-1;129;2;1672694094792;0.488935
APPROXIMATION;-1;129;3;1672694094793;0.568384
APPROXIMATION;-1;129;4;1672694094794;0.516724
HALTED;-1;129;5;1672694094794;0.528334
INITIALIZATION;-1;130;0;1672694094896;0.517794
APPROXIMATION;-1;130;1;1672694094896;0.480184
APPROXIMATION;-1;130;2;1672694094897;0.410884
HALTED;-1;130;3;1672694094898;0.466344
INITIALIZATION;-1;131;0;1672694094999;0.701026
APPROXIMATION;-1;131;1;1672694095000;0.617716
APPROXIMATION;-1;131;2;1672694095001;0.478694
APPROXIMATION;-1;131;3;1672694095001;0.432104
HALTED;-1;131;4;1672694095002;0.466474
INITIALIZATION;-1;132;0;1672694095104;0.531444
APPROXIMATION;-1;132;1;1672694095104;0.578335
APPROXIMATION;-1;132;2;1672694095105;0.496914
APPROXIMATION;-1;132;3;1672694095106;0.478204
APPROXIMATION;-1;132;4;1672694095107;0.489505
HALTED;-1;132;5;1672694095107;0.491854
INITIALIZATION;-1;133;0;1672694095209;0.564535
APPROXIMATION;-1;133;1;1672694095211;0.870858
APPROXIMATION;-1;133;2;1672694095213;0.775416
HALTED;-1;133;3;1672694095215;0.652556
INITIALIZATION;-1;134;0;1672694095316;1.546423
APPROXIMATION;-1;134;1;1672694095318;0.630696
APPROXIMATION;-1;134;2;1672694095319;0.599576
APPROXIMATION;-1;134;3;1672694095319;0.451004
HALTED;-1;134;4;1672694095320;0.356793
INITIALIZATION;-1;135;0;1672694095421;0.581465
APPROXIMATION;-1;135;1;1672694095422;0.556325
APPROXIMATION;-1;135;2;1672694095422;0.580835
HALTED;-1;135;3;1672694095423;0.705476
INITIALIZATION;-1;136;0;1672694095525;0.593175
APPROXIMATION;-1;136;1;1672694095526;0.505834
APPROXIMATION;-1;136;2;1672694095527;0.533815
APPROXIMATION;-1;136;3;1672694095527;0.614846
HALTED;-1;136;4;1672694095528;0.542245
INITIALIZATION;-1;137;0;1672694095630;0.537685
APPROXIMATION;-1;137;1;1672694095630;0.557635
APPROXIMATION;-1;137;2;1672694095631;0.513814
APPROXIMATION;-1;137;3;1672694095632;0.506764
HALTED;-1;137;4;1672694095632;0.522964
INITIALIZATION;-1;138;0;1672694095734;0.570295
APPROXIMATION;-1;138;1;1672694095735;0.495504
APPROXIMATION;-1;138;2;1672694095736;0.477625
APPROXIMATION;-1;138;3;1672694095736;0.445774
APPROXIMATION;-1;138;4;1672694095737;0.422203
HALTED;-1;138;5;1672694095738;0.382354
INITIALIZATION;-1;139;0;1672694095839;0.528745
APPROXIMATION;-1;139;1;1672694095840;0.516384
APPROXIMATION;-1;139;2;1672694095841;0.539815
HALTED;-1;139;3;1672694095841;0.489445
INITIALIZATION;-1;140;0;1672694095943;0.535015
APPROXIMATION;-1;140;1;1672694095943;0.566975
APPROXIMATION;-1;140;2;1672694095944;0.428894
APPROXIMATION;-1;140;3;1672694095945;0.393653
HALTED;-1;140;4;1672694095945;0.465134
INITIALIZATION;-1;141;0;1672694096047;0.594475
APPROXIMATION;-1;141;1;1672694096048;0.572885
APPROXIMATION;-1;141;2;1672694096049;0.580025
APPROXIMATION;-1;141;3;1672694096049;0.456514
HALTED;-1;141;4;1672694096050;0.465324
INITIALIZATION;-1;142;0;1672694096151;0.577905
APPROXIMATION;-1;142;1;1672694096152;0.761826
APPROXIMATION;-1;142;2;1672694096153;0.542214
HALTED;-1;142;3;1672694096154;0.565595
INITIALIZATION;-1;143;0;1672694096255;0.566905
APPROXIMATION;-1;143;1;1672694096256;0.532024
APPROXIMATION;-1;143;2;1672694096256;0.710226
APPROXIMATION;-1;143;3;1672694096257;0.449783
HALTED;-1;143;4;1672694096258;0.450794
INITIALIZATION;-1;144;0;1672694096359;0.604095
APPROXIMATION;-1;144;1;1672694096360;0.527775
APPROXIMATION;-1;144;2;1672694096361;0.511865
HALTED;-1;144;3;1672694096361;0.470034
INITIALIZATION;-1;145;0;1672694096463;0.512625
APPROXIMATION;-1;145;1;1672694096463;0.515355
APPROXIMATION;-1;145;2;1672694096464;0.560485
HALTED;-1;145;3;1672694096465;0.542225
INITIALIZATION;-1;146;0;1672694096566;0.516245
APPROXIMATION;-1;146;1;1672694096567;0.848347
APPROXIMATION;-1;146;2;1672694096568;0.535085
APPROXIMATION;-1;146;3;1672694096569;0.454074
APPROXIMATION;-1;146;4;1672694096569;0.469244
HALTED;-1;146;5;1672694096570;0.474664
INITIALIZATION;-1;147;0;1672694096672;1.293422
APPROXIMATION;-1;147;1;1672694096673;0.611445
APPROXIMATION;-1;147;2;1672694096674;0.433074
HALTED;-1;147;3;1672694096674;0.331713
INITIALIZATION;-1;148;0;1672694096775;0.586576
APPROXIMATION;-1;148;1;1672694096776;0.531465
APPROXIMATION;-1;148;2;1672694096776;0.527114
APPROXIMATION;-1;148;3;1672694096777;0.527404
APPROXIMATION;-1;148;4;1672694096778;0.501314
APPROXIMATION;-1;148;5;1672694096778;0.503294
HALTED;-1;148;6;1672694096779;0.482084
INITIALIZATION;-1;149;0;1672694096880;0.502794
APPROXIMATION;-1;149;1;1672694096882;0.439603
APPROXIMATION;-1;149;2;1672694096883;0.478975
HALTED;-1;149;3;1672694096883;0.547064
INITIALIZATION;-1;150;0;1672694096985;0.519694
APPROXIMATION;-1;150;1;1672694096985;0.555435
APPROXIMATION;-1;150;2;1672694096986;0.468454
APPROXIMATION;-1;150;3;1672694096987;0.532025
HALTED;-1;150;4;1672694096987;0.461234
INITIALIZATION;-1;151;0;1672694097088;0.495665
APPROXIMATION;-1;151;1;1672694097089;0.485564
APPROXIMATION;-1;151;2;1672694097089;0.559415
APPROXIMATION;-1;151;3;1672694097090;0.480694
APPROXIMATION;-1;151;4;1672694097091;0.551475
HALTED;-1;151;5;1672694097091;0.551535
INITIALIZATION;-1;152;0;1672694097193;0.748787
APPROXIMATION;-1;152;1;1672694097193;0.598815
APPROXIMATION;-1;152;2;1672694097194;0.590725
APPROXIMATION;-1;152;3;1672694097195;0.486034
APPROXIMATION;-1;152;4;1672694097196;0.510475
HALTED;-1;152;5;1672694097196;0.321343
INITIALIZATION;-1;153;0;1672694097297;0.530905
APPROXIMATION;-1;153;1;1672694097298;0.492214
APPROXIMATION;-1;153;2;1672694097299;0.536785
HALTED;-1;153;3;1672694097299;0.559525
INITIALIZATION;-1;154;0;1672694097400;0.517975
APPROXIMATION;-1;154;1;1672694097401;0.633765
APPROXIMATION;-1;154;2;1672694097402;0.466524
APPROXIMATION;-1;154;3;1672694097403;0.461964
HALTED;-1;154;4;1672694097404;0.496414
INITIALIZATION;-1;155;0;1672694097505;0.724617
APPROXIMATION;-1;155;1;1672694097506;0.607815
APPROXIMATION;-1;155;2;1672694097506;0.451554
APPROXIMATION;-1;155;3;1672694097507;0.507974
HALTED;-1;155;4;1672694097508;0.500774
INITIALIZATION;-1;156;0;1672694097676;0.640716
APPROXIMATION;-1;156;1;1672694097676;0.398694
APPROXIMATION;-1;156;2;1672694097677;0.332463
APPROXIMATION;-1;156;3;1672694097677;0.341733
HALTED;-1;156;4;1672694097677;0.356623
INITIALIZATION;-1;157;0;1672694097713;0.423403
APPROXIMATION;-1;157;1;1672694097714;0.560675
APPROXIMATION;-1;157;2;1672694097715;0.498214
APPROXIMATION;-1;157;3;1672694097716;0.527335
APPROXIMATION;-1;157;4;1672694097716;0.444814
APPROXIMATION;-1;157;5;1672694097717;0.571185
HALTED;-1;157;6;1672694097718;0.548895
INITIALIZATION;-1;158;0;1672694097822;0.628366
APPROXIMATION;-1;158;1;1672694097823;0.526205
APPROXIMATION;-1;158;2;1672694097824;0.555075
APPROXIMATION;-1;158;3;1672694097824;0.502744
APPROXIMATION;-1;158;4;1672694097825;0.570555
HALTED;-1;158;5;1672694097825;0.515784
INITIALIZATION;-1;159;0;1672694097927;0.617716
APPROXIMATION;-1;159;1;1672694097928;0.443214
APPROXIMATION;-1;159;2;1672694097929;0.416773
HALTED;-1;159;3;1672694097970;1.432982
INITIALIZATION;-1;160;0;1672694098072;0.581775
APPROXIMATION;-1;160;1;1672694098073;0.651645
APPROXIMATION;-1;160;2;1672694098073;0.527824
HALTED;-1;160;3;1672694098074;0.513314
INITIALIZATION;-1;161;0;1672694098176;0.675146
APPROXIMATION;-1;161;1;1672694098177;0.563125
APPROXIMATION;-1;161;2;1672694098177;0.540485
APPROXIMATION;-1;161;3;1672694098178;0.532495
APPROXIMATION;-1;161;4;1672694098178;0.578025
APPROXIMATION;-1;161;5;1672694098179;0.484334
HALTED;-1;161;6;1672694098179;0.456604
INITIALIZATION;-1;162;0;1672694098281;0.685926
APPROXIMATION;-1;162;1;1672694098282;0.880588
APPROXIMATION;-1;162;2;1672694098283;0.498424
APPROXIMATION;-1;162;3;1672694098284;0.472544
HALTED;-1;162;4;1672694098284;0.500284
INITIALIZATION;-1;163;0;1672694098386;0.790797
APPROXIMATION;-1;163;1;1672694098387;0.566085
APPROXIMATION;-1;163;2;1672694098388;0.582055
HALTED;-1;163;3;1672694098388;0.588296
INITIALIZATION;-1;164;0;1672694098490;0.514975
APPROXIMATION;-1;164;1;1672694098490;0.459725
APPROXIMATION;-1;164;2;1672694098491;0.548145
HALTED;-1;164;3;1672694098491;0.462904
INITIALIZATION;-1;165;0;1672694098593;0.534684
APPROXIMATION;-1;165;1;1672694098593;0.502494
APPROXIMATION;-1;165;2;1672694098594;0.468934
HALTED;-1;165;3;1672694098595;0.452454
INITIALIZATION;-1;166;0;1672694098696;1.413533
APPROXIMATION;-1;166;1;1672694098698;0.545135
APPROXIMATION;-1;166;2;1672694098698;0.463184
APPROXIMATION;-1;166;3;1672694098699;0.434444
HALTED;-1;166;4;1672694098699;0.303522
INITIALIZATION;-1;167;0;1672694098800;0.658966
APPROXIMATION;-1;167;1;1672694098801;0.625186
APPROXIMATION;-1;167;2;1672694098802;0.551214
APPROXIMATION;-1;167;3;1672694098802;0.512124
HALTED;-1;167;4;1672694098803;0.518665
INITIALIZATION;-1;168;0;1672694098904;0.786637
APPROXIMATION;-1;168;1;1672694098905;0.993119
APPROXIMATION;-1;168;2;1672694098907;0.822767
APPROXIMATION;-1;168;3;1672694098909;1.032279
HALTED;-1;168;4;1672694098910;0.571925
INITIALIZATION;-1;169;0;1672694099013;0.886808
APPROXIMATION;-1;169;1;1672694099014;0.507714
APPROXIMATION;-1;169;2;1672694099014;0.376453
APPROXIMATION;-1;169;3;1672694099015;0.363283
HALTED;-1;169;4;1672694099060;0.448234
INITIALIZATION;-1;170;0;1672694099116;0.692236
APPROXIMATION;-1;170;1;1672694099117;0.427114
APPROXIMATION;-1;170;2;1672694099117;0.599475
APPROXIMATION;-1;170;3;1672694099118;0.575065
HALTED;-1;170;4;1672694099118;0.471634
INITIALIZATION;-1;171;0;1672694099220;0.538554
APPROXIMATION;-1;171;1;1672694099221;0.539295
APPROXIMATION;-1;171;2;1672694099221;0.491865
HALTED;-1;171;3;1672694099222;0.557955
INITIALIZATION;-1;172;0;1672694099324;0.495764
APPROXIMATION;-1;172;1;1672694099324;0.549555
APPROXIMATION;-1;172;2;1672694099325;0.534054
APPROXIMATION;-1;172;3;1672694099326;0.600425
HALTED;-1;172;4;1672694099327;0.377343
INITIALIZATION;-1;173;0;1672694099427;0.491335
APPROXIMATION;-1;173;1;1672694099427;0.570775
APPROXIMATION;-1;173;2;1672694099428;0.492424
APPROXIMATION;-1;173;3;1672694099429;0.448784
HALTED;-1;173;4;1672694099430;0.405484
INITIALIZATION;-1;174;0;1672694099530;0.501634
APPROXIMATION;-1;174;1;1672694099531;0.493675
APPROXIMATION;-1;174;2;1672694099531;0.562985
APPROXIMATION;-1;174;3;1672694099532;0.484934
HALTED;-1;174;4;1672694099533;0.402824
INITIALIZATION;-1;175;0;1672694099634;0.587215
APPROXIMATION;-1;175;1;1672694099635;0.648626
APPROXIMATION;-1;175;2;1672694099635;0.534065
HALTED;-1;175;3;1672694099636;0.446644
INITIALIZATION;-1;176;0;1672694099738;0.511244
APPROXIMATION;-1;176;1;1672694099739;0.502214
APPROXIMATION;-1;176;2;1672694099740;0.500754
APPROXIMATION;-1;176;3;1672694099740;0.555765
HALTED;-1;176;4;1672694099741;0.439044
INITIALIZATION;-1;177;0;1672694099882;0.601435
APPROXIMATION;-1;177;1;1672694099882;0.583495
APPROXIMATION;-1;177;2;1672694099883;0.587085
HALTED;-1;177;3;1672694099884;0.457814
INITIALIZATION;-1;178;0;1672694099985;0.504805
APPROXIMATION;-1;178;1;1672694099986;0.438954
APPROXIMATION;-1;178;2;1672694099987;0.471304
APPROXIMATION;-1;178;3;1672694099987;0.441534
HALTED;-1;178;4;1672694099988;0.399623
INITIALIZATION;-1;179;0;1672694100089;0.585165
APPROXIMATION;-1;179;1;1672694100090;0.485014
APPROXIMATION;-1;179;2;1672694100090;0.365483
HALTED;-1;179;3;1672694100091;0.422174
INITIALIZATION;-1;180;0;1672694100193;0.500555
APPROXIMATION;-1;180;1;1672694100193;0.732677
APPROXIMATION;-1;180;2;1672694100194;0.742417
APPROXIMATION;-1;180;3;1672694100195;0.425594
HALTED;-1;180;4;1672694100196;0.375684
INITIALIZATION;-1;181;0;1672694100297;0.536674
APPROXIMATION;-1;181;1;1672694100298;0.514235
APPROXIMATION;-1;181;2;1672694100299;0.498415
APPROXIMATION;-1;181;3;1672694100299;0.529315
HALTED;-1;181;4;1672694100300;0.407164
INITIALIZATION;-1;182;0;1672694100441;0.495625
APPROXIMATION;-1;182;1;1672694100442;0.517155
APPROXIMATION;-1;182;2;1672694100442;0.534674
HALTED;-1;182;3;1672694100443;0.459824
INITIALIZATION;-1;183;0;1672694100544;0.493034
APPROXIMATION;-1;183;1;1672694100545;0.407454
APPROXIMATION;-1;183;2;1672694100546;0.471294
HALTED;-1;183;3;1672694100546;0.563085
INITIALIZATION;-1;184;0;1672694100648;0.482104
APPROXIMATION;-1;184;1;1672694100649;0.484954
APPROXIMATION;-1;184;2;1672694100649;0.521755
HALTED;-1;184;3;1672694100650;0.447294
INITIALIZATION;-1;185;0;1672694100751;0.455704
APPROXIMATION;-1;185;1;1672694100752;0.452314
APPROXIMATION;-1;185;2;1672694100752;0.458454
APPROXIMATION;-1;185;3;1672694100753;0.558125
HALTED;-1;185;4;1672694100753;0.508594
INITIALIZATION;-1;186;0;1672694100855;0.527865
APPROXIMATION;-1;186;1;1672694100855;0.496665
APPROXIMATION;-1;186;2;1672694100856;0.430324
APPROXIMATION;-1;186;3;1672694100857;0.486554
APPROXIMATION;-1;186;4;1672694100857;0.456214
HALTED;-1;186;5;1672694100858;0.410103
INITIALIZATION;-1;187;0;1672694100959;0.733126
APPROXIMATION;-1;187;1;1672694100960;0.497974
APPROXIMATION;-1;187;2;1672694100961;0.461004
HALTED;-1;187;3;1672694100961;0.478544
INITIALIZATION;-1;188;0;1672694101063;0.892897
APPROXIMATION;-1;188;1;1672694101063;0.905058
APPROXIMATION;-1;188;2;1672694101064;0.588865
HALTED;-1;188;3;1672694101065;0.473015
INITIALIZATION;-1;189;0;1672694101166;0.634516
APPROXIMATION;-1;189;1;1672694101167;0.543634
APPROXIMATION;-1;189;2;1672694101167;0.525224
APPROXIMATION;-1;189;3;1672694101168;0.592125
HALTED;-1;189;4;1672694101168;0.537475
INITIALIZATION;-1;190;0;1672694101270;0.605855
APPROXIMATION;-1;190;1;1672694101271;0.649516
APPROXIMATION;-1;190;2;1672694101272;0.546815
HALTED;-1;190;3;1672694101273;0.554744
INITIALIZATION;-1;191;0;1672694101375;0.563685
APPROXIMATION;-1;191;1;1672694101376;0.494974
APPROXIMATION;-1;191;2;1672694101376;0.449764
HALTED;-1;191;3;1672694101377;0.454814
INITIALIZATION;-1;192;0;1672694101479;0.564415
APPROXIMATION;-1;192;1;1672694101481;0.743247
APPROXIMATION;-1;192;2;1672694101483;0.676246
HALTED;-1;192;3;1672694101485;0.500304
INITIALIZATION;-1;193;0;1672694101585;0.517815
APPROXIMATION;-1;193;1;1672694101586;0.666016
APPROXIMATION;-1;193;2;1672694101587;0.458524
HALTED;-1;193;3;1672694101588;0.477624
INITIALIZATION;-1;194;0;1672694101689;0.644086
APPROXIMATION;-1;194;1;1672694101690;0.628775
APPROXIMATION;-1;194;2;1672694101691;0.575145
APPROXIMATION;-1;194;3;1672694101692;0.631855
APPROXIMATION;-1;194;4;1672694101692;0.583415
APPROXIMATION;-1;194;5;1672694101693;0.475295
HALTED;-1;194;6;1672694101693;0.425554
INITIALIZATION;-1;195;0;1672694101794;0.525645
APPROXIMATION;-1;195;1;1672694101795;0.510195
APPROXIMATION;-1;195;2;1672694101796;0.442144
HALTED;-1;195;3;1672694101796;0.433444
INITIALIZATION;-1;196;0;1672694101897;0.564215
APPROXIMATION;-1;196;1;1672694101898;0.474995
APPROXIMATION;-1;196;2;1672694101898;0.506005
APPROXIMATION;-1;196;3;1672694101899;0.473864
APPROXIMATION;-1;196;4;1672694101899;0.491944
HALTED;-1;196;5;1672694101900;0.429054
INITIALIZATION;-1;197;0;1672694102000;0.482605
APPROXIMATION;-1;197;1;1672694102001;0.474804
APPROXIMATION;-1;197;2;1672694102001;0.505215
HALTED;-1;197;3;1672694102049;0.444264
INITIALIZATION;-1;198;0;1672694102103;0.499245
APPROXIMATION;-1;198;1;1672694102104;0.663626
APPROXIMATION;-1;198;2;1672694102105;0.622756
APPROXIMATION;-1;198;3;1672694102106;0.470805
APPROXIMATION;-1;198;4;1672694102106;0.538885
APPROXIMATION;-1;198;5;1672694102107;0.486554
HALTED;-1;198;6;1672694102107;0.441954
INITIALIZATION;-1;199;0;1672694102209;0.613306
APPROXIMATION;-1;199;1;1672694102209;0.432053
APPROXIMATION;-1;199;2;1672694102210;0.487574
APPROXIMATION;-1;199;3;1672694102259;0.451994
HALTED;-1;199;4;1672694102260;0.298832
INITIALIZATION;-1;200;0;1672694102312;0.865888
APPROXIMATION;-1;200;1;1672694102313;0.651675
APPROXIMATION;-1;200;2;1672694102314;0.501844
APPROXIMATION;-1;200;3;1672694102314;0.493155
HALTED;-1;200;4;1672694102315;0.379203
INITIALIZATION;-1;201;0;1672694102415;0.415924
APPROXIMATION;-1;201;1;1672694102416;0.501074
APPROXIMATION;-1;201;2;1672694102417;0.426733
APPROXIMATION;-1;201;3;1672694102417;0.506564
APPROXIMATION;-1;201;4;1672694102418;0.398493
HALTED;-1;201;5;1672694102418;0.391914
INITIALIZATION;-1;202;0;1672694102520;0.759557
APPROXIMATION;-1;202;1;1672694102520;0.538355
APPROXIMATION;-1;202;2;1672694102521;0.463484
HALTED;-1;202;3;1672694102521;0.460504
INITIALIZATION;-1;203;0;1672694102622;0.697076
APPROXIMATION;-1;203;1;1672694102623;0.497294
APPROXIMATION;-1;203;2;1672694102624;0.455204
HALTED;-1;203;3;1672694102624;0.402534
INITIALIZATION;-1;204;0;1672694102726;0.592905
APPROXIMATION;-1;204;1;1672694102726;0.511494
APPROXIMATION;-1;204;2;1672694102727;0.517524
APPROXIMATION;-1;204;3;1672694102728;0.492225
HALTED;-1;204;4;1672694102728;0.482254
INITIALIZATION;-1;205;0;1672694102829;0.866478
APPROXIMATION;-1;205;1;1672694102831;0.857007
APPROXIMATION;-1;205;2;1672694102833;0.738856
HALTED;-1;205;3;1672694102834;0.577745
INITIALIZATION;-1;206;0;1672694102935;0.526105
APPROXIMATION;-1;206;1;1672694102935;0.495504
APPROXIMATION;-1;206;2;1672694102936;0.499764
HALTED;-1;206;3;1672694102937;0.439814
INITIALIZATION;-1;207;0;1672694103038;1.363072
APPROXIMATION;-1;207;1;1672694103039;0.627776
APPROXIMATION;-1;207;2;1672694103040;0.446554
HALTED;-1;207;3;1672694103041;0.494095
INITIALIZATION;-1;208;0;1672694103142;0.552825
APPROXIMATION;-1;208;1;1672694103142;0.595385
APPROXIMATION;-1;208;2;1672694103143;0.734566
HALTED;-1;208;3;1672694103144;0.641936
INITIALIZATION;-1;209;0;1672694103245;0.533094
APPROXIMATION;-1;209;1;1672694103246;0.488894
APPROXIMATION;-1;209;2;1672694103246;0.496454
APPROXIMATION;-1;209;3;1672694103247;0.511555
APPROXIMATION;-1;209;4;1672694103247;0.466424
HALTED;-1;209;5;1672694103248;0.429014
INITIALIZATION;-1;210;0;1672694103349;0.564125
APPROXIMATION;-1;210;1;1672694103350;0.509475
APPROXIMATION;-1;210;2;1672694103350;0.537215
APPROXIMATION;-1;210;3;1672694103351;0.446714
HALTED;-1;210;4;1672694103352;0.319112
INITIALIZATION;-1;211;0;1672694103452;0.540095
APPROXIMATION;-1;211;1;1672694103452;0.715066
APPROXIMATION;-1;211;2;1672694103453;0.475604
