Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T12:32:46.249021241;76.421806;4;4;60;90
1;2023-01-31T12:32:46.426409618;39.577703;4;4;60;90
2;2023-01-31T12:32:46.566356319;43.306035;4;4;60;90
3;2023-01-31T12:32:46.709922830;24.459899;4;4;60;90
4;2023-01-31T12:32:46.834964990;30.259025;4;4;60;90
5;2023-01-31T12:32:46.965446161;19.577104;4;4;60;90
6;2023-01-31T12:32:47.085267869;36.79249;4;4;60;90
7;2023-01-31T12:32:47.222217498;21.890202;4;4;60;90
8;2023-01-31T12:32:47.344340451;32.074874;4;4;60;90
9;2023-01-31T12:32:47.476693913;29.852842;4;4;60;90
10;2023-01-31T12:32:47.606710898;28.023743;4;4;60;90
11;2023-01-31T12:32:47.734901674;28.618943;4;4;60;90
12;2023-01-31T12:32:47.863888033;26.923786;4;4;60;90
13;2023-01-31T12:32:47.991084950;21.078793;4;4;60;90
14;2023-01-31T12:32:48.112348493;33.359253;4;4;60;90
15;2023-01-31T12:32:48.245992740;20.860643;4;4;60;90
16;2023-01-31T12:32:48.367026340;16.003175;4;4;60;90
17;2023-01-31T12:32:48.483179462;15.881683;4;4;60;90
18;2023-01-31T12:32:48.599359778;15.059171;4;4;60;90
19;2023-01-31T12:32:48.714663164;14.867845;4;4;60;90
20;2023-01-31T12:32:48.829738927;13.598417;4;4;60;90
21;2023-01-31T12:32:48.943573684;13.094171;4;4;60;90
22;2023-01-31T12:32:49.056872972;11.802928;4;4;60;90
23;2023-01-31T12:32:49.168841319;18.483653;4;4;60;90
24;2023-01-31T12:32:49.287497682;12.249764;4;4;60;90
25;2023-01-31T12:32:49.399929939;12.120242;4;4;60;90
26;2023-01-31T12:32:49.512226101;11.505139;4;4;60;90
27;2023-01-31T12:32:49.623892950;12.922925;4;4;60;90
28;2023-01-31T12:32:49.736975439;14.91921;4;4;60;90
29;2023-01-31T12:32:49.852064140;21.204304;4;4;60;90
30;2023-01-31T12:32:49.973541729;20.362436;4;4;60;90
31;2023-01-31T12:32:50.094125060;20.115571;4;4;60;90
32;2023-01-31T12:32:50.214400387;17.434681;4;4;60;90
33;2023-01-31T12:32:50.331989822;14.411227;4;4;60;90
34;2023-01-31T12:32:50.446591114;17.085282;4;4;60;90
35;2023-01-31T12:32:50.563838084;19.490777;4;4;60;90
36;2023-01-31T12:32:50.683514791;24.660909;4;4;60;90
37;2023-01-31T12:32:50.808396251;17.619523;4;4;60;90
38;2023-01-31T12:32:50.926192533;15.776275;4;4;60;90
39;2023-01-31T12:32:51.042247080;13.836235;4;4;60;90
40;2023-01-31T12:32:51.156244852;13.645238;4;4;60;90
41;2023-01-31T12:32:51.270069051;14.630791;4;4;60;90
42;2023-01-31T12:32:51.384872808;15.350635;4;4;60;90
