Id;StartingWallTime;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;2023-04-14T20:52:25.959068000;145.193583;7;7;0;24;28;0.0;0.0
1;2023-04-14T20:52:26.202683000;62.872708;7;7;0;24;28;0.0;0.0
2;2023-04-14T20:52:26.368586000;29.14125;7;7;0;24;28;0.0;0.0
