Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T14:11:20.037904033;51.944641;1;1;30;45
1;2023-01-31T14:11:20.190439101;20.367431;1;1;30;45
2;2023-01-31T14:11:20.311127678;22.964817;1;1;30;45
3;2023-01-31T14:11:20.434329930;14.775591;1;1;30;45
4;2023-01-31T14:11:20.549586547;18.033779;1;1;30;45
5;2023-01-31T14:11:20.668050861;24.004004;1;1;30;45
6;2023-01-31T14:11:20.792257266;11.481521;1;1;30;45
7;2023-01-31T14:11:20.904078490;38.720073;1;1;30;45
8;2023-01-31T14:11:21.043098557;28.837105;1;1;30;45
9;2023-01-31T14:11:21.172115103;17.28221;1;1;30;45
10;2023-01-31T14:11:21.289599018;17.055535;1;1;30;45
11;2023-01-31T14:11:21.406913811;13.15831;1;1;30;45
12;2023-01-31T14:11:21.520258240;11.602189;1;1;30;45
13;2023-01-31T14:11:21.632050242;10.573443;1;1;30;45
14;2023-01-31T14:11:21.742870851;11.154723;1;1;30;45
15;2023-01-31T14:11:21.854189956;9.904177;1;1;30;45
16;2023-01-31T14:11:21.964321889;21.040043;1;1;30;45
17;2023-01-31T14:11:22.085660962;14.961981;1;1;30;45
18;2023-01-31T14:11:22.200789416;12.852729;1;1;30;45
19;2023-01-31T14:11:22.313809410;11.923398;1;1;30;45
20;2023-01-31T14:11:22.425965679;11.365062;1;1;30;45
21;2023-01-31T14:11:22.537489989;11.112956;1;1;30;45
22;2023-01-31T14:11:22.648740819;9.554186;1;1;30;45
23;2023-01-31T14:11:22.758476779;10.298002;1;1;30;45
24;2023-01-31T14:11:22.868983155;11.606025;1;1;30;45
25;2023-01-31T14:11:22.980750214;14.984391;1;1;30;45
26;2023-01-31T14:11:23.095894488;10.377337;1;1;30;45
27;2023-01-31T14:11:23.206471365;11.210512;1;1;30;45
28;2023-01-31T14:11:23.317853804;10.921477;1;1;30;45
29;2023-01-31T14:11:23.428968023;17.146862;1;1;30;45
30;2023-01-31T14:11:23.546330481;10.847586;1;1;30;45
31;2023-01-31T14:11:23.657358884;9.414871;1;1;30;45
32;2023-01-31T14:11:23.766951508;8.743312;1;1;30;45
33;2023-01-31T14:11:23.875839276;8.244184;1;1;30;45
34;2023-01-31T14:11:23.984225334;9.412172;1;1;30;45
35;2023-01-31T14:11:24.093823511;9.470567;1;1;30;45
36;2023-01-31T14:11:24.203472832;7.958976;1;1;30;45
37;2023-01-31T14:11:24.311596583;9.018505;1;1;30;45
38;2023-01-31T14:11:24.420803165;9.164587;1;1;30;45
39;2023-01-31T14:11:24.530192336;8.993821;1;1;30;45
40;2023-01-31T14:11:24.639346316;7.891109;1;1;30;45
41;2023-01-31T14:11:24.747397319;7.904093;1;1;30;45
42;2023-01-31T14:11:24.855464639;8.33517;1;1;30;45
43;2023-01-31T14:11:24.963960986;7.919678;1;1;30;45
44;2023-01-31T14:11:25.072027973;7.488095;1;1;30;45
45;2023-01-31T14:11:25.179671526;8.014394;1;1;30;45
46;2023-01-31T14:11:25.287835827;8.647844;1;1;30;45
47;2023-01-31T14:11:25.396652961;7.943318;1;1;30;45
48;2023-01-31T14:11:25.504795023;7.707521;1;1;30;45
49;2023-01-31T14:11:25.612661199;7.337769;1;1;30;45
50;2023-01-31T14:11:25.720171285;7.587799;1;1;30;45
51;2023-01-31T14:11:25.827925299;7.670645;1;1;30;45
52;2023-01-31T14:11:25.935761587;7.42027;1;1;30;45
53;2023-01-31T14:11:26.043351394;7.75361;1;1;30;45
54;2023-01-31T14:11:26.151268007;7.285814;1;1;30;45
55;2023-01-31T14:11:26.258712191;8.094477;1;1;30;45
56;2023-01-31T14:11:26.366967349;8.359554;1;1;30;45
57;2023-01-31T14:11:26.475492949;8.401753;1;1;30;45
58;2023-01-31T14:11:26.584060354;8.376678;1;1;30;45
59;2023-01-31T14:11:26.692612706;9.953249;1;1;30;45
60;2023-01-31T14:11:26.802749705;10.836732;1;1;30;45
61;2023-01-31T14:11:26.914272272;15.931222;1;1;30;45
62;2023-01-31T14:11:27.029882413;9.667324;1;1;30;45
63;2023-01-31T14:11:27.139742151;9.40929;1;1;30;45
64;2023-01-31T14:11:27.249330410;10.037385;1;1;30;45
65;2023-01-31T14:11:27.359540609;9.178638;1;1;30;45
66;2023-01-31T14:11:27.468883181;7.636642;1;1;30;45
67;2023-01-31T14:11:27.576678283;7.411444;1;1;30;45
68;2023-01-31T14:11:27.684261049;7.0322;1;1;30;45
69;2023-01-31T14:11:27.791463905;9.476372;1;1;30;45
70;2023-01-31T14:11:27.901128338;8.870664;1;1;30;45
71;2023-01-31T14:11:28.010231924;10.984092;1;1;30;45
