Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T14:18:26.735736726;196.531865;2;2;93;124
1;2023-01-31T14:18:27.033173515;130.774227;2;2;93;124
2;2023-01-31T14:18:27.264644917;89.350356;2;2;93;124
3;2023-01-31T14:18:27.454665075;77.94834;2;2;93;124
4;2023-01-31T14:18:27.633244649;102.734206;2;2;93;124
5;2023-01-31T14:18:27.836670419;73.421796;2;2;93;124
6;2023-01-31T14:18:28.010258479;93.090206;2;2;93;124
7;2023-01-31T14:18:28.203984744;100.746426;2;2;93;124
8;2023-01-31T14:18:28.405454034;122.567036;2;2;93;124
9;2023-01-31T14:18:28.628704814;108.770144;2;2;93;124
10;2023-01-31T14:18:28.837917672;93.918134;2;2;93;124
11;2023-01-31T14:18:29.032280059;61.037094;2;2;93;124
12;2023-01-31T14:18:29.193857081;60.791352;2;2;93;124
13;2023-01-31T14:18:29.362414178;46.073086;2;2;93;124
14;2023-01-31T14:18:29.509078760;49.047487;2;2;93;124
15;2023-01-31T14:18:29.659366545;50.580545;2;2;93;124
16;2023-01-31T14:18:29.810050029;45.486719;2;2;93;124
17;2023-01-31T14:18:29.956012039;42.156204;2;2;93;124
18;2023-01-31T14:18:30.098600892;43.937877;2;2;93;124
19;2023-01-31T14:18:30.243016359;40.662301;2;2;93;124
20;2023-01-31T14:18:30.384150730;43.103237;2;2;93;124
21;2023-01-31T14:18:30.527785555;75.382818;2;2;93;124
22;2023-01-31T14:18:30.703733221;88.305223;2;2;93;124
23;2023-01-31T14:18:30.892738430;80.714116;2;2;93;124
24;2023-01-31T14:18:31.074041974;59.034224;2;2;93;124
25;2023-01-31T14:18:31.233682535;151.553947;2;2;93;124
26;2023-01-31T14:18:31.486508640;431.785617;2;2;93;124
27;2023-01-31T14:18:32.019664404;329.020618;2;2;93;124
28;2023-01-31T14:18:32.449813543;140.061496;2;2;93;124
29;2023-01-31T14:18:32.690347780;85.326942;2;2;93;124
30;2023-01-31T14:18:32.876256058;56.878686;2;2;93;124
31;2023-01-31T14:18:33.033654389;47.400198;2;2;93;124
32;2023-01-31T14:18:33.181545802;46.008294;2;2;93;124
33;2023-01-31T14:18:33.327906632;41.147862;2;2;93;124
34;2023-01-31T14:18:33.469326892;41.104006;2;2;93;124
35;2023-01-31T14:18:33.610927916;40.423397;2;2;93;124
36;2023-01-31T14:18:33.751804675;36.490233;2;2;93;124
37;2023-01-31T14:18:33.888819848;35.72434;2;2;93;124
38;2023-01-31T14:18:34.024965098;36.310455;2;2;93;124
39;2023-01-31T14:18:34.161780255;41.214188;2;2;93;124
40;2023-01-31T14:18:34.303282713;30.972255;2;2;93;124
41;2023-01-31T14:18:34.434433837;31.44885;2;2;93;124
42;2023-01-31T14:18:34.566297124;38.813995;2;2;93;124
43;2023-01-31T14:18:34.705417354;74.536272;2;2;93;124
44;2023-01-31T14:18:34.880421241;76.194283;2;2;93;124
45;2023-01-31T14:18:35.057190993;55.259409;2;2;93;124
46;2023-01-31T14:18:35.212730031;77.07781;2;2;93;124
47;2023-01-31T14:18:35.390343325;51.005741;2;2;93;124
48;2023-01-31T14:18:35.541667230;48.812204;2;2;93;124
49;2023-01-31T14:18:35.690697018;43.748723;2;2;93;124
50;2023-01-31T14:18:35.834669751;35.933728;2;2;93;124
51;2023-01-31T14:18:35.970968724;133.603759;2;2;93;124
52;2023-01-31T14:18:36.204954640;55.021372;2;2;93;124
53;2023-01-31T14:18:36.360480184;41.119007;2;2;93;124
54;2023-01-31T14:18:36.501770728;32.828608;2;2;93;124
55;2023-01-31T14:18:36.635118988;28.424281;2;2;93;124
56;2023-01-31T14:18:36.763972897;28.786579;2;2;93;124
57;2023-01-31T14:18:36.893141236;32.674025;2;2;93;124
58;2023-01-31T14:18:37.026240651;34.321915;2;2;93;124
59;2023-01-31T14:18:37.160955968;25.060473;2;2;93;124
60;2023-01-31T14:18:37.286405608;27.214406;2;2;93;124
61;2023-01-31T14:18:37.414030453;26.154091;2;2;93;124
62;2023-01-31T14:18:37.540623784;33.693001;2;2;93;124
63;2023-01-31T14:18:37.674492828;35.252875;2;2;93;124
64;2023-01-31T14:18:37.810203017;28.174077;2;2;93;124
65;2023-01-31T14:18:37.938667114;25.712294;2;2;93;124
66;2023-01-31T14:18:38.064791619;26.451645;2;2;93;124
67;2023-01-31T14:18:38.191647720;30.797676;2;2;93;124
68;2023-01-31T14:18:38.322723441;26.835888;2;2;93;124
69;2023-01-31T14:18:38.449997027;32.299699;2;2;93;124
70;2023-01-31T14:18:38.582736880;28.600243;2;2;93;124
71;2023-01-31T14:18:38.711728081;27.195377;2;2;93;124
72;2023-01-31T14:18:38.839323364;26.001131;2;2;93;124
73;2023-01-31T14:18:38.965840056;25.071252;2;2;93;124
74;2023-01-31T14:18:39.091328051;26.660467;2;2;93;124
75;2023-01-31T14:18:39.218357111;24.089064;2;2;93;124
76;2023-01-31T14:18:39.342735304;25.573071;2;2;93;124
77;2023-01-31T14:18:39.468730814;25.925202;2;2;93;124
78;2023-01-31T14:18:39.595116715;25.832691;2;2;93;124
79;2023-01-31T14:18:39.721308249;26.432049;2;2;93;124
80;2023-01-31T14:18:39.848124774;23.423353;2;2;93;124
81;2023-01-31T14:18:39.971805640;26.816776;2;2;93;124
82;2023-01-31T14:18:40.099004629;32.087152;2;2;93;124
