Id;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;13146.717084;14;14;13;26;28;0.0;0.0
1;13071.941041;14;14;13;26;28;0.0;0.0
2;13062.033083;14;14;13;26;28;0.0;0.0
