Id;StartingWallTime;Texec;expectedH;realH;timedOutRounds;neededMessages;processedMessages;initialV;endingV
0;2023-04-14T20:54:02.479457000;13100.566125;14;14;13;26;28;0.0;0.0
1;2023-04-14T20:54:15.678662000;13070.151541;14;14;13;26;28;0.0;0.0
2;2023-04-14T20:54:28.853331000;13073.955834;14;14;13;26;28;0.0;0.0
