Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T12:14:25.530680120;51.162487;19;19;140;147
1;2023-01-31T12:14:25.682293338;24.174175;19;19;140;147
2;2023-01-31T12:14:25.806651011;21.638646;19;19;140;147
3;2023-01-31T12:14:25.928617501;17.385349;19;19;140;147
4;2023-01-31T12:14:26.046235104;16.184204;19;19;140;147
5;2023-01-31T12:14:26.162559941;17.080707;19;19;140;147
6;2023-01-31T12:14:26.279875269;20.470609;19;19;140;147
7;2023-01-31T12:14:26.400571931;31.857309;19;19;140;147
8;2023-01-31T12:14:26.532595830;17.631547;19;19;140;147
9;2023-01-31T12:14:26.650377492;15.186918;19;19;140;147
10;2023-01-31T12:14:26.765730611;13.546347;19;19;140;147
11;2023-01-31T12:14:26.879428625;16.444241;19;19;140;147
12;2023-01-31T12:14:26.995992643;16.583918;19;19;140;147
13;2023-01-31T12:14:27.112727354;13.852805;19;19;140;147
14;2023-01-31T12:14:27.226715832;12.233538;19;19;140;147
15;2023-01-31T12:14:27.339112691;11.28364;19;19;140;147
16;2023-01-31T12:14:27.450554692;18.779033;19;19;140;147
17;2023-01-31T12:14:27.569554066;13.112082;19;19;140;147
18;2023-01-31T12:14:27.682822710;12.907846;19;19;140;147
19;2023-01-31T12:14:27.795894381;12.872616;19;19;140;147
20;2023-01-31T12:14:27.908927139;12.50432;19;19;140;147
21;2023-01-31T12:14:28.021596836;12.14534;19;19;140;147
22;2023-01-31T12:14:28.133912106;18.797009;19;19;140;147
23;2023-01-31T12:14:28.252946777;18.330618;19;19;140;147
24;2023-01-31T12:14:28.371510765;10.931147;19;19;140;147
25;2023-01-31T12:14:28.482599254;15.372479;19;19;140;147
26;2023-01-31T12:14:28.598111872;10.655629;19;19;140;147
27;2023-01-31T12:14:28.708905878;9.538664;19;19;140;147
28;2023-01-31T12:14:28.818579418;10.317308;19;19;140;147
29;2023-01-31T12:14:28.929024908;11.114128;19;19;140;147
30;2023-01-31T12:14:29.040277018;9.774865;19;19;140;147
31;2023-01-31T12:14:29.150197033;10.975323;19;19;140;147
32;2023-01-31T12:14:29.261319602;9.372118;19;19;140;147
33;2023-01-31T12:14:29.370831922;10.079723;19;19;140;147
34;2023-01-31T12:14:29.481496489;11.496358;19;19;140;147
35;2023-01-31T12:14:29.592674846;9.464884;19;19;140;147
36;2023-01-31T12:14:29.702262970;9.497761;19;19;140;147
37;2023-01-31T12:14:29.811907217;11.463939;19;19;140;147
38;2023-01-31T12:14:29.923509225;11.406286;19;19;140;147
39;2023-01-31T12:14:30.035059313;9.882452;19;19;140;147
40;2023-01-31T12:14:30.145109655;10.278035;19;19;140;147
41;2023-01-31T12:14:30.255517697;10.762407;19;19;140;147
42;2023-01-31T12:14:30.366424235;10.233472;19;19;140;147
43;2023-01-31T12:14:30.476796099;10.319291;19;19;140;147
44;2023-01-31T12:14:30.587307641;12.651197;19;19;140;147
45;2023-01-31T12:14:30.700175362;11.023443;19;19;140;147
46;2023-01-31T12:14:30.811384073;9.415064;19;19;140;147
47;2023-01-31T12:14:30.920965135;10.648423;19;19;140;147
48;2023-01-31T12:14:31.031783673;9.492873;19;19;140;147
49;2023-01-31T12:14:31.141403557;9.02526;19;19;140;147
50;2023-01-31T12:14:31.250568040;9.418005;19;19;140;147
51;2023-01-31T12:14:31.360149889;9.801876;19;19;140;147
52;2023-01-31T12:14:31.470129386;9.70134;19;19;140;147
53;2023-01-31T12:14:31.579982765;9.501677;19;19;140;147
54;2023-01-31T12:14:31.689606880;8.724004;19;19;140;147
55;2023-01-31T12:14:31.798468423;9.552576;19;19;140;147
56;2023-01-31T12:14:31.908142615;18.624211;19;19;140;147
57;2023-01-31T12:14:32.026910118;25.323202;19;19;140;147
58;2023-01-31T12:14:32.152372251;16.255456;19;19;140;147
59;2023-01-31T12:14:32.268770195;8.582281;19;19;140;147
60;2023-01-31T12:14:32.377473857;9.143721;19;19;140;147
61;2023-01-31T12:14:32.486770078;9.056481;19;19;140;147
62;2023-01-31T12:14:32.595947348;17.012882;19;19;140;147
63;2023-01-31T12:14:32.713120554;9.306524;19;19;140;147
64;2023-01-31T12:14:32.822558949;10.381505;19;19;140;147
65;2023-01-31T12:14:32.933063361;9.209644;19;19;140;147
66;2023-01-31T12:14:33.042390576;8.28997;19;19;140;147
67;2023-01-31T12:14:33.150795838;8.919374;19;19;140;147
68;2023-01-31T12:14:33.259828896;9.256279;19;19;140;147
69;2023-01-31T12:14:33.369189385;18.7979;19;19;140;147
70;2023-01-31T12:14:33.488135015;9.453314;19;19;140;147
71;2023-01-31T12:14:33.597704996;9.3412;19;19;140;147
72;2023-01-31T12:14:33.707164641;8.622982;19;19;140;147
73;2023-01-31T12:14:33.815911299;8.975003;19;19;140;147
74;2023-01-31T12:14:33.924995706;9.603108;19;19;140;147
75;2023-01-31T12:14:34.034708231;8.826319;19;19;140;147
