Id;Texec;expectedH;realH;neededMessages;processedMessages
0;611.833169;19;19;620;651
1;648.984631;19;19;620;651
2;337.135573;19;19;620;651
3;234.728544;19;19;620;651
4;519.291289;19;19;620;651
5;1403.343533;19;19;620;651
6;503.626889;19;19;620;651
7;278.757441;19;19;620;651
8;366.897109;19;19;620;651
9;458.359605;19;19;620;651
10;218.604332;19;19;620;651
11;143.91261;19;19;620;651
12;173.867657;19;19;620;651
13;162.988877;19;19;620;651
14;178.370977;19;19;620;651
15;171.640326;19;19;620;651
16;171.219147;19;19;620;651
17;121.441836;19;19;620;651
18;125.579146;19;19;620;651
19;115.787004;19;19;620;651
20;111.417803;19;19;620;651
21;111.198895;19;19;620;651
22;118.607921;19;19;620;651
23;105.174642;19;19;620;651
24;111.183957;19;19;620;651
25;123.425483;19;19;620;651
26;104.674445;19;19;620;651
27;105.74924;19;19;620;651
28;110.600474;19;19;620;651
29;123.674656;19;19;620;651
30;106.137797;19;19;620;651
31;102.76034;19;19;620;651
32;113.108689;19;19;620;651
33;105.697889;19;19;620;651
34;101.929004;19;19;620;651
35;105.397994;19;19;620;651
36;103.96319;19;19;620;651
37;109.772207;19;19;620;651
38;101.659344;19;19;620;651
39;102.809536;19;19;620;651
40;128.231873;19;19;620;651
41;112.235689;19;19;620;651
42;181.129214;19;19;620;651
43;150.88693;19;19;620;651
44;274.000616;19;19;620;651
45;254.795909;19;19;620;651
46;193.44551;19;19;620;651
47;238.24763;19;19;620;651
48;108.723584;19;19;620;651
49;152.60032;19;19;620;651
50;105.369524;19;19;620;651
51;115.839466;19;19;620;651
52;100.009166;19;19;620;651
53;111.919858;19;19;620;651
54;114.160076;19;19;620;651
55;99.821328;19;19;620;651
56;102.895687;19;19;620;651
57;102.291578;19;19;620;651
58;98.521095;19;19;620;651
59;104.359568;19;19;620;651
60;108.84177;19;19;620;651
61;101.968375;19;19;620;651
62;98.066143;19;19;620;651
63;104.671252;19;19;620;651
64;109.422012;19;19;620;651
65;108.674459;19;19;620;651
66;106.807618;19;19;620;651
67;103.373799;19;19;620;651
68;103.952409;19;19;620;651
69;108.275176;19;19;620;651
70;98.18113;19;19;620;651
71;98.282696;19;19;620;651
72;103.422679;19;19;620;651
73;103.108329;19;19;620;651
74;114.354435;19;19;620;651
75;105.147926;19;19;620;651
76;100.377272;19;19;620;651
77;102.30479;19;19;620;651
78;98.425972;19;19;620;651
79;115.616725;19;19;620;651
80;100.899923;19;19;620;651
81;119.046065;19;19;620;651
82;182.936278;19;19;620;651
83;110.329163;19;19;620;651
84;326.184428;19;19;620;651
85;213.173607;19;19;620;651
86;157.583433;19;19;620;651
87;240.596853;19;19;620;651
88;127.860407;19;19;620;651
89;98.456321;19;19;620;651
90;119.598017;19;19;620;651
91;121.883279;19;19;620;651
92;100.999726;19;19;620;651
93;97.346101;19;19;620;651
94;104.723199;19;19;620;651
95;102.709298;19;19;620;651
96;104.974172;19;19;620;651
97;95.084608;19;19;620;651
98;97.177882;19;19;620;651
99;96.02377;19;19;620;651
100;95.941572;19;19;620;651
101;97.465324;19;19;620;651
102;94.413344;19;19;620;651
103;91.191219;19;19;620;651
104;98.156147;19;19;620;651
105;94.587041;19;19;620;651
106;95.83826;19;19;620;651
107;95.868516;19;19;620;651
108;104.380023;19;19;620;651
109;101.26953;19;19;620;651
110;95.491067;19;19;620;651
111;101.761393;19;19;620;651
112;94.974308;19;19;620;651
113;95.858223;19;19;620;651
114;96.34415;19;19;620;651
115;97.212599;19;19;620;651
116;99.136512;19;19;620;651
117;98.73475;19;19;620;651
118;96.685768;19;19;620;651
119;108.395649;19;19;620;651
120;103.117017;19;19;620;651
121;105.806217;19;19;620;651
122;123.059669;19;19;620;651
123;99.435909;19;19;620;651
124;104.48517;19;19;620;651
125;99.537046;19;19;620;651
126;95.11063;19;19;620;651
127;96.724423;19;19;620;651
128;96.942351;19;19;620;651
129;96.91747;19;19;620;651
130;96.894276;19;19;620;651
131;103.420329;19;19;620;651
132;96.819225;19;19;620;651
133;98.345627;19;19;620;651
134;109.824532;19;19;620;651
135;94.706858;19;19;620;651
136;102.452591;19;19;620;651
137;101.867958;19;19;620;651
138;101.291022;19;19;620;651
139;126.232429;19;19;620;651
140;97.749762;19;19;620;651
141;123.391927;19;19;620;651
142;125.141643;19;19;620;651
143;132.038785;19;19;620;651
144;93.304993;19;19;620;651
145;97.857787;19;19;620;651
146;96.01163;19;19;620;651
147;120.901432;19;19;620;651
148;146.526347;19;19;620;651
149;147.766528;19;19;620;651
150;129.409566;19;19;620;651
151;310.096157;19;19;620;651
152;151.174035;19;19;620;651
153;224.888951;19;19;620;651
154;147.912698;19;19;620;651
155;217.464334;19;19;620;651
156;96.901886;19;19;620;651
157;100.105423;19;19;620;651
158;96.322293;19;19;620;651
159;95.398953;19;19;620;651
160;91.926451;19;19;620;651
161;92.011621;19;19;620;651
162;94.025674;19;19;620;651
163;103.303646;19;19;620;651
164;99.308895;19;19;620;651
165;93.290095;19;19;620;651
166;149.082553;19;19;620;651
167;107.921698;19;19;620;651
168;98.250403;19;19;620;651
169;93.545578;19;19;620;651
170;95.256861;19;19;620;651
171;96.028968;19;19;620;651
172;93.397113;19;19;620;651
173;93.894533;19;19;620;651
174;94.489751;19;19;620;651
175;93.840486;19;19;620;651
176;91.082503;19;19;620;651
177;97.723673;19;19;620;651
178;94.309322;19;19;620;651
179;92.156416;19;19;620;651
180;94.979023;19;19;620;651
181;94.331221;19;19;620;651
182;93.750549;19;19;620;651
183;92.51819;19;19;620;651
184;95.693413;19;19;620;651
185;93.933889;19;19;620;651
186;94.608702;19;19;620;651
187;94.056937;19;19;620;651
188;94.207338;19;19;620;651
189;97.450321;19;19;620;651
190;93.495064;19;19;620;651
191;94.139349;19;19;620;651
192;94.335773;19;19;620;651
193;91.399778;19;19;620;651
194;95.682288;19;19;620;651
195;150.263695;19;19;620;651
196;106.851021;19;19;620;651
197;149.227013;19;19;620;651
198;145.527575;19;19;620;651
199;202.395143;19;19;620;651
200;171.697441;19;19;620;651
201;210.396115;19;19;620;651
202;144.568454;19;19;620;651
203;164.197496;19;19;620;651
204;190.664353;19;19;620;651
205;92.437368;19;19;620;651
206;118.462526;19;19;620;651
207;151.282464;19;19;620;651
208;93.189328;19;19;620;651
209;92.785644;19;19;620;651
210;93.289789;19;19;620;651
211;92.830639;19;19;620;651
212;92.467461;19;19;620;651
213;91.057555;19;19;620;651
214;93.903539;19;19;620;651
215;91.959216;19;19;620;651
216;95.094622;19;19;620;651
217;91.717598;19;19;620;651
218;93.34945;19;19;620;651
219;92.771276;19;19;620;651
220;95.935391;19;19;620;651
221;90.646372;19;19;620;651
222;103.24961;19;19;620;651
223;94.059885;19;19;620;651
224;92.56032;19;19;620;651
225;95.687044;19;19;620;651
226;95.583723;19;19;620;651
227;96.814235;19;19;620;651
228;97.327078;19;19;620;651
229;99.270371;19;19;620;651
230;92.436783;19;19;620;651
231;93.737904;19;19;620;651
232;94.265351;19;19;620;651
233;92.428009;19;19;620;651
234;91.194699;19;19;620;651
235;93.57263;19;19;620;651
236;96.024047;19;19;620;651
237;95.674135;19;19;620;651
238;96.629638;19;19;620;651
239;93.360177;19;19;620;651
240;94.54491;19;19;620;651
241;96.726246;19;19;620;651
242;92.976678;19;19;620;651
243;94.383911;19;19;620;651
244;94.299475;19;19;620;651
245;103.502147;19;19;620;651
246;130.385676;19;19;620;651
247;112.481096;19;19;620;651
248;138.57787;19;19;620;651
249;140.597718;19;19;620;651
250;132.444795;19;19;620;651
251;167.373642;19;19;620;651
252;176.746269;19;19;620;651
253;107.131199;19;19;620;651
254;186.206682;19;19;620;651
255;181.627887;19;19;620;651
256;133.582913;19;19;620;651
257;182.136852;19;19;620;651
258;92.967525;19;19;620;651
259;110.86805;19;19;620;651
260;113.274862;19;19;620;651
261;92.192837;19;19;620;651
262;96.878765;19;19;620;651
263;91.459453;19;19;620;651
264;89.779814;19;19;620;651
265;90.908524;19;19;620;651
266;90.987017;19;19;620;651
267;90.937648;19;19;620;651
268;130.260656;19;19;620;651
269;98.064564;19;19;620;651
270;90.758389;19;19;620;651
271;90.26295;19;19;620;651
272;89.583985;19;19;620;651
273;87.713167;19;19;620;651
274;100.418487;19;19;620;651
275;87.851654;19;19;620;651
276;87.27664;19;19;620;651
277;88.515221;19;19;620;651
278;89.490757;19;19;620;651
279;90.141688;19;19;620;651
280;89.78699;19;19;620;651
281;89.93129;19;19;620;651
282;110.555079;19;19;620;651
283;91.191656;19;19;620;651
284;87.764384;19;19;620;651
285;88.808626;19;19;620;651
286;91.823901;19;19;620;651
287;89.756824;19;19;620;651
288;89.740511;19;19;620;651
289;92.297655;19;19;620;651
290;93.304156;19;19;620;651
291;89.595043;19;19;620;651
292;90.266641;19;19;620;651
293;90.323531;19;19;620;651
294;95.20657;19;19;620;651
295;89.095649;19;19;620;651
296;91.591186;19;19;620;651
297;100.724247;19;19;620;651
298;92.160681;19;19;620;651
299;88.149291;19;19;620;651
