Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T16:04:03.040345250;44.49584;18;18;133;140
1;2023-01-31T16:04:03.185183934;22.221024;18;18;133;140
2;2023-01-31T16:04:03.307660335;20.372985;18;18;133;140
3;2023-01-31T16:04:03.428277345;16.199605;18;18;133;140
4;2023-01-31T16:04:03.544649942;14.829632;18;18;133;140
5;2023-01-31T16:04:03.659611002;14.588413;18;18;133;140
6;2023-01-31T16:04:03.774344160;17.599334;18;18;133;140
7;2023-01-31T16:04:03.892117717;27.238011;18;18;133;140
8;2023-01-31T16:04:04.019539527;15.953831;18;18;133;140
9;2023-01-31T16:04:04.135636670;15.127092;18;18;133;140
10;2023-01-31T16:04:04.250900568;14.830038;18;18;133;140
11;2023-01-31T16:04:04.365891499;16.750368;18;18;133;140
12;2023-01-31T16:04:04.482869175;14.965629;18;18;133;140
13;2023-01-31T16:04:04.597981619;12.56908;18;18;133;140
14;2023-01-31T16:04:04.710701772;12.511274;18;18;133;140
15;2023-01-31T16:04:04.823361019;12.163055;18;18;133;140
16;2023-01-31T16:04:04.935662867;17.740801;18;18;133;140
17;2023-01-31T16:04:05.053568769;11.776337;18;18;133;140
18;2023-01-31T16:04:05.165504539;11.070306;18;18;133;140
19;2023-01-31T16:04:05.276731452;10.998047;18;18;133;140
20;2023-01-31T16:04:05.387917613;13.375205;18;18;133;140
21;2023-01-31T16:04:05.501475941;12.174353;18;18;133;140
22;2023-01-31T16:04:05.613807712;11.695732;18;18;133;140
23;2023-01-31T16:04:05.725687426;16.777606;18;18;133;140
24;2023-01-31T16:04:05.842716774;13.47744;18;18;133;140
25;2023-01-31T16:04:05.956378809;15.801364;18;18;133;140
26;2023-01-31T16:04:06.072332044;10.969202;18;18;133;140
27;2023-01-31T16:04:06.183469685;10.857151;18;18;133;140
28;2023-01-31T16:04:06.294493998;10.155261;18;18;133;140
29;2023-01-31T16:04:06.404808432;11.021358;18;18;133;140
30;2023-01-31T16:04:06.515990747;9.592178;18;18;133;140
31;2023-01-31T16:04:06.625734557;9.915795;18;18;133;140
32;2023-01-31T16:04:06.735798511;9.500584;18;18;133;140
33;2023-01-31T16:04:06.845437398;10.499618;18;18;133;140
34;2023-01-31T16:04:06.956087024;9.238122;18;18;133;140
35;2023-01-31T16:04:07.065467098;9.20949;18;18;133;140
36;2023-01-31T16:04:07.174820558;12.380365;18;18;133;140
37;2023-01-31T16:04:07.287366925;9.03979;18;18;133;140
38;2023-01-31T16:04:07.396578715;9.563795;18;18;133;140
39;2023-01-31T16:04:07.506318362;15.040054;18;18;133;140
40;2023-01-31T16:04:07.621506765;10.601369;18;18;133;140
41;2023-01-31T16:04:07.732255564;9.102681;18;18;133;140
42;2023-01-31T16:04:07.841508359;9.122897;18;18;133;140
43;2023-01-31T16:04:07.950793665;10.246922;18;18;133;140
44;2023-01-31T16:04:08.061195193;9.132465;18;18;133;140
45;2023-01-31T16:04:08.170467006;9.213038;18;18;133;140
46;2023-01-31T16:04:08.279839834;12.112699;18;18;133;140
47;2023-01-31T16:04:08.392185189;10.715042;18;18;133;140
48;2023-01-31T16:04:08.503049345;9.197165;18;18;133;140
49;2023-01-31T16:04:08.612373227;8.504024;18;18;133;140
50;2023-01-31T16:04:08.721004181;8.400348;18;18;133;140
51;2023-01-31T16:04:08.829524566;9.234123;18;18;133;140
52;2023-01-31T16:04:08.938882990;8.984964;18;18;133;140
53;2023-01-31T16:04:09.047992746;8.604048;18;18;133;140
54;2023-01-31T16:04:09.156735231;9.291757;18;18;133;140
55;2023-01-31T16:04:09.266173738;8.615329;18;18;133;140
56;2023-01-31T16:04:09.374928837;8.227281;18;18;133;140
57;2023-01-31T16:04:09.483297224;9.037979;18;18;133;140
58;2023-01-31T16:04:09.592467857;8.526681;18;18;133;140
59;2023-01-31T16:04:09.701132607;8.070237;18;18;133;140
60;2023-01-31T16:04:09.809336495;8.844429;18;18;133;140
61;2023-01-31T16:04:09.918324846;9.264614;18;18;133;140
62;2023-01-31T16:04:10.027774311;9.286129;18;18;133;140
63;2023-01-31T16:04:10.137201434;8.64988;18;18;133;140
64;2023-01-31T16:04:10.245993639;9.092682;18;18;133;140
65;2023-01-31T16:04:10.355236680;27.221941;18;18;133;140
66;2023-01-31T16:04:10.482648067;9.051246;18;18;133;140
67;2023-01-31T16:04:10.591846492;33.436303;18;18;133;140
68;2023-01-31T16:04:10.725454123;9.038719;18;18;133;140
69;2023-01-31T16:04:10.834644433;27.488125;18;18;133;140
70;2023-01-31T16:04:10.962291326;9.862593;18;18;133;140
71;2023-01-31T16:04:11.072294809;8.248993;18;18;133;140
72;2023-01-31T16:04:11.180692775;8.39609;18;18;133;140
73;2023-01-31T16:04:11.289232731;8.124449;18;18;133;140
74;2023-01-31T16:04:11.397480922;7.846651;18;18;133;140
75;2023-01-31T16:04:11.505470145;7.734922;18;18;133;140
76;2023-01-31T16:04:11.613336185;8.933134;18;18;133;140
77;2023-01-31T16:04:11.722404025;7.685882;18;18;133;140
78;2023-01-31T16:04:11.830213133;8.37998;18;18;133;140
79;2023-01-31T16:04:11.938713094;18.855212;18;18;133;140
80;2023-01-31T16:04:12.057695142;8.642724;18;18;133;140
81;2023-01-31T16:04:12.166469051;7.771324;18;18;133;140
82;2023-01-31T16:04:12.274376123;7.960526;18;18;133;140
83;2023-01-31T16:04:12.382480381;8.029061;18;18;133;140
84;2023-01-31T16:04:12.490639977;7.730493;18;18;133;140
85;2023-01-31T16:04:12.598488780;8.168153;18;18;133;140
86;2023-01-31T16:04:12.706777036;8.208471;18;18;133;140
87;2023-01-31T16:04:12.815111542;8.96661;18;18;133;140
88;2023-01-31T16:04:12.924204442;8.214498;18;18;133;140
89;2023-01-31T16:04:13.032545673;13.467479;18;18;133;140
90;2023-01-31T16:04:13.146161203;8.575519;18;18;133;140
91;2023-01-31T16:04:13.254896193;8.550102;18;18;133;140
92;2023-01-31T16:04:13.363580270;8.749896;18;18;133;140
93;2023-01-31T16:04:13.472450855;8.327795;18;18;133;140
94;2023-01-31T16:04:13.580920042;24.259442;18;18;133;140
95;2023-01-31T16:04:13.705339697;8.63571;18;18;133;140
96;2023-01-31T16:04:13.814111590;10.110344;18;18;133;140
97;2023-01-31T16:04:13.924361025;8.45768;18;18;133;140
98;2023-01-31T16:04:14.032957064;8.75485;18;18;133;140
99;2023-01-31T16:04:14.141837898;8.639274;18;18;133;140
100;2023-01-31T16:04:14.250592658;8.964471;18;18;133;140
101;2023-01-31T16:04:14.359683953;8.159212;18;18;133;140
102;2023-01-31T16:04:14.467983191;8.404323;18;18;133;140
103;2023-01-31T16:04:14.576527487;8.161594;18;18;133;140
104;2023-01-31T16:04:14.684813758;7.986367;18;18;133;140
105;2023-01-31T16:04:14.792951649;8.276126;18;18;133;140
106;2023-01-31T16:04:14.901350759;8.13567;18;18;133;140
107;2023-01-31T16:04:15.009615029;8.153781;18;18;133;140
108;2023-01-31T16:04:15.117917641;10.075397;18;18;133;140
109;2023-01-31T16:04:15.228162791;8.499017;18;18;133;140
110;2023-01-31T16:04:15.336784483;8.59392;18;18;133;140
111;2023-01-31T16:04:15.445497099;8.338532;18;18;133;140
112;2023-01-31T16:04:15.553965073;8.548314;18;18;133;140
113;2023-01-31T16:04:15.662633999;8.659455;18;18;133;140
114;2023-01-31T16:04:15.771415852;8.030305;18;18;133;140
115;2023-01-31T16:04:15.879580630;8.406194;18;18;133;140
116;2023-01-31T16:04:15.988119243;8.626848;18;18;133;140
117;2023-01-31T16:04:16.096879757;8.951597;18;18;133;140
118;2023-01-31T16:04:16.205963276;8.796637;18;18;133;140
119;2023-01-31T16:04:16.314889235;7.519362;18;18;133;140
120;2023-01-31T16:04:16.422544434;10.813715;18;18;133;140
121;2023-01-31T16:04:16.533502438;8.098073;18;18;133;140
122;2023-01-31T16:04:16.641780923;8.405212;18;18;133;140
123;2023-01-31T16:04:16.750315775;8.450433;18;18;133;140
124;2023-01-31T16:04:16.858888676;12.177132;18;18;133;140
125;2023-01-31T16:04:16.971209594;8.032694;18;18;133;140
126;2023-01-31T16:04:17.079378451;7.892312;18;18;133;140
127;2023-01-31T16:04:17.187407742;8.629592;18;18;133;140
128;2023-01-31T16:04:17.296173839;8.916651;18;18;133;140
129;2023-01-31T16:04:17.405220709;8.14453;18;18;133;140
130;2023-01-31T16:04:17.513501475;8.068803;18;18;133;140
131;2023-01-31T16:04:17.621694958;7.543465;18;18;133;140
132;2023-01-31T16:04:17.729368563;8.161735;18;18;133;140
133;2023-01-31T16:04:17.837671870;8.339263;18;18;133;140
134;2023-01-31T16:04:17.946144206;8.631565;18;18;133;140
135;2023-01-31T16:04:18.054901215;8.35621;18;18;133;140
136;2023-01-31T16:04:18.163376207;8.172888;18;18;133;140
137;2023-01-31T16:04:18.271667519;7.790791;18;18;133;140
138;2023-01-31T16:04:18.379590795;7.700241;18;18;133;140
139;2023-01-31T16:04:18.487411737;9.819987;18;18;133;140
140;2023-01-31T16:04:18.597358252;9.551349;18;18;133;140
141;2023-01-31T16:04:18.707025454;9.126225;18;18;133;140
142;2023-01-31T16:04:18.816267402;8.256361;18;18;133;140
143;2023-01-31T16:04:18.924652507;8.450455;18;18;133;140
144;2023-01-31T16:04:19.033219729;8.276603;18;18;133;140
145;2023-01-31T16:04:19.141613253;8.764816;18;18;133;140
146;2023-01-31T16:04:19.250497439;8.352751;18;18;133;140
147;2023-01-31T16:04:19.358968324;8.141222;18;18;133;140
148;2023-01-31T16:04:19.467224606;7.773327;18;18;133;140
149;2023-01-31T16:04:19.575121047;8.16394;18;18;133;140
150;2023-01-31T16:04:19.683398390;8.544718;18;18;133;140
151;2023-01-31T16:04:19.792048053;8.000112;18;18;133;140
152;2023-01-31T16:04:19.900163417;8.23649;18;18;133;140
153;2023-01-31T16:04:20.008538539;7.640491;18;18;133;140
154;2023-01-31T16:04:20.116305129;8.293769;18;18;133;140
155;2023-01-31T16:04:20.224725266;11.548158;18;18;133;140
156;2023-01-31T16:04:20.336394743;8.425113;18;18;133;140
157;2023-01-31T16:04:20.444935857;8.146293;18;18;133;140
158;2023-01-31T16:04:20.553205246;7.954984;18;18;133;140
159;2023-01-31T16:04:20.661274683;8.101031;18;18;133;140
160;2023-01-31T16:04:20.769515548;8.308714;18;18;133;140
161;2023-01-31T16:04:20.877945452;8.477122;18;18;133;140
162;2023-01-31T16:04:20.986562993;7.590657;18;18;133;140
163;2023-01-31T16:04:21.094285013;7.777344;18;18;133;140
164;2023-01-31T16:04:21.202189867;8.19506;18;18;133;140
165;2023-01-31T16:04:21.310500669;8.271031;18;18;133;140
166;2023-01-31T16:04:21.418886776;8.295848;18;18;133;140
167;2023-01-31T16:04:21.527308313;8.13573;18;18;133;140
168;2023-01-31T16:04:21.635566639;7.838363;18;18;133;140
169;2023-01-31T16:04:21.743533844;8.56017;18;18;133;140
170;2023-01-31T16:04:21.852222929;8.469303;18;18;133;140
171;2023-01-31T16:04:21.960810786;9.645183;18;18;133;140
172;2023-01-31T16:04:22.070586414;8.340329;18;18;133;140
173;2023-01-31T16:04:22.179048498;8.11065;18;18;133;140
174;2023-01-31T16:04:22.287276309;9.745611;18;18;133;140
175;2023-01-31T16:04:22.397146535;7.705741;18;18;133;140
176;2023-01-31T16:04:22.504988302;8.709378;18;18;133;140
177;2023-01-31T16:04:22.613848742;7.910359;18;18;133;140
178;2023-01-31T16:04:22.721880650;7.773764;18;18;133;140
179;2023-01-31T16:04:22.829771983;8.198162;18;18;133;140
180;2023-01-31T16:04:22.938104609;8.607109;18;18;133;140
181;2023-01-31T16:04:23.046851559;9.606431;18;18;133;140
182;2023-01-31T16:04:23.156587915;8.090931;18;18;133;140
183;2023-01-31T16:04:23.264801223;8.452187;18;18;133;140
184;2023-01-31T16:04:23.373369310;8.115305;18;18;133;140
185;2023-01-31T16:04:23.481603671;8.593576;18;18;133;140
186;2023-01-31T16:04:23.590314937;9.627969;18;18;133;140
187;2023-01-31T16:04:23.700056811;8.441459;18;18;133;140
188;2023-01-31T16:04:23.808615867;8.486662;18;18;133;140
189;2023-01-31T16:04:23.917242056;8.578805;18;18;133;140
190;2023-01-31T16:04:24.025954291;8.83593;18;18;133;140
191;2023-01-31T16:04:24.134906587;7.757257;18;18;133;140
192;2023-01-31T16:04:24.242786247;7.531578;18;18;133;140
193;2023-01-31T16:04:24.350447794;8.159201;18;18;133;140
194;2023-01-31T16:04:24.458742409;8.162252;18;18;133;140
195;2023-01-31T16:04:24.567039049;8.111491;18;18;133;140
196;2023-01-31T16:04:24.675269699;7.61653;18;18;133;140
197;2023-01-31T16:04:24.783013360;8.655972;18;18;133;140
198;2023-01-31T16:04:24.891788842;8.203018;18;18;133;140
199;2023-01-31T16:04:25.000105689;7.694314;18;18;133;140
200;2023-01-31T16:04:25.107914670;8.07899;18;18;133;140
201;2023-01-31T16:04:25.216110482;8.272415;18;18;133;140
202;2023-01-31T16:04:25.324501396;35.826963;18;18;133;140
203;2023-01-31T16:04:25.460487121;8.257626;18;18;133;140
204;2023-01-31T16:04:25.568877047;55.972616;18;18;133;140
205;2023-01-31T16:04:25.725020616;56.756169;18;18;133;140
206;2023-01-31T16:04:25.881953448;8.842712;18;18;133;140
207;2023-01-31T16:04:25.990932480;7.803926;18;18;133;140
208;2023-01-31T16:04:26.098871676;7.606673;18;18;133;140
209;2023-01-31T16:04:26.206604310;9.801485;18;18;133;140
210;2023-01-31T16:04:26.316550398;7.491712;18;18;133;140
211;2023-01-31T16:04:26.424177748;7.764613;18;18;133;140
212;2023-01-31T16:04:26.532080885;8.346293;18;18;133;140
213;2023-01-31T16:04:26.640573537;7.996828;18;18;133;140
214;2023-01-31T16:04:26.748693735;8.920381;18;18;133;140
215;2023-01-31T16:04:26.857749705;7.724502;18;18;133;140
216;2023-01-31T16:04:26.965598391;35.279437;18;18;133;140
217;2023-01-31T16:04:27.101029814;8.308976;18;18;133;140
218;2023-01-31T16:04:27.209470705;8.482271;18;18;133;140
219;2023-01-31T16:04:27.318076086;7.868325;18;18;133;140
220;2023-01-31T16:04:27.426064408;7.904426;18;18;133;140
221;2023-01-31T16:04:27.534093515;7.895077;18;18;133;140
222;2023-01-31T16:04:27.642104812;7.712122;18;18;133;140
223;2023-01-31T16:04:27.749928680;8.093388;18;18;133;140
224;2023-01-31T16:04:27.858143303;8.038538;18;18;133;140
225;2023-01-31T16:04:27.966296711;8.365923;18;18;133;140
226;2023-01-31T16:04:28.074789447;7.703931;18;18;133;140
227;2023-01-31T16:04:28.182624848;8.005034;18;18;133;140
228;2023-01-31T16:04:28.290750684;9.171225;18;18;133;140
229;2023-01-31T16:04:28.400072674;7.835944;18;18;133;140
230;2023-01-31T16:04:28.508065247;7.920329;18;18;133;140
231;2023-01-31T16:04:28.616119519;7.4645;18;18;133;140
232;2023-01-31T16:04:28.723714755;9.435762;18;18;133;140
233;2023-01-31T16:04:28.833288246;7.474935;18;18;133;140
234;2023-01-31T16:04:28.940892391;9.278785;18;18;133;140
235;2023-01-31T16:04:29.050297450;7.746322;18;18;133;140
236;2023-01-31T16:04:29.158162586;8.251183;18;18;133;140
237;2023-01-31T16:04:29.266540764;8.339714;18;18;133;140
238;2023-01-31T16:04:29.375002465;8.635546;18;18;133;140
239;2023-01-31T16:04:29.483772952;8.160022;18;18;133;140
240;2023-01-31T16:04:29.592047619;7.772737;18;18;133;140
241;2023-01-31T16:04:29.699945254;8.014109;18;18;133;140
242;2023-01-31T16:04:29.808094692;7.866884;18;18;133;140
243;2023-01-31T16:04:29.916095962;8.523018;18;18;133;140
244;2023-01-31T16:04:30.024742471;10.603657;18;18;133;140
245;2023-01-31T16:04:30.135484249;8.144045;18;18;133;140
246;2023-01-31T16:04:30.243747211;32.09543;18;18;133;140
247;2023-01-31T16:04:30.376029385;8.416443;18;18;133;140
248;2023-01-31T16:04:30.484601015;8.569491;18;18;133;140
249;2023-01-31T16:04:30.593334957;9.439309;18;18;133;140
250;2023-01-31T16:04:30.702907519;9.150408;18;18;133;140
251;2023-01-31T16:04:30.812198001;7.939746;18;18;133;140
252;2023-01-31T16:04:30.920267661;8.825704;18;18;133;140
253;2023-01-31T16:04:31.029234477;8.407252;18;18;133;140
254;2023-01-31T16:04:31.137781502;7.9706;18;18;133;140
255;2023-01-31T16:04:31.245977461;8.36098;18;18;133;140
256;2023-01-31T16:04:31.354541726;9.152161;18;18;133;140
257;2023-01-31T16:04:31.463816664;8.087031;18;18;133;140
258;2023-01-31T16:04:31.572039478;7.831267;18;18;133;140
259;2023-01-31T16:04:31.680013044;8.399607;18;18;133;140
260;2023-01-31T16:04:31.788536619;7.487088;18;18;133;140
261;2023-01-31T16:04:31.896147229;8.076271;18;18;133;140
262;2023-01-31T16:04:32.004347155;6.58232;18;18;133;140
263;2023-01-31T16:04:32.111055554;7.590559;18;18;133;140
264;2023-01-31T16:04:32.218771919;7.704759;18;18;133;140
265;2023-01-31T16:04:32.326600347;8.163603;18;18;133;140
266;2023-01-31T16:04:32.434890718;7.761556;18;18;133;140
267;2023-01-31T16:04:32.542784665;9.56477;18;18;133;140
268;2023-01-31T16:04:32.652485028;9.060408;18;18;133;140
269;2023-01-31T16:04:32.761662976;8.147615;18;18;133;140
270;2023-01-31T16:04:32.869952294;8.370113;18;18;133;140
271;2023-01-31T16:04:32.978445152;7.725392;18;18;133;140
272;2023-01-31T16:04:33.086287379;7.447033;18;18;133;140
273;2023-01-31T16:04:33.193846100;7.975172;18;18;133;140
274;2023-01-31T16:04:33.301929721;8.39031;18;18;133;140
275;2023-01-31T16:04:33.410437896;7.962019;18;18;133;140
276;2023-01-31T16:04:33.518516188;7.610611;18;18;133;140
277;2023-01-31T16:04:33.626234984;7.519567;18;18;133;140
278;2023-01-31T16:04:33.733879213;8.018292;18;18;133;140
279;2023-01-31T16:04:33.842022241;7.839055;18;18;133;140
280;2023-01-31T16:04:33.949980126;7.688854;18;18;133;140
281;2023-01-31T16:04:34.057798546;7.922261;18;18;133;140
282;2023-01-31T16:04:34.165843743;7.875143;18;18;133;140
283;2023-01-31T16:04:34.273836931;7.472104;18;18;133;140
284;2023-01-31T16:04:34.381463878;7.932363;18;18;133;140
285;2023-01-31T16:04:34.489553768;8.474329;18;18;133;140
286;2023-01-31T16:04:34.598165915;7.473397;18;18;133;140
287;2023-01-31T16:04:34.705756792;7.997911;18;18;133;140
288;2023-01-31T16:04:34.813872235;7.762746;18;18;133;140
289;2023-01-31T16:04:34.921769691;8.265172;18;18;133;140
290;2023-01-31T16:04:35.030150302;7.997836;18;18;133;140
291;2023-01-31T16:04:35.138268577;7.580633;18;18;133;140
292;2023-01-31T16:04:35.245961132;7.56394;18;18;133;140
293;2023-01-31T16:04:35.353633556;8.160144;18;18;133;140
294;2023-01-31T16:04:35.461898962;7.521109;18;18;133;140
295;2023-01-31T16:04:35.569544529;7.990099;18;18;133;140
296;2023-01-31T16:04:35.677657961;8.631995;18;18;133;140
297;2023-01-31T16:04:35.786487959;9.40271;18;18;133;140
298;2023-01-31T16:04:35.895992908;8.526695;18;18;133;140
299;2023-01-31T16:04:36.004643524;8.241231;18;18;133;140
