Id;Texec;expectedH;realH;neededMessages;processedMessages
0;582.452979;18;18;589;620
1;578.548711;18;18;589;620
2;415.715123;18;18;589;620
3;218.119489;18;18;589;620
4;348.482204;18;18;589;620
5;1307.812715;18;18;589;620
6;699.567356;18;18;589;620
7;240.157311;18;18;589;620
8;283.6724;18;18;589;620
9;270.059933;18;18;589;620
10;381.855536;18;18;589;620
11;175.701555;18;18;589;620
12;145.153076;18;18;589;620
13;133.772491;18;18;589;620
14;142.366599;18;18;589;620
15;148.584713;18;18;589;620
16;179.620977;18;18;589;620
17;159.256702;18;18;589;620
18;211.452555;18;18;589;620
19;134.612476;18;18;589;620
20;128.133669;18;18;589;620
21;115.902791;18;18;589;620
22;111.762419;18;18;589;620
23;118.771281;18;18;589;620
24;116.343377;18;18;589;620
25;113.271633;18;18;589;620
26;122.016989;18;18;589;620
27;114.220593;18;18;589;620
28;129.024242;18;18;589;620
29;136.384721;18;18;589;620
30;110.734844;18;18;589;620
31;111.397244;18;18;589;620
32;120.729452;18;18;589;620
33;114.064671;18;18;589;620
34;113.157709;18;18;589;620
35;107.748785;18;18;589;620
36;105.043371;18;18;589;620
37;100.143656;18;18;589;620
38;104.307541;18;18;589;620
39;103.886081;18;18;589;620
40;102.49964;18;18;589;620
41;105.06483;18;18;589;620
42;101.409316;18;18;589;620
43;120.441929;18;18;589;620
44;106.815233;18;18;589;620
45;110.088958;18;18;589;620
46;104.331574;18;18;589;620
47;105.66578;18;18;589;620
48;105.092603;18;18;589;620
49;98.997712;18;18;589;620
50;212.00417;18;18;589;620
51;198.46511;18;18;589;620
52;216.213677;18;18;589;620
53;222.925702;18;18;589;620
54;297.820131;18;18;589;620
55;143.825345;18;18;589;620
56;101.201452;18;18;589;620
57;127.630131;18;18;589;620
58;100.343682;18;18;589;620
59;101.383874;18;18;589;620
60;103.121196;18;18;589;620
61;101.8078;18;18;589;620
62;105.008998;18;18;589;620
63;95.387238;18;18;589;620
64;102.885745;18;18;589;620
65;104.992711;18;18;589;620
66;107.665424;18;18;589;620
67;105.145313;18;18;589;620
68;98.587237;18;18;589;620
69;98.596478;18;18;589;620
70;108.329125;18;18;589;620
71;105.509597;18;18;589;620
72;103.904631;18;18;589;620
73;96.823557;18;18;589;620
74;101.436256;18;18;589;620
75;97.448834;18;18;589;620
76;100.418669;18;18;589;620
77;100.387953;18;18;589;620
78;98.147964;18;18;589;620
79;94.537228;18;18;589;620
80;96.158831;18;18;589;620
