Id;Texec;expectedH;realH;neededMessages
0;2616.835189;14;14;945
1;1440.003642;14;14;945
2;1729.211288;14;14;945
3;2864.726;14;14;945
4;2011.775306;14;14;945
5;1560.3512;14;14;945
6;1347.230137;14;14;945
7;571.209386;14;14;945
8;575.783017;14;14;945
9;555.098036;14;14;945
10;547.546469;14;14;945
11;528.252406;14;14;945
12;523.398727;14;14;945
13;495.577447;14;14;945
14;474.464202;14;14;945
15;537.881796;14;14;945
16;499.168765;14;14;945
17;497.368897;14;14;945
18;521.850231;14;14;945
19;516.123914;14;14;945
20;510.201324;14;14;945
21;534.755954;14;14;945
22;582.839876;14;14;945
23;672.343521;14;14;945
24;608.370125;14;14;945
25;624.125806;14;14;945
26;550.448247;14;14;945
27;533.773058;14;14;945
28;499.473348;14;14;945
29;542.950224;14;14;945
30;468.451557;14;14;945
31;466.797772;14;14;945
32;455.713756;14;14;945
33;466.104481;14;14;945
34;469.948125;14;14;945
35;451.379209;14;14;945
36;480.615613;14;14;945
37;446.108618;14;14;945
38;431.88507;14;14;945
39;435.519496;14;14;945
40;432.130172;14;14;945
41;464.539984;14;14;945
42;462.883729;14;14;945
43;466.595238;14;14;945
44;426.872106;14;14;945
45;468.32839;14;14;945
46;447.828716;14;14;945
47;577.706777;14;14;945
48;605.68863;14;14;945
49;681.764631;14;14;945
50;756.158294;14;14;945
51;747.727575;14;14;945
52;633.594979;14;14;945
53;543.704064;14;14;945
54;476.073752;14;14;945
55;488.037821;14;14;945
56;458.666838;14;14;945
57;428.624757;14;14;945
58;556.533128;14;14;945
59;450.44368;14;14;945
60;444.969704;14;14;945
61;465.167463;14;14;945
62;434.713984;14;14;945
63;419.157062;14;14;945
64;449.282852;14;14;945
65;439.648248;14;14;945
66;446.251331;14;14;945
67;457.40058;14;14;945
68;443.339446;14;14;945
69;426.324254;14;14;945
70;438.979946;14;14;945
71;416.336722;14;14;945
72;433.708951;14;14;945
73;427.915118;14;14;945
74;437.563277;14;14;945
75;444.013456;14;14;945
76;435.937136;14;14;945
77;432.311528;14;14;945
78;436.748026;14;14;945
79;425.982654;14;14;945
80;448.075344;14;14;945
81;478.297339;14;14;945
82;469.212734;14;14;945
83;481.873374;14;14;945
84;481.350221;14;14;945
85;454.798107;14;14;945
86;493.30159;14;14;945
87;466.495906;14;14;945
88;551.685428;14;14;945
89;556.808542;14;14;945
90;636.69858;14;14;945
91;618.677831;14;14;945
92;535.01366;14;14;945
93;595.252529;14;14;945
94;546.746621;14;14;945
95;537.816529;14;14;945
96;489.446893;14;14;945
97;458.639253;14;14;945
98;547.502815;14;14;945
99;453.984115;14;14;945
100;449.141634;14;14;945
101;418.411183;14;14;945
102;428.323256;14;14;945
103;444.94939;14;14;945
104;425.465242;14;14;945
105;445.603718;14;14;945
106;427.917504;14;14;945
107;407.504421;14;14;945
108;413.461104;14;14;945
109;466.740152;14;14;945
110;478.215309;14;14;945
111;463.901133;14;14;945
112;433.278979;14;14;945
113;444.369492;14;14;945
114;433.283557;14;14;945
115;447.425828;14;14;945
116;439.075304;14;14;945
117;438.690378;14;14;945
118;411.332471;14;14;945
119;456.361731;14;14;945
120;476.431168;14;14;945
121;412.556408;14;14;945
122;418.320355;14;14;945
123;460.414093;14;14;945
124;463.846851;14;14;945
