Id;Texec;expectedH;realH;neededMessages
0;9680.939575;14;14;1905
1;4048.031238;14;14;1905
2;6507.411094;14;14;1905
3;7602.972475;14;14;1905
4;5072.370358;14;14;1905
5;3522.112508;14;14;1905
6;2915.008477;14;14;1905
7;3200.349973;14;14;1905
8;3820.434047;14;14;1905
9;3353.457459;14;14;1905
10;2749.374452;14;14;1905
11;3099.768839;14;14;1905
12;2948.098863;14;14;1905
13;2854.615464;14;14;1905
14;3156.268016;14;14;1905
15;2737.223588;14;14;1905
16;2805.978644;14;14;1905
17;3273.556937;14;14;1905
18;3181.20665;14;14;1905
19;3324.43731;14;14;1905
20;2820.759641;14;14;1905
21;3211.273585;14;14;1905
22;3256.414787;14;14;1905
23;3732.400828;14;14;1905
24;3474.859827;14;14;1905
25;3004.507415;14;14;1905
26;2739.53734;14;14;1905
27;2634.784337;14;14;1905
28;2904.566096;14;14;1905
29;2865.110816;14;14;1905
30;2738.688042;14;14;1905
31;2645.261027;14;14;1905
32;3583.228454;14;14;1905
33;3147.468075;14;14;1905
34;2511.466094;14;14;1905
35;2965.633594;14;14;1905
36;2942.362003;14;14;1905
37;2834.735636;14;14;1905
38;3032.838152;14;14;1905
39;3015.386644;14;14;1905
40;3580.806961;14;14;1905
41;3462.371875;14;14;1905
42;3248.880881;14;14;1905
43;3852.065863;14;14;1905
44;2890.817791;14;14;1905
45;3262.623212;14;14;1905
46;3252.510054;14;14;1905
47;3120.527557;14;14;1905
48;2861.161363;14;14;1905
49;3059.485925;14;14;1905
50;3225.184654;14;14;1905
51;2621.626833;14;14;1905
52;3011.811176;14;14;1905
53;2784.898129;14;14;1905
54;2807.246937;14;14;1905
55;3287.795121;14;14;1905
56;2755.681696;14;14;1905
57;2910.074476;14;14;1905
58;3459.507461;14;14;1905
59;2955.031835;14;14;1905
60;2846.643694;14;14;1905
61;3335.025475;14;14;1905
62;3216.623564;14;14;1905
63;2850.804425;14;14;1905
64;2723.919691;14;14;1905
65;3287.054122;14;14;1905
66;3139.244947;14;14;1905
67;3304.921038;14;14;1905
68;2836.473736;14;14;1905
69;3078.204371;14;14;1905
70;2717.132742;14;14;1905
71;2865.065737;14;14;1905
72;3047.257075;14;14;1905
73;3001.975614;14;14;1905
74;2639.548793;14;14;1905
75;2657.376536;14;14;1905
76;3148.713306;14;14;1905
77;3176.723728;14;14;1905
78;3076.789343;14;14;1905
79;3105.587746;14;14;1905
80;3178.623457;14;14;1905
81;3690.502916;14;14;1905
82;2987.800948;14;14;1905
83;2971.455697;14;14;1905
84;3442.590506;14;14;1905
85;3143.252692;14;14;1905
86;3081.242084;14;14;1905
87;3552.675315;14;14;1905
88;2873.279221;14;14;1905
89;2988.978381;14;14;1905
90;2835.242805;14;14;1905
91;2644.89384;14;14;1905
92;3160.947015;14;14;1905
93;2675.165193;14;14;1905
94;3353.584434;14;14;1905
95;2842.57002;14;14;1905
96;3029.62798;14;14;1905
97;2857.121371;14;14;1905
98;2929.206728;14;14;1905
99;2818.549913;14;14;1905
100;3771.90237;14;14;1905
101;2962.89109;14;14;1905
102;2883.258166;14;14;1905
103;2487.405098;14;14;1905
104;3024.017516;14;14;1905
105;2727.328416;14;14;1905
106;2581.590005;14;14;1905
107;2759.262771;14;14;1905
108;2322.346656;14;14;1905
109;2786.513167;14;14;1905
110;2808.081653;14;14;1905
111;3145.545667;14;14;1905
112;2798.926076;14;14;1905
113;3009.02467;14;14;1905
114;3070.895101;14;14;1905
115;3116.805384;14;14;1905
116;3103.029188;14;14;1905
117;2893.385963;14;14;1905
118;3709.19558;14;14;1905
119;2945.149512;14;14;1905
120;3177.142181;14;14;1905
121;2797.780999;14;14;1905
122;2888.517999;14;14;1905
123;3107.207072;14;14;1905
124;3394.665122;14;14;1905
125;2775.300467;14;14;1905
126;2908.891537;14;14;1905
127;2779.681665;14;14;1905
128;3092.157364;14;14;1905
129;2717.024476;14;14;1905
130;2674.530108;14;14;1905
131;2831.624724;14;14;1905
132;2473.052645;14;14;1905
133;2420.037392;14;14;1905
134;2510.834047;14;14;1905
135;2790.180632;14;14;1905
136;2629.841794;14;14;1905
137;2529.649727;14;14;1905
138;2613.164078;14;14;1905
139;2590.147329;14;14;1905
140;2709.410465;14;14;1905
141;2951.423422;14;14;1905
142;2675.968831;14;14;1905
143;2896.88273;14;14;1905
144;2520.706644;14;14;1905
145;3376.135349;14;14;1905
146;2622.455652;14;14;1905
147;2636.921469;14;14;1905
148;3090.675312;14;14;1905
149;2843.827367;14;14;1905
150;3500.996615;14;14;1905
151;3338.352872;14;14;1905
152;3028.084188;14;14;1905
153;3155.034634;14;14;1905
154;3317.844099;14;14;1905
155;3227.682034;14;14;1905
156;3378.432359;14;14;1905
157;2997.356729;14;14;1905
158;3236.606287;14;14;1905
159;3092.872136;14;14;1905
160;2847.576952;14;14;1905
161;3188.910825;14;14;1905
162;3023.359979;14;14;1905
163;3642.065518;14;14;1905
164;2789.419665;14;14;1905
165;3388.251071;14;14;1905
166;2752.018515;14;14;1905
167;3547.78907;14;14;1905
168;3019.926147;14;14;1905
169;3042.816492;14;14;1905
170;2864.662678;14;14;1905
171;2829.314204;14;14;1905
172;2654.583204;14;14;1905
173;3111.554544;14;14;1905
174;3203.578004;14;14;1905
175;2778.030307;14;14;1905
176;3236.030405;14;14;1905
177;3069.656384;14;14;1905
178;2756.0324;14;14;1905
179;3283.562599;14;14;1905
180;2807.441987;14;14;1905
181;2645.076245;14;14;1905
182;3026.291978;14;14;1905
183;2849.846883;14;14;1905
184;2558.441597;14;14;1905
185;2973.577288;14;14;1905
186;3205.636306;14;14;1905
187;3152.587043;14;14;1905
188;3320.491179;14;14;1905
189;3405.031319;14;14;1905
190;3313.359103;14;14;1905
191;2754.396595;14;14;1905
192;3041.036146;14;14;1905
193;3134.09541;14;14;1905
194;2882.055707;14;14;1905
195;3488.192856;14;14;1905
196;2652.463298;14;14;1905
197;3287.772106;14;14;1905
198;3918.092018;14;14;1905
199;2530.991105;14;14;1905
200;3358.042649;14;14;1905
201;3218.021811;14;14;1905
202;3089.541957;14;14;1905
203;2550.821282;14;14;1905
204;3125.773933;14;14;1905
205;2535.339451;14;14;1905
206;2818.081379;14;14;1905
207;2705.832197;14;14;1905
208;3237.426712;14;14;1905
209;2760.153621;14;14;1905
210;2686.000114;14;14;1905
211;2873.363534;14;14;1905
212;2775.472949;14;14;1905
213;2764.220063;14;14;1905
214;2677.740027;14;14;1905
215;2793.913252;14;14;1905
216;3399.011191;14;14;1905
217;2871.591839;14;14;1905
