tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675070559569;22.607667
pool-15-thread-1;APPROXIMATION;-1;0;1;1675070559729;11.047375
pool-15-thread-1;APPROXIMATION;-1;0;2;1675070559918;15.413125
pool-15-thread-1;HALTED;-1;0;3;1675070559934;14.671958
pool-15-thread-1;INITIALIZATION;-1;1;0;1675070560055;10.86225
pool-15-thread-1;APPROXIMATION;-1;1;1;1675070560066;7.657167
pool-15-thread-1;APPROXIMATION;-1;1;2;1675070560080;13.161833
pool-15-thread-1;HALTED;-1;1;3;1675070560094;7.646042
pool-15-thread-1;INITIALIZATION;-1;2;0;1675070560214;58.456041
pool-15-thread-1;APPROXIMATION;-1;2;1;1675070560297;37.497791
pool-15-thread-1;APPROXIMATION;-1;2;2;1675070560339;10.294542
pool-15-thread-1;HALTED;-1;2;3;1675070560350;8.313333
pool-15-thread-1;INITIALIZATION;-1;3;0;1675070560465;67.368875
pool-15-thread-1;APPROXIMATION;-1;3;1;1675070560553;42.147167
pool-15-thread-1;APPROXIMATION;-1;3;2;1675070560598;13.184583
pool-15-thread-1;HALTED;-1;3;3;1675070560615;7.001917
pool-15-thread-1;INITIALIZATION;-1;4;0;1675070560736;55.256417
pool-15-thread-1;APPROXIMATION;-1;4;1;1675070560814;15.590125
pool-15-thread-1;APPROXIMATION;-1;4;2;1675070560830;7.513
pool-15-thread-1;HALTED;-1;4;3;1675070560839;7.333875
pool-15-thread-1;INITIALIZATION;-1;5;0;1675070560956;41.533083
pool-15-thread-1;APPROXIMATION;-1;5;1;1675070561003;62.422667
pool-15-thread-1;APPROXIMATION;-1;5;2;1675070561072;8.221375
pool-15-thread-1;HALTED;-1;5;3;1675070561081;6.884041
pool-15-thread-1;INITIALIZATION;-1;6;0;1675070561197;9.797792
pool-15-thread-1;APPROXIMATION;-1;6;1;1675070561210;8.133417
pool-15-thread-1;APPROXIMATION;-1;6;2;1675070561220;12.931625
pool-15-thread-1;HALTED;-1;6;3;1675070561233;9.189083
pool-15-thread-1;INITIALIZATION;-1;7;0;1675070561365;51.573
pool-15-thread-1;APPROXIMATION;-1;7;1;1675070561420;31.12875
pool-15-thread-1;APPROXIMATION;-1;7;2;1675070561453;8.595292
pool-15-thread-1;HALTED;-1;7;3;1675070561463;5.776875
pool-15-thread-1;INITIALIZATION;-1;8;0;1675070561574;16.2545
pool-15-thread-1;APPROXIMATION;-1;8;1;1675070561591;4.868583
pool-15-thread-1;APPROXIMATION;-1;8;2;1675070561597;4.479
pool-15-thread-1;HALTED;-1;8;3;1675070561603;4.550083
pool-15-thread-1;INITIALIZATION;-1;9;0;1675070561741;84.174917
pool-15-thread-1;APPROXIMATION;-1;9;1;1675070561826;6.222916
pool-15-thread-1;APPROXIMATION;-1;9;2;1675070561835;4.565542
pool-15-thread-1;HALTED;-1;9;3;1675070561840;3.685042
pool-15-thread-1;INITIALIZATION;-1;10;0;1675070561959;12.5455
pool-15-thread-1;APPROXIMATION;-1;10;1;1675070561974;10.0325
pool-15-thread-1;APPROXIMATION;-1;10;2;1675070561986;5.1595
pool-15-thread-1;HALTED;-1;10;3;1675070561992;3.877542
pool-15-thread-1;INITIALIZATION;-1;11;0;1675070562123;47.868042
pool-15-thread-1;APPROXIMATION;-1;11;1;1675070562175;23.144583
pool-15-thread-1;APPROXIMATION;-1;11;2;1675070562199;7.495083
pool-15-thread-1;HALTED;-1;11;3;1675070562208;7.381291
pool-15-thread-1;INITIALIZATION;-1;12;0;1675070562319;6.792083
pool-15-thread-1;APPROXIMATION;-1;12;1;1675070562327;4.665833
pool-15-thread-1;APPROXIMATION;-1;12;2;1675070562332;4.626208
pool-15-thread-1;HALTED;-1;12;3;1675070562337;4.439583
pool-15-thread-1;INITIALIZATION;-1;13;0;1675070562449;18.788333
pool-15-thread-1;APPROXIMATION;-1;13;1;1675070562468;21.934125
pool-15-thread-1;APPROXIMATION;-1;13;2;1675070562494;13.379292
pool-15-thread-1;HALTED;-1;13;3;1675070562509;11.827375
pool-15-thread-1;INITIALIZATION;-1;14;0;1675070562629;16.183208
pool-15-thread-1;APPROXIMATION;-1;14;1;1675070562648;13.686875
pool-15-thread-1;APPROXIMATION;-1;14;2;1675070562664;13.027166
pool-15-thread-1;HALTED;-1;14;3;1675070562678;14.577042
pool-15-thread-1;INITIALIZATION;-1;15;0;1675070562803;24.026542
pool-15-thread-1;APPROXIMATION;-1;15;1;1675070562829;8.486625
pool-15-thread-1;APPROXIMATION;-1;15;2;1675070562838;6.60325
pool-15-thread-1;HALTED;-1;15;3;1675070562846;7.437541
pool-15-thread-1;INITIALIZATION;-1;16;0;1675070562967;19.285833
pool-15-thread-1;APPROXIMATION;-1;16;1;1675070562987;16.948083
pool-15-thread-1;APPROXIMATION;-1;16;2;1675070563009;19.057
pool-15-thread-1;HALTED;-1;16;3;1675070563029;13.2015
pool-15-thread-1;INITIALIZATION;-1;17;0;1675070563170;25.579791
pool-15-thread-1;APPROXIMATION;-1;17;1;1675070563205;11.495125
pool-15-thread-1;APPROXIMATION;-1;17;2;1675070563217;6.704542
pool-15-thread-1;HALTED;-1;17;3;1675070563225;8.595208
pool-15-thread-1;INITIALIZATION;-1;18;0;1675070563341;32.864958
pool-15-thread-1;APPROXIMATION;-1;18;1;1675070563374;7.642584
pool-15-thread-1;APPROXIMATION;-1;18;2;1675070563382;10.723791
pool-15-thread-1;HALTED;-1;18;3;1675070563393;5.155042
pool-15-thread-1;INITIALIZATION;-1;19;0;1675070563518;59.2725
pool-15-thread-1;APPROXIMATION;-1;19;1;1675070563580;6.420875
pool-15-thread-1;APPROXIMATION;-1;19;2;1675070563588;6.153209
pool-15-thread-1;HALTED;-1;19;3;1675070563596;6.99825
pool-15-thread-1;INITIALIZATION;-1;20;0;1675070563708;19.5795
pool-15-thread-1;APPROXIMATION;-1;20;1;1675070563733;14.1665
pool-15-thread-1;APPROXIMATION;-1;20;2;1675070563749;16.447291
pool-15-thread-1;HALTED;-1;20;3;1675070563767;16.52425
pool-15-thread-1;INITIALIZATION;-1;21;0;1675070563893;18.610875
pool-15-thread-1;APPROXIMATION;-1;21;1;1675070563916;18.878292
pool-15-thread-1;APPROXIMATION;-1;21;2;1675070563937;15.980667
pool-15-thread-1;HALTED;-1;21;3;1675070563955;9.184667
pool-15-thread-1;INITIALIZATION;-1;22;0;1675070564072;6.537833
pool-15-thread-1;APPROXIMATION;-1;22;1;1675070564080;5.7055
pool-15-thread-1;APPROXIMATION;-1;22;2;1675070564087;7.316834
pool-15-thread-1;HALTED;-1;22;3;1675070564096;4.467167
pool-15-thread-1;INITIALIZATION;-1;23;0;1675070564205;4.5195
pool-15-thread-1;APPROXIMATION;-1;23;1;1675070564210;8.741375
pool-15-thread-1;APPROXIMATION;-1;23;2;1675070564220;5.006041
pool-15-thread-1;HALTED;-1;23;3;1675070564225;4.30425
pool-15-thread-1;INITIALIZATION;-1;24;0;1675070564338;9.627875
pool-15-thread-1;APPROXIMATION;-1;24;1;1675070564350;11.07
pool-15-thread-1;APPROXIMATION;-1;24;2;1675070564362;16.583584
pool-15-thread-1;HALTED;-1;24;3;1675070564381;15.244458
pool-15-thread-1;INITIALIZATION;-1;25;0;1675070564505;22.674167
pool-15-thread-1;APPROXIMATION;-1;25;1;1675070564531;20.580709
pool-15-thread-1;APPROXIMATION;-1;25;2;1675070564554;22.89525
pool-15-thread-1;HALTED;-1;25;3;1675070564582;9.656167
pool-15-thread-1;INITIALIZATION;-1;26;0;1675070564696;8.2085
pool-15-thread-1;APPROXIMATION;-1;26;1;1675070564706;5.493959
pool-15-thread-1;APPROXIMATION;-1;26;2;1675070564712;5.016959
pool-15-thread-1;HALTED;-1;26;3;1675070564718;4.025208
pool-15-thread-1;INITIALIZATION;-1;27;0;1675070564829;2.982041
pool-15-thread-1;APPROXIMATION;-1;27;1;1675070564833;3.223708
pool-15-thread-1;APPROXIMATION;-1;27;2;1675070564836;4.534917
pool-15-thread-1;HALTED;-1;27;3;1675070564842;10.749084
pool-15-thread-1;INITIALIZATION;-1;28;0;1675070564960;12.361083
pool-15-thread-1;APPROXIMATION;-1;28;1;1675070564973;4.771917
pool-15-thread-1;APPROXIMATION;-1;28;2;1675070564979;4.365792
pool-15-thread-1;HALTED;-1;28;3;1675070564984;4.167042
pool-15-thread-1;INITIALIZATION;-1;29;0;1675070565116;60.104166
pool-15-thread-1;APPROXIMATION;-1;29;1;1675070565181;29.381167
pool-15-thread-1;APPROXIMATION;-1;29;2;1675070565212;4.67975
pool-15-thread-1;HALTED;-1;29;3;1675070565217;5.000542
pool-15-thread-1;INITIALIZATION;-1;30;0;1675070565330;2.465083
pool-15-thread-1;APPROXIMATION;-1;30;1;1675070565334;3.096167
pool-15-thread-1;APPROXIMATION;-1;30;2;1675070565337;3.019208
pool-15-thread-1;HALTED;-1;30;3;1675070565341;3.397042
pool-15-thread-1;INITIALIZATION;-1;31;0;1675070565451;6.327083
pool-15-thread-1;APPROXIMATION;-1;31;1;1675070565463;6.216084
pool-15-thread-1;APPROXIMATION;-1;31;2;1675070565470;4.446959
pool-15-thread-1;HALTED;-1;31;3;1675070565476;4.433083
pool-15-thread-1;INITIALIZATION;-1;32;0;1675070565593;20.581125
pool-15-thread-1;APPROXIMATION;-1;32;1;1675070565614;17.297875
pool-15-thread-1;APPROXIMATION;-1;32;2;1675070565631;68.461542
pool-15-thread-1;HALTED;-1;32;3;1675070565700;15.322209
pool-15-thread-1;INITIALIZATION;-1;33;0;1675070565817;5.410333
pool-15-thread-1;APPROXIMATION;-1;33;1;1675070565822;4.189541
pool-15-thread-1;APPROXIMATION;-1;33;2;1675070565827;3.685875
pool-15-thread-1;HALTED;-1;33;3;1675070565831;2.828958
pool-15-thread-1;INITIALIZATION;-1;34;0;1675070565941;4.867667
pool-15-thread-1;APPROXIMATION;-1;34;1;1675070565946;3.923708
pool-15-thread-1;APPROXIMATION;-1;34;2;1675070565951;4.555125
pool-15-thread-1;HALTED;-1;34;3;1675070565956;4.283666
pool-15-thread-1;INITIALIZATION;-1;35;0;1675070566068;3.676917
pool-15-thread-1;APPROXIMATION;-1;35;1;1675070566072;3.955209
pool-15-thread-1;APPROXIMATION;-1;35;2;1675070566077;4.093834
pool-15-thread-1;HALTED;-1;35;3;1675070566082;4.23225
pool-15-thread-1;INITIALIZATION;-1;36;0;1675070566193;4.860833
pool-15-thread-1;APPROXIMATION;-1;36;1;1675070566199;4.359416
pool-15-thread-1;APPROXIMATION;-1;36;2;1675070566204;3.643792
pool-15-thread-1;HALTED;-1;36;3;1675070566208;4.452042
pool-15-thread-1;INITIALIZATION;-1;37;0;1675070566319;4.121583
pool-15-thread-1;APPROXIMATION;-1;37;1;1675070566324;3.736834
pool-15-thread-1;APPROXIMATION;-1;37;2;1675070566329;4.050084
pool-15-thread-1;HALTED;-1;37;3;1675070566333;3.008875
pool-15-thread-1;INITIALIZATION;-1;38;0;1675070566442;6.4695
pool-15-thread-1;APPROXIMATION;-1;38;1;1675070566449;4.274417
pool-15-thread-1;APPROXIMATION;-1;38;2;1675070566454;5.810708
pool-15-thread-1;HALTED;-1;38;3;1675070566460;2.737208
pool-15-thread-1;INITIALIZATION;-1;39;0;1675070566569;4.063709
pool-15-thread-1;APPROXIMATION;-1;39;1;1675070566573;4.306459
pool-15-thread-1;APPROXIMATION;-1;39;2;1675070566578;4.368959
pool-15-thread-1;HALTED;-1;39;3;1675070566583;3.811166
pool-15-thread-1;INITIALIZATION;-1;40;0;1675070566693;3.362292
pool-15-thread-1;APPROXIMATION;-1;40;1;1675070566697;3.348875
pool-15-thread-1;APPROXIMATION;-1;40;2;1675070566701;3.860542
pool-15-thread-1;HALTED;-1;40;3;1675070566705;3.168084
pool-15-thread-1;INITIALIZATION;-1;41;0;1675070566810;4.297875
pool-15-thread-1;APPROXIMATION;-1;41;1;1675070566815;4.61625
pool-15-thread-1;APPROXIMATION;-1;41;2;1675070566821;4.457333
pool-15-thread-1;HALTED;-1;41;3;1675070566826;4.942458
pool-15-thread-1;INITIALIZATION;-1;42;0;1675070566935;4.3485
pool-15-thread-1;APPROXIMATION;-1;42;1;1675070566941;4.318208
pool-15-thread-1;APPROXIMATION;-1;42;2;1675070566946;4.712708
pool-15-thread-1;HALTED;-1;42;3;1675070566951;4.256083
pool-15-thread-1;INITIALIZATION;-1;43;0;1675070567064;20.784375
pool-15-thread-1;APPROXIMATION;-1;43;1;1675070567086;6.347875
pool-15-thread-1;APPROXIMATION;-1;43;2;1675070567093;6.059458
pool-15-thread-1;HALTED;-1;43;3;1675070567100;4.164041
pool-15-thread-1;INITIALIZATION;-1;44;0;1675070567211;5.4505
pool-15-thread-1;APPROXIMATION;-1;44;1;1675070567217;7.578125
pool-15-thread-1;APPROXIMATION;-1;44;2;1675070567225;9.470334
pool-15-thread-1;HALTED;-1;44;3;1675070567253;2.663041
pool-15-thread-1;INITIALIZATION;-1;45;0;1675070567401;63.913291
pool-15-thread-1;APPROXIMATION;-1;45;1;1675070567465;3.196709
pool-15-thread-1;APPROXIMATION;-1;45;2;1675070567469;3.514
pool-15-thread-1;HALTED;-1;45;3;1675070567473;4.348417
pool-15-thread-1;INITIALIZATION;-1;46;0;1675070567584;3.380166
pool-15-thread-1;APPROXIMATION;-1;46;1;1675070567588;3.766
pool-15-thread-1;APPROXIMATION;-1;46;2;1675070567592;3.759041
pool-15-thread-1;HALTED;-1;46;3;1675070567596;3.867125
pool-15-thread-1;INITIALIZATION;-1;47;0;1675070567707;7.607667
