type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;122;11;1672694728203;0.288683
APPROXIMATION;-1;122;12;1672694728204;0.305083
APPROXIMATION;-1;122;13;1672694728204;0.311973
HALTED;-1;122;14;1672694728205;0.317493
INITIALIZATION;-1;123;0;1672694728307;1.533944
APPROXIMATION;-1;123;1;1672694728309;0.354733
APPROXIMATION;-1;123;2;1672694728310;0.306393
APPROXIMATION;-1;123;3;1672694728310;0.284612
APPROXIMATION;-1;123;4;1672694728311;0.280582
APPROXIMATION;-1;123;5;1672694728312;0.279123
APPROXIMATION;-1;123;6;1672694728312;0.239252
APPROXIMATION;-1;123;7;1672694728313;0.278862
APPROXIMATION;-1;123;8;1672694728313;0.279162
APPROXIMATION;-1;123;9;1672694728314;0.272613
APPROXIMATION;-1;123;10;1672694728314;0.262782
APPROXIMATION;-1;123;11;1672694728315;0.295843
APPROXIMATION;-1;123;12;1672694728315;0.282833
APPROXIMATION;-1;123;13;1672694728316;0.277612
HALTED;-1;123;14;1672694728316;0.298233
INITIALIZATION;-1;124;0;1672694728419;0.713496
APPROXIMATION;-1;124;1;1672694728420;0.294933
APPROXIMATION;-1;124;2;1672694728420;0.249202
APPROXIMATION;-1;124;3;1672694728469;0.280092
APPROXIMATION;-1;124;4;1672694728470;0.271593
APPROXIMATION;-1;124;5;1672694728471;0.223791
APPROXIMATION;-1;124;6;1672694728471;0.230082
APPROXIMATION;-1;124;7;1672694728472;0.217671
APPROXIMATION;-1;124;8;1672694728520;0.697676
APPROXIMATION;-1;124;9;1672694728521;0.280383
APPROXIMATION;-1;124;10;1672694728521;0.330783
APPROXIMATION;-1;124;11;1672694728522;0.281562
APPROXIMATION;-1;124;12;1672694728570;0.580195
APPROXIMATION;-1;124;13;1672694728571;0.436784
HALTED;-1;124;14;1672694728571;0.337933
INITIALIZATION;-1;125;0;1672694728673;0.422884
APPROXIMATION;-1;125;1;1672694728674;0.313653
APPROXIMATION;-1;125;2;1672694728674;0.260752
APPROXIMATION;-1;125;3;1672694728675;0.242063
APPROXIMATION;-1;125;4;1672694728675;0.287082
APPROXIMATION;-1;125;5;1672694728676;0.314723
