tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-4;INITIALIZATION;12347;0;0;1675070559577;15295.43375
pool-1-thread-3;INITIALIZATION;12346;0;0;1675070559566;18293.123541
pool-1-thread-5;INITIALIZATION;12348;0;0;1675070559608;12309.285958
pool-1-thread-1;INITIALIZATION;12349;0;0;1675070559610;9292.215334
pool-1-thread-7;INITIALIZATION;12351;0;0;1675070559651;3297.206709
pool-1-thread-8;INITIALIZATION;12350;0;0;1675070559682;6366.032375
pool-1-thread-8;INITIALIZATION;12352;0;0;1675070559682;345.079792
pool-1-thread-17;APPROXIMATION;12347;0;1;1675070559730;132.240541
pool-1-thread-18;APPROXIMATION;12346;0;1;1675070559732;134.403833
pool-1-thread-12;APPROXIMATION;12349;0;1;1675070559757;146.624541
pool-1-thread-20;APPROXIMATION;12348;0;1;1675070559758;150.014667
pool-1-thread-21;APPROXIMATION;12350;0;1;1675070559760;77.746334
pool-1-thread-22;APPROXIMATION;12351;0;1;1675070559833;182.062167
pool-1-thread-23;APPROXIMATION;12352;0;1;1675070559915;232.211625
pool-1-thread-24;APPROXIMATION;12346;0;2;1675070559918;185.066958
pool-1-thread-19;APPROXIMATION;12347;0;2;1675070559920;190.313416
pool-1-thread-29;APPROXIMATION;12348;0;2;1675070559921;162.870041
pool-1-thread-30;APPROXIMATION;12349;0;2;1675070559922;165.054833
pool-1-thread-32;APPROXIMATION;12350;0;2;1675070559923;163.707625
pool-1-thread-2;APPROXIMATION;12352;0;2;1675070559924;9.12325
pool-1-thread-3;APPROXIMATION;12351;0;2;1675070559926;92.868833
pool-1-thread-9;HALTED;12346;0;3;1675070559934;16.385
pool-1-thread-10;HALTED;12347;0;3;1675070559937;16.761542
pool-1-thread-6;HALTED;12348;0;3;1675070559939;17.588375
pool-1-thread-14;HALTED;12349;0;3;1675070559942;19.010291
pool-1-thread-16;HALTED;12350;0;3;1675070559944;20.091667
pool-1-thread-16;HALTED;12351;0;3;1675070559944;15.786416
pool-1-thread-12;HALTED;12352;0;3;1675070559945;20.097459
pool-1-thread-28;INITIALIZATION;12347;1;0;1675070560056;119.2755
pool-1-thread-28;INITIALIZATION;12346;1;0;1675070560057;122.270833
pool-1-thread-29;INITIALIZATION;12348;1;0;1675070560057;117.463125
pool-1-thread-30;INITIALIZATION;12349;1;0;1675070560057;115.280625
pool-1-thread-32;INITIALIZATION;12350;1;0;1675070560059;114.753333
pool-1-thread-4;INITIALIZATION;12351;1;0;1675070560059;114.562125
pool-1-thread-2;INITIALIZATION;12352;1;0;1675070560061;115.727
pool-1-thread-5;APPROXIMATION;12347;1;1;1675070560067;9.981625
pool-1-thread-1;APPROXIMATION;12348;1;1;1675070560067;8.907167
pool-1-thread-3;APPROXIMATION;12346;1;1;1675070560067;9.355084
pool-1-thread-14;APPROXIMATION;12349;1;1;1675070560071;13.347416
pool-1-thread-15;APPROXIMATION;12350;1;1;1675070560071;12.811458
pool-1-thread-14;APPROXIMATION;12351;1;1;1675070560072;12.198208
pool-1-thread-18;APPROXIMATION;12352;1;1;1675070560075;14.204083
pool-1-thread-16;APPROXIMATION;12348;1;2;1675070560078;11.07975
pool-1-thread-12;APPROXIMATION;12349;1;2;1675070560078;6.651459
pool-1-thread-22;APPROXIMATION;12346;1;2;1675070560081;13.636458
pool-1-thread-28;APPROXIMATION;12347;1;2;1675070560083;15.797083
pool-1-thread-31;APPROXIMATION;12351;1;2;1675070560083;10.982625
pool-1-thread-29;APPROXIMATION;12352;1;2;1675070560085;8.947875
pool-1-thread-30;APPROXIMATION;12350;1;2;1675070560085;13.034041
pool-1-thread-32;HALTED;12348;1;3;1675070560087;8.983583
pool-1-thread-4;HALTED;12349;1;3;1675070560090;11.907292
pool-1-thread-10;HALTED;12351;1;3;1675070560094;11.340208
pool-1-thread-11;HALTED;12347;1;3;1675070560094;11.618458
pool-1-thread-6;HALTED;12352;1;3;1675070560097;12.087708
pool-1-thread-13;HALTED;12346;1;3;1675070560098;17.087916
pool-1-thread-17;HALTED;12350;1;3;1675070560098;13.475125
pool-1-thread-16;INITIALIZATION;12346;2;0;1675070560213;115.404667
pool-1-thread-20;INITIALIZATION;12347;2;0;1675070560221;126.7305
pool-1-thread-23;INITIALIZATION;12348;2;0;1675070560235;147.718583
pool-1-thread-23;INITIALIZATION;12349;2;0;1675070560235;144.926292
pool-1-thread-26;INITIALIZATION;12350;2;0;1675070560249;150.715875
pool-1-thread-19;INITIALIZATION;12351;2;0;1675070560260;165.448208
pool-1-thread-28;INITIALIZATION;12352;2;0;1675070560266;168.730583
pool-1-thread-29;APPROXIMATION;12346;2;1;1675070560296;82.746042
pool-1-thread-32;APPROXIMATION;12347;2;1;1675070560308;87.147084
pool-1-thread-4;APPROXIMATION;12348;2;1;1675070560321;85.305083
pool-1-thread-4;APPROXIMATION;12349;2;1;1675070560321;81.571625
pool-1-thread-4;APPROXIMATION;12350;2;1;1675070560322;72.368792
pool-1-thread-3;APPROXIMATION;12352;2;1;1675070560322;56.403
pool-1-thread-10;APPROXIMATION;12351;2;1;1675070560325;64.297041
pool-1-thread-12;APPROXIMATION;12346;2;2;1675070560340;43.43825
pool-1-thread-12;APPROXIMATION;12347;2;2;1675070560340;31.643833
pool-1-thread-12;APPROXIMATION;12348;2;2;1675070560341;20.3025
pool-1-thread-12;APPROXIMATION;12349;2;2;1675070560342;20.013167
pool-1-thread-12;APPROXIMATION;12350;2;2;1675070560342;19.521584
pool-1-thread-25;APPROXIMATION;12352;2;2;1675070560343;19.293958
pool-1-thread-23;APPROXIMATION;12351;2;2;1675070560344;19.367416
pool-1-thread-28;HALTED;12346;2;3;1675070560349;9.121917
pool-1-thread-29;HALTED;12347;2;3;1675070560351;10.403833
pool-1-thread-32;HALTED;12348;2;3;1675070560353;11.006417
pool-1-thread-5;HALTED;12349;2;3;1675070560354;11.420666
pool-1-thread-7;HALTED;12350;2;3;1675070560355;11.704625
pool-1-thread-9;HALTED;12351;2;3;1675070560356;11.604791
pool-1-thread-9;HALTED;12352;2;3;1675070560356;12.663125
pool-1-thread-6;INITIALIZATION;12346;3;0;1675070560467;117.02425
pool-1-thread-17;INITIALIZATION;12347;3;0;1675070560472;120.432709
pool-1-thread-14;INITIALIZATION;12348;3;0;1675070560477;123.8055
pool-1-thread-16;INITIALIZATION;12349;3;0;1675070560487;132.8555
