tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-16-thread-1;INITIALIZATION;12345;0;0;1675070559410;115.000333
pool-16-thread-2;INITIALIZATION;12347;0;0;1675070559528;59.231625
pool-16-thread-3;INITIALIZATION;12346;0;0;1675070559587;1.207584
pool-16-thread-4;INITIALIZATION;12348;0;0;1675070559589;25.009334
pool-16-thread-5;INITIALIZATION;12351;0;0;1675070559615;40.547166
pool-16-thread-6;INITIALIZATION;12350;0;0;1675070559656;31.064834
pool-16-thread-7;INITIALIZATION;12352;0;0;1675070559688;0.12025
pool-16-thread-8;APPROXIMATION;12345;0;1;1675070559690;21.38975
pool-16-thread-9;APPROXIMATION;12347;0;1;1675070559712;23.411625
pool-16-thread-10;APPROXIMATION;12346;0;1;1675070559739;0.151583
pool-16-thread-10;APPROXIMATION;12348;0;1;1675070559740;25.716042
pool-16-thread-10;APPROXIMATION;12350;0;1;1675070559766;1.611792
pool-16-thread-10;APPROXIMATION;12351;0;1;1675070559767;68.162208
pool-16-thread-10;APPROXIMATION;12352;0;1;1675070559836;82.987792
pool-16-thread-10;APPROXIMATION;12346;0;2;1675070559919;4.638958
pool-16-thread-10;APPROXIMATION;12345;0;2;1675070559924;1.282125
pool-16-thread-10;APPROXIMATION;12347;0;2;1675070559925;2.044792
pool-16-thread-10;APPROXIMATION;12348;0;2;1675070559927;1.397083
pool-16-thread-10;APPROXIMATION;12350;0;2;1675070559929;5.334459
pool-16-thread-10;APPROXIMATION;12352;0;2;1675070559934;1.299
pool-16-thread-10;APPROXIMATION;12351;0;2;1675070559936;1.8975
pool-16-thread-10;HALTED;12345;0;3;1675070559938;3.713875
pool-16-thread-10;HALTED;12346;0;3;1675070559942;1.575667
pool-16-thread-10;HALTED;12347;0;3;1675070559943;0.744958
pool-16-thread-10;HALTED;12348;0;3;1675070559944;1.424791
pool-16-thread-10;HALTED;12350;0;3;1675070559946;1.507834
pool-16-thread-10;HALTED;12351;0;3;1675070559948;0.325458
pool-16-thread-10;HALTED;12352;0;3;1675070559948;0.146541
pool-16-thread-1;INITIALIZATION;12345;1;0;1675070559948;105.567959
pool-16-thread-2;INITIALIZATION;12347;1;0;1675070560055;6.029375
pool-16-thread-2;INITIALIZATION;12346;1;0;1675070560061;0.061416
pool-16-thread-2;INITIALIZATION;12348;1;0;1675070560061;0.899167
pool-16-thread-2;INITIALIZATION;12350;1;0;1675070560062;2.670417
pool-16-thread-2;INITIALIZATION;12351;1;0;1675070560065;0.434875
pool-16-thread-2;INITIALIZATION;12352;1;0;1675070560065;0.247833
pool-16-thread-2;APPROXIMATION;12347;1;1;1675070560066;2.181291
pool-16-thread-2;APPROXIMATION;12346;1;1;1675070560068;0.038583
pool-16-thread-2;APPROXIMATION;12348;1;1;1675070560068;1.838666
pool-16-thread-1;APPROXIMATION;12345;1;1;1675070560070;0.89925
pool-16-thread-3;APPROXIMATION;12350;1;1;1675070560071;2.067042
pool-16-thread-3;APPROXIMATION;12351;1;1;1675070560073;0.231125
pool-16-thread-5;APPROXIMATION;12352;1;1;1675070560073;3.306625
pool-16-thread-6;APPROXIMATION;12348;1;2;1675070560077;2.200291
