tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-30;INITIALIZATION;12345;0;0;1675070559529;0.141542
pool-1-thread-31;INITIALIZATION;12347;0;0;1675070559588;0.073666
pool-1-thread-32;INITIALIZATION;12346;0;0;1675070559590;0.030416
pool-1-thread-1;INITIALIZATION;12349;0;0;1675070559614;0.059916
pool-1-thread-3;INITIALIZATION;12348;0;0;1675070559615;0.061875
pool-1-thread-4;INITIALIZATION;12351;0;0;1675070559656;0.076
pool-1-thread-8;INITIALIZATION;12352;0;0;1675070559688;0.069708
pool-1-thread-13;APPROXIMATION;12345;0;1;1675070559712;0.131042
pool-1-thread-12;APPROXIMATION;12347;0;1;1675070559736;0.059833
pool-1-thread-14;APPROXIMATION;12346;0;1;1675070559738;0.035458
pool-1-thread-18;APPROXIMATION;12349;0;1;1675070559765;0.053375
pool-1-thread-20;APPROXIMATION;12348;0;1;1675070559766;0.035959
pool-1-thread-15;APPROXIMATION;12351;0;1;1675070559836;0.052208
pool-1-thread-26;APPROXIMATION;12352;0;1;1675070559919;0.050292
pool-1-thread-28;APPROXIMATION;12346;0;2;1675070559924;0.081209
pool-1-thread-28;APPROXIMATION;12345;0;2;1675070559925;1.80075
pool-1-thread-32;APPROXIMATION;12347;0;2;1675070559929;0.039958
pool-1-thread-1;APPROXIMATION;12348;0;2;1675070559930;0.054333
pool-1-thread-3;APPROXIMATION;12349;0;2;1675070559931;0.056959
pool-1-thread-7;APPROXIMATION;12352;0;2;1675070559938;0.062375
pool-1-thread-9;APPROXIMATION;12351;0;2;1675070559939;0.091167
pool-1-thread-8;HALTED;12345;0;3;1675070559943;0.045209
pool-1-thread-8;HALTED;12346;0;3;1675070559944;1.103958
pool-1-thread-12;HALTED;12347;0;3;1675070559945;0.045041
pool-1-thread-16;HALTED;12348;0;3;1675070559946;0.060958
pool-1-thread-17;HALTED;12349;0;3;1675070559947;0.336208
pool-1-thread-21;HALTED;12351;0;3;1675070559948;0.045375
pool-1-thread-21;HALTED;12352;0;3;1675070559948;0.071083
pool-1-thread-24;INITIALIZATION;12345;1;0;1675070560054;0.046541
pool-1-thread-27;INITIALIZATION;12347;1;0;1675070560062;0.047166
pool-1-thread-27;INITIALIZATION;12346;1;0;1675070560062;0.501375
pool-1-thread-30;INITIALIZATION;12349;1;0;1675070560062;0.711458
pool-1-thread-27;INITIALIZATION;12348;1;0;1675070560063;0.93375
