tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;APPROXIMATION;-1;29;2;1675070565205;9.459666
pool-15-thread-1;HALTED;-1;29;3;1675070565216;5.103917
pool-15-thread-1;INITIALIZATION;-1;30;0;1675070565328;1.821875
pool-15-thread-1;APPROXIMATION;-1;30;1;1675070565333;2.398958
pool-15-thread-1;APPROXIMATION;-1;30;2;1675070565336;3.193209
pool-15-thread-1;HALTED;-1;30;3;1675070565340;3.356958
pool-15-thread-1;INITIALIZATION;-1;31;0;1675070565449;4.684166
pool-15-thread-1;APPROXIMATION;-1;31;1;1675070565462;6.342917
pool-15-thread-1;APPROXIMATION;-1;31;2;1675070565469;6.70675
pool-15-thread-1;HALTED;-1;31;3;1675070565476;4.711084
pool-15-thread-1;INITIALIZATION;-1;32;0;1675070565587;6.449583
pool-15-thread-1;APPROXIMATION;-1;32;1;1675070565603;19.802417
pool-15-thread-1;APPROXIMATION;-1;32;2;1675070565624;13.728041
pool-15-thread-1;HALTED;-1;32;3;1675070565647;65.720333
pool-15-thread-1;INITIALIZATION;-1;33;0;1675070565815;2.427166
pool-15-thread-1;APPROXIMATION;-1;33;1;1675070565821;4.329791
pool-15-thread-1;APPROXIMATION;-1;33;2;1675070565826;3.562583
pool-15-thread-1;HALTED;-1;33;3;1675070565830;2.887625
pool-15-thread-1;INITIALIZATION;-1;34;0;1675070565939;2.381166
pool-15-thread-1;APPROXIMATION;-1;34;1;1675070565945;4.609875
pool-15-thread-1;APPROXIMATION;-1;34;2;1675070565950;4.083292
pool-15-thread-1;HALTED;-1;34;3;1675070565955;4.683416
pool-15-thread-1;INITIALIZATION;-1;35;0;1675070566066;2.229375
pool-15-thread-1;APPROXIMATION;-1;35;1;1675070566071;3.987375
pool-15-thread-1;APPROXIMATION;-1;35;2;1675070566076;4.200875
pool-15-thread-1;HALTED;-1;35;3;1675070566081;4.360542
pool-15-thread-1;INITIALIZATION;-1;36;0;1675070566191;3.290584
pool-15-thread-1;APPROXIMATION;-1;36;1;1675070566199;3.987375
pool-15-thread-1;APPROXIMATION;-1;36;2;1675070566203;3.791417
pool-15-thread-1;HALTED;-1;36;3;1675070566207;3.813292
pool-15-thread-1;INITIALIZATION;-1;37;0;1675070566317;2.470042
pool-15-thread-1;APPROXIMATION;-1;37;1;1675070566323;3.804417
pool-15-thread-1;APPROXIMATION;-1;37;2;1675070566327;4.031792
pool-15-thread-1;HALTED;-1;37;3;1675070566332;3.087541
pool-15-thread-1;INITIALIZATION;-1;38;0;1675070566441;2.383209
pool-15-thread-1;APPROXIMATION;-1;38;1;1675070566447;4.638959
pool-15-thread-1;APPROXIMATION;-1;38;2;1675070566453;4.365625
pool-15-thread-1;HALTED;-1;38;3;1675070566458;4.056416
pool-15-thread-1;INITIALIZATION;-1;39;0;1675070566567;2.288416
pool-15-thread-1;APPROXIMATION;-1;39;1;1675070566572;4.145459
pool-15-thread-1;APPROXIMATION;-1;39;2;1675070566577;4.080667
pool-15-thread-1;HALTED;-1;39;3;1675070566581;3.850333
pool-15-thread-1;INITIALIZATION;-1;40;0;1675070566691;2.024958
pool-15-thread-1;APPROXIMATION;-1;40;1;1675070566696;3.243084
pool-15-thread-1;APPROXIMATION;-1;40;2;1675070566700;3.594375
pool-15-thread-1;HALTED;-1;40;3;1675070566704;3.4685
pool-15-thread-1;INITIALIZATION;-1;41;0;1675070566809;2.181708
pool-15-thread-1;APPROXIMATION;-1;41;1;1675070566814;4.258167
pool-15-thread-1;APPROXIMATION;-1;41;2;1675070566819;4.323292
pool-15-thread-1;HALTED;-1;41;3;1675070566824;5.054583
pool-15-thread-1;INITIALIZATION;-1;42;0;1675070566934;2.8805
pool-15-thread-1;APPROXIMATION;-1;42;1;1675070566940;4.041042
pool-15-thread-1;APPROXIMATION;-1;42;2;1675070566944;4.849333
pool-15-thread-1;HALTED;-1;42;3;1675070566950;4.01825
pool-15-thread-1;INITIALIZATION;-1;43;0;1675070567060;13.680209
pool-15-thread-1;APPROXIMATION;-1;43;1;1675070567083;7.503
pool-15-thread-1;APPROXIMATION;-1;43;2;1675070567091;5.893
pool-15-thread-1;HALTED;-1;43;3;1675070567098;4.721875
pool-15-thread-1;INITIALIZATION;-1;44;0;1675070567209;1.170792
pool-15-thread-1;APPROXIMATION;-1;44;1;1675070567215;5.504375
pool-15-thread-1;APPROXIMATION;-1;44;2;1675070567221;12.221541
pool-15-thread-1;HALTED;-1;44;3;1675070567252;2.796542
pool-15-thread-1;INITIALIZATION;-1;45;0;1675070567365;64.472208
pool-15-thread-1;APPROXIMATION;-1;45;1;1675070567462;5.084541
pool-15-thread-1;APPROXIMATION;-1;45;2;1675070567469;3.480542
pool-15-thread-1;HALTED;-1;45;3;1675070567472;3.56675
pool-15-thread-1;INITIALIZATION;-1;46;0;1675070567582;1.842875
pool-15-thread-1;APPROXIMATION;-1;46;1;1675070567587;3.329916
pool-15-thread-1;APPROXIMATION;-1;46;2;1675070567591;3.465708
pool-15-thread-1;HALTED;-1;46;3;1675070567595;3.640333
pool-15-thread-1;INITIALIZATION;-1;47;0;1675070567705;3.709958
pool-15-thread-1;APPROXIMATION;-1;47;1;1675070567714;3.717833
pool-15-thread-1;APPROXIMATION;-1;47;2;1675070567731;3.664
pool-15-thread-1;HALTED;-1;47;3;1675070567735;3.966
pool-15-thread-1;INITIALIZATION;-1;48;0;1675070567845;32.561833
pool-15-thread-1;APPROXIMATION;-1;48;1;1675070567890;14.943541
pool-15-thread-1;APPROXIMATION;-1;48;2;1675070567907;26.983792
pool-15-thread-1;HALTED;-1;48;3;1675070567934;28.448375
pool-15-thread-1;INITIALIZATION;-1;49;0;1675070568064;2.365583
pool-15-thread-1;APPROXIMATION;-1;49;1;1675070568071;3.257125
pool-15-thread-1;APPROXIMATION;-1;49;2;1675070568075;2.818084
pool-15-thread-1;HALTED;-1;49;3;1675070568078;3.522
pool-15-thread-1;INITIALIZATION;-1;50;0;1675070568187;2.450291
pool-15-thread-1;APPROXIMATION;-1;50;1;1675070568193;3.280333
pool-15-thread-1;APPROXIMATION;-1;50;2;1675070568197;3.378834
pool-15-thread-1;HALTED;-1;50;3;1675070568200;3.159
pool-15-thread-1;INITIALIZATION;-1;51;0;1675070568310;2.004583
pool-15-thread-1;APPROXIMATION;-1;51;1;1675070568314;2.543625
pool-15-thread-1;APPROXIMATION;-1;51;2;1675070568317;2.624541
pool-15-thread-1;HALTED;-1;51;3;1675070568320;2.495084
pool-15-thread-1;INITIALIZATION;-1;52;0;1675070568428;6.906917
pool-15-thread-1;APPROXIMATION;-1;52;1;1675070568445;12.468458
pool-15-thread-1;APPROXIMATION;-1;52;2;1675070568458;8.447541
pool-15-thread-1;HALTED;-1;52;3;1675070568467;3.0725
pool-15-thread-1;INITIALIZATION;-1;53;0;1675070568576;4.030042
pool-15-thread-1;APPROXIMATION;-1;53;1;1675070568588;1.742791
pool-15-thread-1;APPROXIMATION;-1;53;2;1675070568590;2.945666
pool-15-thread-1;HALTED;-1;53;3;1675070568594;2.809459
pool-15-thread-1;INITIALIZATION;-1;54;0;1675070568703;2.161875
pool-15-thread-1;APPROXIMATION;-1;54;1;1675070568708;3.528542
pool-15-thread-1;APPROXIMATION;-1;54;2;1675070568712;4.2915
pool-15-thread-1;HALTED;-1;54;3;1675070568717;3.527375
pool-15-thread-1;INITIALIZATION;-1;55;0;1675070568826;2.131708
pool-15-thread-1;APPROXIMATION;-1;55;1;1675070568831;2.79275
pool-15-thread-1;APPROXIMATION;-1;55;2;1675070568834;2.674292
pool-15-thread-1;HALTED;-1;55;3;1675070568837;2.599125
pool-15-thread-1;INITIALIZATION;-1;56;0;1675070568945;3.903792
pool-15-thread-1;APPROXIMATION;-1;56;1;1675070568955;2.918583
pool-15-thread-1;APPROXIMATION;-1;56;2;1675070568958;4.0395
pool-15-thread-1;HALTED;-1;56;3;1675070568963;3.424667
pool-15-thread-1;INITIALIZATION;-1;57;0;1675070569072;1.431125
pool-15-thread-1;APPROXIMATION;-1;57;1;1675070569075;2.686208
pool-15-thread-1;APPROXIMATION;-1;57;2;1675070569079;2.4375
pool-15-thread-1;HALTED;-1;57;3;1675070569082;3.207375
pool-15-thread-1;INITIALIZATION;-1;58;0;1675070569190;2.715709
pool-15-thread-1;APPROXIMATION;-1;58;1;1675070569196;3.512375
pool-15-thread-1;APPROXIMATION;-1;58;2;1675070569200;2.8295
pool-15-thread-1;HALTED;-1;58;3;1675070569203;3.15725
pool-15-thread-1;INITIALIZATION;-1;59;0;1675070569312;3.541958
pool-15-thread-1;APPROXIMATION;-1;59;1;1675070569319;2.942583
pool-15-thread-1;APPROXIMATION;-1;59;2;1675070569322;3.103541
pool-15-thread-1;HALTED;-1;59;3;1675070569326;3.1205
pool-15-thread-1;INITIALIZATION;-1;60;0;1675070569435;11.857959
pool-15-thread-1;APPROXIMATION;-1;60;1;1675070569461;5.415208
pool-15-thread-1;APPROXIMATION;-1;60;2;1675070569467;3.708667
pool-15-thread-1;HALTED;-1;60;3;1675070569471;3.535
pool-15-thread-1;INITIALIZATION;-1;61;0;1675070569580;1.546083
pool-15-thread-1;APPROXIMATION;-1;61;1;1675070569584;3.484584
pool-15-thread-1;APPROXIMATION;-1;61;2;1675070569588;6.207584
pool-15-thread-1;HALTED;-1;61;3;1675070569596;4.151709
pool-15-thread-1;INITIALIZATION;-1;62;0;1675070569703;2.170583
pool-15-thread-1;APPROXIMATION;-1;62;1;1675070569709;6.725209
pool-15-thread-1;APPROXIMATION;-1;62;2;1675070569716;2.204334
pool-15-thread-1;HALTED;-1;62;3;1675070569720;2.535792
pool-15-thread-1;INITIALIZATION;-1;63;0;1675070569828;3.253916
pool-15-thread-1;APPROXIMATION;-1;63;1;1675070569835;3.171583
pool-15-thread-1;APPROXIMATION;-1;63;2;1675070569839;4.323333
pool-15-thread-1;HALTED;-1;63;3;1675070569844;2.75875
pool-15-thread-1;INITIALIZATION;-1;64;0;1675070569953;1.601791
pool-15-thread-1;APPROXIMATION;-1;64;1;1675070569957;2.650834
pool-15-thread-1;APPROXIMATION;-1;64;2;1675070569960;2.713792
pool-15-thread-1;HALTED;-1;64;3;1675070569963;2.312167
pool-15-thread-1;INITIALIZATION;-1;65;0;1675070570071;2.454292
pool-15-thread-1;APPROXIMATION;-1;65;1;1675070570077;2.86775
pool-15-thread-1;APPROXIMATION;-1;65;2;1675070570080;2.580791
pool-15-thread-1;HALTED;-1;65;3;1675070570083;2.994875
pool-15-thread-1;INITIALIZATION;-1;66;0;1675070570192;3.225542
pool-15-thread-1;APPROXIMATION;-1;66;1;1675070570198;6.58375
pool-15-thread-1;APPROXIMATION;-1;66;2;1675070570205;3.497042
pool-15-thread-1;HALTED;-1;66;3;1675070570210;7.568292
pool-15-thread-1;INITIALIZATION;-1;67;0;1675070570319;2.030833
pool-15-thread-1;APPROXIMATION;-1;67;1;1675070570324;3.038041
pool-15-thread-1;APPROXIMATION;-1;67;2;1675070570328;2.736
pool-15-thread-1;HALTED;-1;67;3;1675070570331;2.80375
pool-15-thread-1;INITIALIZATION;-1;68;0;1675070570440;11.118208
pool-15-thread-1;APPROXIMATION;-1;68;1;1675070570457;10.600416
pool-15-thread-1;APPROXIMATION;-1;68;2;1675070570469;4.885834
pool-15-thread-1;HALTED;-1;68;3;1675070570474;8.328792
pool-15-thread-1;INITIALIZATION;-1;69;0;1675070570588;4.5325
pool-15-thread-1;APPROXIMATION;-1;69;1;1675070570599;2.422917
pool-15-thread-1;APPROXIMATION;-1;69;2;1675070570602;2.728084
pool-15-thread-1;HALTED;-1;69;3;1675070570605;2.980416
pool-15-thread-1;INITIALIZATION;-1;70;0;1675070570714;21.415916
pool-15-thread-1;APPROXIMATION;-1;70;1;1675070570749;31.5015
pool-15-thread-1;APPROXIMATION;-1;70;2;1675070570784;24.094958
pool-15-thread-1;HALTED;-1;70;3;1675070570808;33.755458
pool-15-thread-1;INITIALIZATION;-1;71;0;1675070570948;3.298584
pool-15-thread-1;APPROXIMATION;-1;71;1;1675070570954;2.974958
pool-15-thread-1;APPROXIMATION;-1;71;2;1675070570958;2.600708
pool-15-thread-1;HALTED;-1;71;3;1675070570961;2.41425
pool-15-thread-1;INITIALIZATION;-1;72;0;1675070571069;2.611875
pool-15-thread-1;APPROXIMATION;-1;72;1;1675070571075;4.343584
pool-15-thread-1;APPROXIMATION;-1;72;2;1675070571080;3.773792
pool-15-thread-1;HALTED;-1;72;3;1675070571084;3.506125
pool-15-thread-1;INITIALIZATION;-1;73;0;1675070571193;2.200833
pool-15-thread-1;APPROXIMATION;-1;73;1;1675070571198;4.904542
pool-15-thread-1;APPROXIMATION;-1;73;2;1675070571204;4.323917
pool-15-thread-1;HALTED;-1;73;3;1675070571209;3.713875
pool-15-thread-1;INITIALIZATION;-1;74;0;1675070571319;2.914083
pool-15-thread-1;APPROXIMATION;-1;74;1;1675070571325;5.519917
pool-15-thread-1;APPROXIMATION;-1;74;2;1675070571332;3.874541
pool-15-thread-1;HALTED;-1;74;3;1675070571336;3.272
pool-15-thread-1;INITIALIZATION;-1;75;0;1675070571445;2.692
pool-15-thread-1;APPROXIMATION;-1;75;1;1675070571450;3.346083
pool-15-thread-1;APPROXIMATION;-1;75;2;1675070571454;2.850833
pool-15-thread-1;HALTED;-1;75;3;1675070571458;3.673708
pool-15-thread-1;INITIALIZATION;-1;76;0;1675070571567;2.25425
pool-15-thread-1;APPROXIMATION;-1;76;1;1675070571573;7.113167
pool-15-thread-1;APPROXIMATION;-1;76;2;1675070571581;5.200958
pool-15-thread-1;HALTED;-1;76;3;1675070571588;5.045917
pool-15-thread-1;INITIALIZATION;-1;77;0;1675070571699;2.527625
pool-15-thread-1;APPROXIMATION;-1;77;1;1675070571704;2.577666
pool-15-thread-1;APPROXIMATION;-1;77;2;1675070571707;2.860625
pool-15-thread-1;HALTED;-1;77;3;1675070571710;2.590833
pool-15-thread-1;INITIALIZATION;-1;78;0;1675070571817;2.007125
pool-15-thread-1;APPROXIMATION;-1;78;1;1675070571823;3.464458
pool-15-thread-1;APPROXIMATION;-1;78;2;1675070571827;4.115459
pool-15-thread-1;HALTED;-1;78;3;1675070571832;3.42625
pool-15-thread-1;INITIALIZATION;-1;79;0;1675070571942;16.130916
pool-15-thread-1;APPROXIMATION;-1;79;1;1675070571963;5.139542
pool-15-thread-1;APPROXIMATION;-1;79;2;1675070571969;4.799125
pool-15-thread-1;HALTED;-1;79;3;1675070571975;5.117042
pool-15-thread-1;INITIALIZATION;-1;80;0;1675070572085;2.444916
pool-15-thread-1;APPROXIMATION;-1;80;1;1675070572091;2.8855
pool-15-thread-1;APPROXIMATION;-1;80;2;1675070572094;3.290125
pool-15-thread-1;HALTED;-1;80;3;1675070572097;2.665
pool-15-thread-1;INITIALIZATION;-1;81;0;1675070572206;2.043959
pool-15-thread-1;APPROXIMATION;-1;81;1;1675070572211;3.503042
pool-15-thread-1;APPROXIMATION;-1;81;2;1675070572215;3.07525
pool-15-thread-1;HALTED;-1;81;3;1675070572219;3.32975
pool-15-thread-1;INITIALIZATION;-1;82;0;1675070572328;2.541666
pool-15-thread-1;APPROXIMATION;-1;82;1;1675070572334;3.058709
pool-15-thread-1;APPROXIMATION;-1;82;2;1675070572337;3.185708
pool-15-thread-1;HALTED;-1;82;3;1675070572341;3.40825
pool-15-thread-1;INITIALIZATION;-1;83;0;1675070572451;2.2995
pool-15-thread-1;APPROXIMATION;-1;83;1;1675070572456;3.69375
pool-15-thread-1;APPROXIMATION;-1;83;2;1675070572460;3.683
pool-15-thread-1;HALTED;-1;83;3;1675070572464;3.186291
pool-15-thread-1;INITIALIZATION;-1;84;0;1675070572569;2.166792
pool-15-thread-1;APPROXIMATION;-1;84;1;1675070572575;2.901791
pool-15-thread-1;APPROXIMATION;-1;84;2;1675070572579;4.175875
pool-15-thread-1;HALTED;-1;84;3;1675070572584;3.303958
pool-15-thread-1;INITIALIZATION;-1;85;0;1675070572696;21.704542
pool-15-thread-1;APPROXIMATION;-1;85;1;1675070572721;4.021709
pool-15-thread-1;APPROXIMATION;-1;85;2;1675070572725;3.232917
pool-15-thread-1;HALTED;-1;85;3;1675070572729;3.85775
pool-15-thread-1;INITIALIZATION;-1;86;0;1675070572839;1.161917
pool-15-thread-1;APPROXIMATION;-1;86;1;1675070572842;3.186291
pool-15-thread-1;APPROXIMATION;-1;86;2;1675070572846;2.7415
pool-15-thread-1;HALTED;-1;86;3;1675070572849;2.464292
pool-15-thread-1;INITIALIZATION;-1;87;0;1675070572957;2.286083
pool-15-thread-1;APPROXIMATION;-1;87;1;1675070572962;3.38575
pool-15-thread-1;APPROXIMATION;-1;87;2;1675070572967;3.622166
pool-15-thread-1;HALTED;-1;87;3;1675070572971;3.66325
pool-15-thread-1;INITIALIZATION;-1;88;0;1675070573080;10.388167
pool-15-thread-1;APPROXIMATION;-1;88;1;1675070573093;3.672791
pool-15-thread-1;APPROXIMATION;-1;88;2;1675070573098;3.598375
pool-15-thread-1;HALTED;-1;88;3;1675070573102;4.330834
pool-15-thread-1;INITIALIZATION;-1;89;0;1675070573212;2.236625
pool-15-thread-1;APPROXIMATION;-1;89;1;1675070573217;6.883084
pool-15-thread-1;APPROXIMATION;-1;89;2;1675070573225;2.667083
pool-15-thread-1;HALTED;-1;89;3;1675070573228;3.783166
pool-15-thread-1;INITIALIZATION;-1;90;0;1675070573337;5.011709
pool-15-thread-1;APPROXIMATION;-1;90;1;1675070573346;3.251
pool-15-thread-1;APPROXIMATION;-1;90;2;1675070573350;4.206125
pool-15-thread-1;HALTED;-1;90;3;1675070573354;8.183458
pool-15-thread-1;INITIALIZATION;-1;91;0;1675070573468;6.951042
pool-15-thread-1;APPROXIMATION;-1;91;1;1675070573484;9.060125
pool-15-thread-1;APPROXIMATION;-1;91;2;1675070573494;23.232625
pool-15-thread-1;HALTED;-1;91;3;1675070573518;16.976541
pool-15-thread-1;INITIALIZATION;-1;92;0;1675070573640;15.399041
pool-15-thread-1;APPROXIMATION;-1;92;1;1675070573660;9.942541
pool-15-thread-1;APPROXIMATION;-1;92;2;1675070573671;11.90425
pool-15-thread-1;HALTED;-1;92;3;1675070573685;12.062416
pool-15-thread-1;INITIALIZATION;-1;93;0;1675070573802;27.421416
pool-15-thread-1;APPROXIMATION;-1;93;1;1675070573837;5.72325
pool-15-thread-1;APPROXIMATION;-1;93;2;1675070573844;3.465583
pool-15-thread-1;HALTED;-1;93;3;1675070573848;3.634542
pool-15-thread-1;INITIALIZATION;-1;94;0;1675070573957;2.769208
pool-15-thread-1;APPROXIMATION;-1;94;1;1675070573968;5.017166
pool-15-thread-1;APPROXIMATION;-1;94;2;1675070573974;5.879917
pool-15-thread-1;HALTED;-1;94;3;1675070573980;2.512792
pool-15-thread-1;INITIALIZATION;-1;95;0;1675070574084;4.641917
pool-15-thread-1;APPROXIMATION;-1;95;1;1675070574091;2.418083
pool-15-thread-1;APPROXIMATION;-1;95;2;1675070574095;4.340209
pool-15-thread-1;HALTED;-1;95;3;1675070574100;7.07375
pool-15-thread-1;INITIALIZATION;-1;96;0;1675070574209;2.285292
pool-15-thread-1;APPROXIMATION;-1;96;1;1675070574214;3.639042
