tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675070559650;6.170541
pool-15-thread-1;APPROXIMATION;-1;0;1;1675070559833;2.965334
pool-15-thread-1;APPROXIMATION;-1;0;2;1675070559924;17.8575
pool-15-thread-1;HALTED;-1;0;3;1675070559942;6.533416
pool-15-thread-1;INITIALIZATION;-1;1;0;1675070560058;13.337375
pool-15-thread-1;APPROXIMATION;-1;1;1;1675070560071;2.306167
pool-15-thread-1;APPROXIMATION;-1;1;2;1675070560082;11.128333
pool-15-thread-1;HALTED;-1;1;3;1675070560094;7.621667
pool-15-thread-1;INITIALIZATION;-1;2;0;1675070560249;71.625375
pool-15-thread-1;APPROXIMATION;-1;2;1;1675070560323;7.200417
pool-15-thread-1;APPROXIMATION;-1;2;2;1675070560343;10.411875
pool-15-thread-1;HALTED;-1;2;3;1675070560353;6.941
pool-15-thread-1;INITIALIZATION;-1;3;0;1675070560499;72.509458
pool-15-thread-1;APPROXIMATION;-1;3;1;1675070560581;24.54325
pool-15-thread-1;APPROXIMATION;-1;3;2;1675070560606;12.427166
pool-15-thread-1;HALTED;-1;3;3;1675070560620;4.654917
pool-15-thread-1;INITIALIZATION;-1;4;0;1675070560763;59.989291
pool-15-thread-1;APPROXIMATION;-1;4;1;1675070560825;8.114333
pool-15-thread-1;APPROXIMATION;-1;4;2;1675070560834;7.45
pool-15-thread-1;HALTED;-1;4;3;1675070560843;4.710625
pool-15-thread-1;INITIALIZATION;-1;5;0;1675070560975;46.415333
pool-15-thread-1;APPROXIMATION;-1;5;1;1675070561037;39.376916
pool-15-thread-1;APPROXIMATION;-1;5;2;1675070561077;6.968542
pool-15-thread-1;HALTED;-1;5;3;1675070561085;5.524583
pool-15-thread-1;INITIALIZATION;-1;6;0;1675070561202;7.355041
pool-15-thread-1;APPROXIMATION;-1;6;1;1675070561212;12.24275
pool-15-thread-1;APPROXIMATION;-1;6;2;1675070561227;11.760083
pool-15-thread-1;HALTED;-1;6;3;1675070561239;5.3805
pool-15-thread-1;INITIALIZATION;-1;7;0;1675070561393;43.987167
pool-15-thread-1;APPROXIMATION;-1;7;1;1675070561444;12.152292
pool-15-thread-1;APPROXIMATION;-1;7;2;1675070561457;6.956
pool-15-thread-1;HALTED;-1;7;3;1675070561466;4.128125
pool-15-thread-1;INITIALIZATION;-1;8;0;1675070561582;9.975667
pool-15-thread-1;APPROXIMATION;-1;8;1;1675070561594;5.016209
pool-15-thread-1;APPROXIMATION;-1;8;2;1675070561599;4.430375
pool-15-thread-1;HALTED;-1;8;3;1675070561605;2.919875
pool-15-thread-1;INITIALIZATION;-1;9;0;1675070561798;32.95
pool-15-thread-1;APPROXIMATION;-1;9;1;1675070561831;4.981958
pool-15-thread-1;APPROXIMATION;-1;9;2;1675070561837;4.056083
pool-15-thread-1;HALTED;-1;9;3;1675070561841;3.268625
pool-15-thread-1;INITIALIZATION;-1;10;0;1675070561969;9.085542
pool-15-thread-1;APPROXIMATION;-1;10;1;1675070561979;7.889417
pool-15-thread-1;APPROXIMATION;-1;10;2;1675070561988;4.864334
pool-15-thread-1;HALTED;-1;10;3;1675070561994;2.908334
pool-15-thread-1;INITIALIZATION;-1;11;0;1675070562151;25.9225
pool-15-thread-1;APPROXIMATION;-1;11;1;1675070562189;13.189875
pool-15-thread-1;APPROXIMATION;-1;11;2;1675070562202;6.943667
pool-15-thread-1;HALTED;-1;11;3;1675070562210;6.430333
pool-15-thread-1;INITIALIZATION;-1;12;0;1675070562321;6.826583
pool-15-thread-1;APPROXIMATION;-1;12;1;1675070562329;4.19175
pool-15-thread-1;APPROXIMATION;-1;12;2;1675070562334;4.308208
pool-15-thread-1;HALTED;-1;12;3;1675070562339;3.706
pool-15-thread-1;INITIALIZATION;-1;13;0;1675070562454;23.163375
pool-15-thread-1;APPROXIMATION;-1;13;1;1675070562481;20.718208
pool-15-thread-1;APPROXIMATION;-1;13;2;1675070562503;11.574583
pool-15-thread-1;HALTED;-1;13;3;1675070562517;5.672125
pool-15-thread-1;INITIALIZATION;-1;14;0;1675070562638;16.798625
pool-15-thread-1;APPROXIMATION;-1;14;1;1675070562658;12.383541
pool-15-thread-1;APPROXIMATION;-1;14;2;1675070562670;11.856083
pool-15-thread-1;HALTED;-1;14;3;1675070562687;10.914292
pool-15-thread-1;INITIALIZATION;-1;15;0;1675070562819;10.707458
pool-15-thread-1;APPROXIMATION;-1;15;1;1675070562833;8.272292
pool-15-thread-1;APPROXIMATION;-1;15;2;1675070562841;6.904542
pool-15-thread-1;HALTED;-1;15;3;1675070562849;6.646459
pool-15-thread-1;INITIALIZATION;-1;16;0;1675070562975;16.529833
pool-15-thread-1;APPROXIMATION;-1;16;1;1675070562997;19.22975
pool-15-thread-1;APPROXIMATION;-1;16;2;1675070563017;13.830208
pool-15-thread-1;HALTED;-1;16;3;1675070563036;9.328458
pool-15-thread-1;INITIALIZATION;-1;17;0;1675070563184;22.021
pool-15-thread-1;APPROXIMATION;-1;17;1;1675070563213;6.355333
pool-15-thread-1;APPROXIMATION;-1;17;2;1675070563220;7.605167
pool-15-thread-1;HALTED;-1;17;3;1675070563230;8.523333
pool-15-thread-1;INITIALIZATION;-1;18;0;1675070563351;15.207708
