type;senderPort;reqIdInternal;Round;startWalltime;duration
INITIALIZATION;12345;100;0;1672694091633;0.0369
INITIALIZATION;12349;100;0;1672694091634;0.011321
INITIALIZATION;12347;100;0;1672694091634;0.00802
INITIALIZATION;12346;100;0;1672694091634;0.033431
INITIALIZATION;12350;100;0;1672694091634;0.01444
INITIALIZATION;12348;100;0;1672694091634;0.01668
INITIALIZATION;12352;100;0;1672694091635;0.01787
APPROXIMATION;12345;100;1;1672694091635;0.01312
APPROXIMATION;12347;100;1;1672694091635;0.01787
APPROXIMATION;12346;100;1;1672694091635;0.01162
APPROXIMATION;12349;100;1;1672694091635;0.00915
APPROXIMATION;12348;100;1;1672694091635;0.013181
APPROXIMATION;12346;100;2;1672694091636;0.02297
APPROXIMATION;12352;100;1;1672694091636;0.01668
APPROXIMATION;12345;100;2;1672694091636;0.00735
APPROXIMATION;12347;100;2;1672694091636;0.01765
APPROXIMATION;12350;100;1;1672694091636;0.009641
APPROXIMATION;12348;100;2;1672694091636;0.00806
APPROXIMATION;12349;100;2;1672694091636;0.01885
APPROXIMATION;12352;100;2;1672694091636;0.01278
HALTED;12346;100;3;1672694091637;0.01986
HALTED;12347;100;3;1672694091637;0.021021
APPROXIMATION;12350;100;2;1672694091637;0.01806
HALTED;12345;100;3;1672694091637;0.03789
HALTED;12348;100;3;1672694091637;0.01199
HALTED;12349;100;3;1672694091637;0.01036
HALTED;12352;100;3;1672694091637;0.01716
HALTED;12350;100;3;1672694091637;0.0082
INITIALIZATION;12345;101;0;1672694091738;0.00784
INITIALIZATION;12346;101;0;1672694091739;0.01278
INITIALIZATION;12349;101;0;1672694091739;0.0589
INITIALIZATION;12347;101;0;1672694091739;0.00758
INITIALIZATION;12352;101;0;1672694091739;0.01436
INITIALIZATION;12348;101;0;1672694091739;0.01634
INITIALIZATION;12350;101;0;1672694091739;0.451774
APPROXIMATION;12345;101;1;1672694091739;0.305352
APPROXIMATION;12346;101;1;1672694091740;0.335573
APPROXIMATION;12347;101;1;1672694091740;0.01433
APPROXIMATION;12348;101;1;1672694091740;0.00993
APPROXIMATION;12350;101;1;1672694091740;0.02615
APPROXIMATION;12349;101;1;1672694091740;0.00957
APPROXIMATION;12345;101;2;1672694091740;0.00524
APPROXIMATION;12347;101;2;1672694091741;0.0103
APPROXIMATION;12346;101;2;1672694091741;0.0287
APPROXIMATION;12352;101;1;1672694091741;0.062311
APPROXIMATION;12348;101;2;1672694091741;0.059911
APPROXIMATION;12349;101;2;1672694091741;0.282072
APPROXIMATION;12350;101;2;1672694091741;0.235952
HALTED;12345;101;3;1672694091741;0.031541
HALTED;12346;101;3;1672694091741;0.00984
APPROXIMATION;12352;101;2;1672694091742;0.01158
HALTED;12347;101;3;1672694091742;0.01116
HALTED;12348;101;3;1672694091742;0.01085
HALTED;12349;101;3;1672694091742;0.01051
HALTED;12350;101;3;1672694091742;0.00731
APPROXIMATION;12352;101;3;1672694091742;0.00677
HALTED;12352;101;4;1672694091789;0.00861
INITIALIZATION;12345;102;0;1672694091842;0.01432
INITIALIZATION;12346;102;0;1672694091843;0.00857
INITIALIZATION;12347;102;0;1672694091843;0.0112
INITIALIZATION;12349;102;0;1672694091843;0.044531
INITIALIZATION;12350;102;0;1672694091843;0.01167
INITIALIZATION;12348;102;0;1672694091843;0.02103
INITIALIZATION;12352;102;0;1672694091843;0.00922
APPROXIMATION;12345;102;1;1672694091844;0.00963
APPROXIMATION;12347;102;1;1672694091844;0.01227
APPROXIMATION;12346;102;1;1672694091844;0.016161
APPROXIMATION;12349;102;1;1672694091844;0.01024
APPROXIMATION;12352;102;1;1672694091844;0.00894
APPROXIMATION;12348;102;1;1672694091844;0.0233
APPROXIMATION;12350;102;1;1672694091844;0.01071
APPROXIMATION;12345;102;2;1672694091844;0.00971
APPROXIMATION;12346;102;2;1672694091844;0.01044
APPROXIMATION;12349;102;2;1672694091845;0.00852
APPROXIMATION;12347;102;2;1672694091845;0.00853
APPROXIMATION;12352;102;2;1672694091845;0.01048
APPROXIMATION;12350;102;2;1672694091845;0.0078
APPROXIMATION;12348;102;2;1672694091845;0.00635
APPROXIMATION;12345;102;3;1672694091845;0.00992
APPROXIMATION;12346;102;3;1672694091845;0.01026
APPROXIMATION;12349;102;3;1672694091845;0.01595
APPROXIMATION;12347;102;3;1672694091845;0.01563
APPROXIMATION;12350;102;3;1672694091846;0.0099
APPROXIMATION;12348;102;3;1672694091846;0.00816
APPROXIMATION;12352;102;3;1672694091846;0.00488
HALTED;12345;102;4;1672694091846;0.00391
HALTED;12346;102;4;1672694091846;0.01074
HALTED;12349;102;4;1672694091846;0.00798
HALTED;12347;102;4;1672694091846;0.00715
HALTED;12348;102;4;1672694091846;0.01951
HALTED;12350;102;4;1672694091846;0.03087
HALTED;12352;102;4;1672694091846;0.00961
INITIALIZATION;12345;103;0;1672694091947;0.00607
INITIALIZATION;12346;103;0;1672694091947;0.01011
INITIALIZATION;12349;103;0;1672694091948;0.01609
INITIALIZATION;12347;103;0;1672694091948;0.018731
INITIALIZATION;12348;103;0;1672694091948;0.01559
APPROXIMATION;12345;103;1;1672694091948;0.00914
INITIALIZATION;12352;103;0;1672694091948;0.038881
APPROXIMATION;12346;103;1;1672694091948;0.01294
APPROXIMATION;12347;103;1;1672694091948;0.01073
APPROXIMATION;12349;103;1;1672694091948;0.012041
APPROXIMATION;12352;103;1;1672694091949;0.00951
APPROXIMATION;12348;103;1;1672694091949;0.00448
APPROXIMATION;12345;103;2;1672694091949;0.01124
APPROXIMATION;12347;103;2;1672694091949;0.00801
APPROXIMATION;12349;103;2;1672694091949;0.01044
APPROXIMATION;12352;103;2;1672694091949;0.012301
APPROXIMATION;12348;103;2;1672694091949;0.0104
HALTED;12345;103;3;1672694091950;0.01398
INITIALIZATION;12350;103;0;1672694091950;0.008641
HALTED;12352;103;3;1672694091950;0.00857
APPROXIMATION;12346;103;2;1672694091989;0.00946
HALTED;12347;103;3;1672694091989;0.04828
APPROXIMATION;12350;103;1;1672694091990;0.00956
APPROXIMATION;12350;103;2;1672694091990;0.00577
APPROXIMATION;12350;103;3;1672694091990;0.00398
