Id;StartingWallTime;Texec;expectedH;realH
0;2023-01-30T11:28:27.486010281;149.813917;8;8;135
1;2023-01-30T11:28:27.736167618;74.485577;8;8;135
2;2023-01-30T11:28:27.910849339;44.620448;8;8;135
3;2023-01-30T11:28:28.055684902;29.783465;8;8;135
4;2023-01-30T11:28:28.185616385;27.754154;8;8;135
5;2023-01-30T11:28:28.313510806;65.145331;8;8;135
6;2023-01-30T11:28:28.478814606;43.28906;8;8;135
7;2023-01-30T11:28:28.622234292;56.657374;8;8;135
8;2023-01-30T11:28:28.779266602;61.275145;8;8;135
9;2023-01-30T11:28:28.940850775;38.121152;8;8;135
10;2023-01-30T11:28:29.079094205;43.265342;8;8;135
11;2023-01-30T11:28:29.222559799;29.742019;8;8;135
12;2023-01-30T11:28:29.352448341;48.019879;8;8;135
13;2023-01-30T11:28:29.500608972;23.699927;8;8;135
14;2023-01-30T11:28:29.624439279;20.916866;8;8;135
15;2023-01-30T11:28:29.745494811;19.66967;8;8;135
16;2023-01-30T11:28:29.865342903;21.006179;8;8;135
17;2023-01-30T11:28:29.986497616;22.013261;8;8;135
18;2023-01-30T11:28:30.108687901;35.320802;8;8;135
19;2023-01-30T11:28:30.245137255;36.595389;8;8;135
20;2023-01-30T11:28:30.381431286;31.777281;8;8;135
21;2023-01-30T11:28:30.513389241;39.840562;8;8;135
22;2023-01-30T11:28:30.653485434;55.141281;8;8;135
23;2023-01-30T11:28:30.808889273;37.44839;8;8;135
24;2023-01-30T11:28:30.946702138;34.219089;8;8;135
25;2023-01-30T11:28:31.081247403;34.648371;8;8;135
26;2023-01-30T11:28:31.216116667;19.216562;8;8;135
27;2023-01-30T11:28:31.335512656;17.462401;8;8;135
28;2023-01-30T11:28:31.453126552;20.307277;8;8;135
29;2023-01-30T11:28:31.573592595;20.996245;8;8;135
30;2023-01-30T11:28:31.694756767;15.087981;8;8;135
31;2023-01-30T11:28:31.809982174;17.713004;8;8;135
32;2023-01-30T11:28:31.927895920;14.59337;8;8;135
33;2023-01-30T11:28:32.042633839;14.97094;8;8;135
34;2023-01-30T11:28:32.157824317;14.005561;8;8;135
35;2023-01-30T11:28:32.271984213;15.214662;8;8;135
36;2023-01-30T11:28:32.387370884;18.698521;8;8;135
37;2023-01-30T11:28:32.506223358;20.817166;8;8;135
38;2023-01-30T11:28:32.627225795;15.234788;8;8;135
39;2023-01-30T11:28:32.742598284;13.031288;8;8;135
40;2023-01-30T11:28:32.855781239;14.641051;8;8;135
41;2023-01-30T11:28:32.970558790;12.915033;8;8;135
42;2023-01-30T11:28:33.083654282;45.802823;8;8;135
43;2023-01-30T11:28:33.229735269;25.517179;8;8;135
44;2023-01-30T11:28:33.355561845;23.477687;8;8;135
45;2023-01-30T11:28:33.479340849;13.686946;8;8;135
46;2023-01-30T11:28:33.593172907;11.722735;8;8;135
47;2023-01-30T11:28:33.705033407;12.196314;8;8;135
48;2023-01-30T11:28:33.817374020;13.404877;8;8;135
49;2023-01-30T11:28:33.930909240;13.854637;8;8;135
50;2023-01-30T11:28:34.044922173;16.16664;8;8;135
51;2023-01-30T11:28:34.161239912;13.960688;8;8;135
52;2023-01-30T11:28:34.275343811;11.129348;8;8;135
53;2023-01-30T11:28:34.386608999;12.904168;8;8;135
54;2023-01-30T11:28:34.499654734;12.38958;8;8;135
55;2023-01-30T11:28:34.612195013;12.75799;8;8;135
56;2023-01-30T11:28:34.725104081;11.739468;8;8;135
57;2023-01-30T11:28:34.836990747;13.103057;8;8;135
58;2023-01-30T11:28:34.950234372;11.852765;8;8;135
59;2023-01-30T11:28:35.062229792;11.921729;8;8;135
60;2023-01-30T11:28:35.174294931;14.482881;8;8;135
61;2023-01-30T11:28:35.288929409;20.094747;8;8;135
62;2023-01-30T11:28:35.409168381;12.419464;8;8;135
63;2023-01-30T11:28:35.521721870;12.087682;8;8;135
64;2023-01-30T11:28:35.633949280;13.963064;8;8;135
65;2023-01-30T11:28:35.748046960;19.635425;8;8;135
66;2023-01-30T11:28:35.867809767;9.979293;8;8;135
67;2023-01-30T11:28:35.977925435;20.332733;8;8;135
68;2023-01-30T11:28:36.098394233;11.730732;8;8;135
69;2023-01-30T11:28:36.210281298;12.77454;8;8;135
70;2023-01-30T11:28:36.323222882;11.662323;8;8;135
71;2023-01-30T11:28:36.435026756;13.465288;8;8;135
72;2023-01-30T11:28:36.548627280;22.458088;8;8;135
73;2023-01-30T11:28:36.671229307;11.527946;8;8;135
74;2023-01-30T11:28:36.782909275;20.6206;8;8;135
75;2023-01-30T11:28:36.903681671;12.373994;8;8;135
76;2023-01-30T11:28:37.016198026;13.107769;8;8;135
77;2023-01-30T11:28:37.129446554;27.864779;8;8;135
78;2023-01-30T11:28:37.257451399;22.393047;8;8;135
79;2023-01-30T11:28:37.380004981;30.045986;8;8;135
80;2023-01-30T11:28:37.510198896;30.706066;8;8;135
81;2023-01-30T11:28:37.641052163;14.242362;8;8;135
82;2023-01-30T11:28:37.755466011;24.9085;8;8;135
83;2023-01-30T11:28:37.880509857;42.906461;8;8;135
84;2023-01-30T11:28:38.023644387;12.639856;8;8;135
85;2023-01-30T11:28:38.136429557;11.980173;8;8;135
