Id;StartingWallTime;Texec;expectedH;realH
0;2023-01-30T11:26:33.830639120;46.986976;8;8;63
1;2023-01-30T11:26:33.977928899;16.73274;8;8;63
2;2023-01-30T11:26:34.094814592;14.078185;8;8;63
3;2023-01-30T11:26:34.209060825;14.287657;8;8;63
4;2023-01-30T11:26:34.323550797;10.808337;8;8;63
5;2023-01-30T11:26:34.434507863;14.097578;8;8;63
6;2023-01-30T11:26:34.548769122;9.547308;8;8;63
7;2023-01-30T11:26:34.658484296;9.672998;8;8;63
8;2023-01-30T11:26:34.768396595;22.280981;8;8;63
9;2023-01-30T11:26:34.890815476;10.707161;8;8;63
10;2023-01-30T11:26:35.001642610;9.858713;8;8;63
11;2023-01-30T11:26:35.111671233;9.985575;8;8;63
12;2023-01-30T11:26:35.221830540;10.385383;8;8;63
13;2023-01-30T11:26:35.332396300;9.648772;8;8;63
14;2023-01-30T11:26:35.442215589;9.484838;8;8;63
15;2023-01-30T11:26:35.551820314;8.831272;8;8;63
16;2023-01-30T11:26:35.660810428;8.620154;8;8;63
17;2023-01-30T11:26:35.769580599;18.078482;8;8;63
18;2023-01-30T11:26:35.887794258;9.308624;8;8;63
19;2023-01-30T11:26:35.997232277;8.976249;8;8;63
20;2023-01-30T11:26:36.106348426;8.342813;8;8;63
21;2023-01-30T11:26:36.214817828;8.12443;8;8;63
22;2023-01-30T11:26:36.323075030;9.115975;8;8;63
23;2023-01-30T11:26:36.432325050;9.431851;8;8;63
24;2023-01-30T11:26:36.541861488;8.141023;8;8;63
25;2023-01-30T11:26:36.650138692;8.873022;8;8;63
26;2023-01-30T11:26:36.759167654;10.466252;8;8;63
27;2023-01-30T11:26:36.869795566;8.054851;8;8;63
28;2023-01-30T11:26:36.978005659;9.309405;8;8;63
29;2023-01-30T11:26:37.087490549;8.70955;8;8;63
30;2023-01-30T11:26:37.196360884;7.55865;8;8;63
31;2023-01-30T11:26:37.304077335;8.613246;8;8;63
32;2023-01-30T11:26:37.412856916;7.179401;8;8;63
33;2023-01-30T11:26:37.520191454;6.648796;8;8;63
34;2023-01-30T11:26:37.626983669;7.407111;8;8;63
35;2023-01-30T11:26:37.734525771;6.179145;8;8;63
36;2023-01-30T11:26:37.840832401;6.502473;8;8;63
37;2023-01-30T11:26:37.947466797;6.669211;8;8;63
38;2023-01-30T11:26:38.054271837;6.693063;8;8;63
39;2023-01-30T11:26:38.161106279;8.47531;8;8;63
40;2023-01-30T11:26:38.269746032;7.753793;8;8;63
41;2023-01-30T11:26:38.377624646;7.242294;8;8;63
42;2023-01-30T11:26:38.484984267;6.716243;8;8;63
43;2023-01-30T11:26:38.591815988;7.385209;8;8;63
44;2023-01-30T11:26:38.699309900;7.145561;8;8;63
45;2023-01-30T11:26:38.806578099;6.802;8;8;63
46;2023-01-30T11:26:38.913515987;8.2635;8;8;63
47;2023-01-30T11:26:39.021933272;9.071824;8;8;63
48;2023-01-30T11:26:39.131145030;7.162053;8;8;63
49;2023-01-30T11:26:39.238425478;6.475443;8;8;63
50;2023-01-30T11:26:39.345014368;7.731721;8;8;63
51;2023-01-30T11:26:39.452858567;6.607509;8;8;63
52;2023-01-30T11:26:39.559585494;6.479472;8;8;63
53;2023-01-30T11:26:39.666175715;6.076597;8;8;63
54;2023-01-30T11:26:39.772365112;6.497414;8;8;63
55;2023-01-30T11:26:39.878984827;6.174935;8;8;63
56;2023-01-30T11:26:39.985297653;6.646408;8;8;63
57;2023-01-30T11:26:40.092058866;6.09955;8;8;63
58;2023-01-30T11:26:40.198270526;6.24366;8;8;63
59;2023-01-30T11:26:40.304619255;6.092431;8;8;63
60;2023-01-30T11:26:40.410822530;5.813605;8;8;63
61;2023-01-30T11:26:40.516758191;6.312553;8;8;63
62;2023-01-30T11:26:40.623184567;6.17926;8;8;63
63;2023-01-30T11:26:40.729470532;7.424876;8;8;63
64;2023-01-30T11:26:40.837012008;6.310143;8;8;63
65;2023-01-30T11:26:40.943427075;7.150338;8;8;63
66;2023-01-30T11:26:41.050693888;5.986708;8;8;63
67;2023-01-30T11:26:41.156796450;5.950434;8;8;63
68;2023-01-30T11:26:41.262857392;6.665993;8;8;63
69;2023-01-30T11:26:41.369633445;6.1486;8;8;63
70;2023-01-30T11:26:41.475883360;6.071023;8;8;63
71;2023-01-30T11:26:41.582078308;6.235981;8;8;63
72;2023-01-30T11:26:41.688423481;6.654355;8;8;63
73;2023-01-30T11:26:41.795199940;7.103874;8;8;63
74;2023-01-30T11:26:41.902437647;6.040546;8;8;63
75;2023-01-30T11:26:42.008600343;7.902381;8;8;63
76;2023-01-30T11:26:42.116621435;6.538791;8;8;63
77;2023-01-30T11:26:42.223289984;6.364609;8;8;63
78;2023-01-30T11:26:42.329771247;6.398746;8;8;63
79;2023-01-30T11:26:42.436326954;7.585759;8;8;63
