Id;Texec;expectedH;realH;neededMessages
0;483.467153;8;8;279
1;189.918394;8;8;279
2;229.709155;8;8;279
3;261.754727;8;8;279
4;232.034118;8;8;279
5;143.164075;8;8;279
6;107.625173;8;8;279
7;112.108355;8;8;279
8;180.192649;8;8;279
9;218.167703;8;8;279
10;765.74021;8;8;279
11;354.787459;8;8;279
12;251.151664;8;8;279
13;262.249385;8;8;279
14;163.046521;8;8;279
15;121.540469;8;8;279
16;111.66663;8;8;279
17;152.127424;8;8;279
18;142.74535;8;8;279
19;92.103608;8;8;279
20;197.713448;8;8;279
21;289.953834;8;8;279
22;107.457514;8;8;279
23;89.172653;8;8;279
24;74.222883;8;8;279
25;74.700016;8;8;279
26;75.383553;8;8;279
27;71.124975;8;8;279
28;77.631769;8;8;279
29;94.002857;8;8;279
30;75.806898;8;8;279
31;71.006997;8;8;279
32;78.329887;8;8;279
33;77.825767;8;8;279
34;87.223243;8;8;279
35;66.738459;8;8;279
36;84.155821;8;8;279
37;90.907779;8;8;279
38;102.344878;8;8;279
39;122.482425;8;8;279
40;94.013174;8;8;279
41;87.644974;8;8;279
42;85.095656;8;8;279
43;70.818566;8;8;279
44;65.525298;8;8;279
45;60.180061;8;8;279
46;58.566385;8;8;279
47;60.214402;8;8;279
48;59.9362;8;8;279
49;61.399257;8;8;279
50;57.535414;8;8;279
51;60.924118;8;8;279
52;55.47183;8;8;279
53;57.787755;8;8;279
54;59.097914;8;8;279
55;75.237788;8;8;279
56;60.015274;8;8;279
57;61.538832;8;8;279
58;55.180707;8;8;279
59;54.594646;8;8;279
60;56.698076;8;8;279
61;55.128158;8;8;279
62;57.901567;8;8;279
63;54.099555;8;8;279
64;58.487599;8;8;279
65;56.451021;8;8;279
66;60.930136;8;8;279
67;68.387416;8;8;279
68;72.192827;8;8;279
69;57.006706;8;8;279
70;63.299988;8;8;279
71;62.620244;8;8;279
72;59.377973;8;8;279
73;60.987188;8;8;279
74;57.800021;8;8;279
75;62.089856;8;8;279
76;54.51984;8;8;279
77;66.787159;8;8;279
78;58.500808;8;8;279
79;52.96709;8;8;279
80;53.579423;8;8;279
81;52.903403;8;8;279
82;60.328601;8;8;279
83;59.762874;8;8;279
84;62.259898;8;8;279
85;54.233394;8;8;279
86;69.536563;8;8;279
87;57.794841;8;8;279
88;53.894281;8;8;279
89;77.622782;8;8;279
90;91.464275;8;8;279
91;85.384904;8;8;279
92;53.976205;8;8;279
93;57.693259;8;8;279
94;54.268843;8;8;279
95;87.428379;8;8;279
96;66.572365;8;8;279
97;54.630717;8;8;279
98;53.891698;8;8;279
99;57.706352;8;8;279
100;76.853014;8;8;279
101;89.903231;8;8;279
102;58.197737;8;8;279
103;51.323107;8;8;279
104;52.090697;8;8;279
105;77.497793;8;8;279
106;84.977252;8;8;279
107;53.944068;8;8;279
108;54.708325;8;8;279
109;107.506419;8;8;279
110;146.206366;8;8;279
111;130.959734;8;8;279
112;163.274143;8;8;279
113;116.392661;8;8;279
114;74.142216;8;8;279
115;115.05591;8;8;279
116;52.607645;8;8;279
117;85.492739;8;8;279
118;55.29888;8;8;279
119;55.33196;8;8;279
120;56.992303;8;8;279
121;57.070396;8;8;279
122;54.162962;8;8;279
123;55.054171;8;8;279
124;52.033212;8;8;279
125;53.233212;8;8;279
126;52.448787;8;8;279
127;53.239727;8;8;279
128;53.783848;8;8;279
129;51.986564;8;8;279
130;52.662582;8;8;279
131;53.951904;8;8;279
132;55.389808;8;8;279
133;57.807396;8;8;279
134;52.358397;8;8;279
135;52.821119;8;8;279
136;53.855031;8;8;279
137;54.83717;8;8;279
138;51.616799;8;8;279
139;53.483862;8;8;279
140;50.319747;8;8;279
141;51.290569;8;8;279
142;58.028037;8;8;279
143;53.284969;8;8;279
144;51.92347;8;8;279
145;50.751462;8;8;279
146;53.176582;8;8;279
147;52.149996;8;8;279
148;53.325348;8;8;279
149;56.228;8;8;279
150;58.912445;8;8;279
151;52.142972;8;8;279
152;54.487118;8;8;279
153;52.5927;8;8;279
154;51.617753;8;8;279
155;50.26609;8;8;279
156;51.87368;8;8;279
157;58.960912;8;8;279
158;51.28586;8;8;279
159;51.508677;8;8;279
160;57.946217;8;8;279
161;51.091589;8;8;279
162;50.847235;8;8;279
163;53.071023;8;8;279
164;50.809687;8;8;279
165;52.832336;8;8;279
166;87.192337;8;8;279
167;61.890435;8;8;279
168;75.954364;8;8;279
169;51.992707;8;8;279
170;50.415171;8;8;279
171;70.468384;8;8;279
172;75.994885;8;8;279
173;72.106482;8;8;279
174;52.841776;8;8;279
175;76.274696;8;8;279
176;98.806886;8;8;279
177;85.811075;8;8;279
178;87.139592;8;8;279
179;56.841525;8;8;279
180;66.567783;8;8;279
181;72.317856;8;8;279
182;121.848144;8;8;279
183;128.259427;8;8;279
184;144.253699;8;8;279
185;89.363686;8;8;279
186;66.05609;8;8;279
187;72.474076;8;8;279
188;64.26811;8;8;279
189;66.45028;8;8;279
190;51.302943;8;8;279
191;50.248934;8;8;279
192;52.019348;8;8;279
193;49.890535;8;8;279
194;56.790332;8;8;279
195;51.421987;8;8;279
196;50.137214;8;8;279
197;50.34634;8;8;279
198;53.230245;8;8;279
199;57.700429;8;8;279
200;54.063471;8;8;279
201;53.82176;8;8;279
202;52.36059;8;8;279
203;49.776229;8;8;279
204;49.441709;8;8;279
205;73.399698;8;8;279
206;51.519911;8;8;279
207;53.316914;8;8;279
208;50.324564;8;8;279
209;50.942657;8;8;279
210;49.165528;8;8;279
211;49.898427;8;8;279
212;49.057904;8;8;279
213;50.242101;8;8;279
214;49.749816;8;8;279
215;50.713628;8;8;279
216;50.051111;8;8;279
217;52.111954;8;8;279
218;51.925901;8;8;279
219;51.065326;8;8;279
220;52.271691;8;8;279
221;52.421876;8;8;279
222;51.106442;8;8;279
223;53.750423;8;8;279
224;54.380614;8;8;279
225;50.273679;8;8;279
226;51.075265;8;8;279
227;50.82429;8;8;279
228;53.590737;8;8;279
229;62.430784;8;8;279
