Id;Texec;expectedH;realH;neededMessages
0;1668.390366;8;8;567
1;1453.014379;8;8;567
2;745.645929;8;8;567
3;499.368452;8;8;567
4;1991.638253;8;8;567
5;2382.991803;8;8;567
6;910.185401;8;8;567
7;396.818767;8;8;567
8;1398.845313;8;8;567
9;549.856775;8;8;567
10;933.079042;8;8;567
11;420.903904;8;8;567
12;347.463952;8;8;567
13;323.103106;8;8;567
14;351.133497;8;8;567
15;330.718759;8;8;567
16;319.16074;8;8;567
17;305.794794;8;8;567
18;319.432871;8;8;567
19;291.004901;8;8;567
20;311.605032;8;8;567
21;304.434691;8;8;567
22;312.261435;8;8;567
23;311.77166;8;8;567
24;313.180102;8;8;567
25;324.774185;8;8;567
26;306.161702;8;8;567
27;296.363417;8;8;567
28;299.740568;8;8;567
29;355.439445;8;8;567
30;309.963975;8;8;567
31;300.400018;8;8;567
32;308.098058;8;8;567
33;327.242751;8;8;567
34;297.961007;8;8;567
35;317.292079;8;8;567
36;298.788603;8;8;567
37;326.357503;8;8;567
38;360.12899;8;8;567
39;389.547472;8;8;567
40;501.291233;8;8;567
41;407.45055;8;8;567
42;457.962371;8;8;567
43;356.088903;8;8;567
44;333.804472;8;8;567
45;331.877132;8;8;567
46;316.574997;8;8;567
47;302.575573;8;8;567
48;360.065864;8;8;567
49;301.362147;8;8;567
50;385.023068;8;8;567
51;301.919948;8;8;567
52;284.351041;8;8;567
53;299.519672;8;8;567
54;268.711313;8;8;567
55;292.445401;8;8;567
56;268.513991;8;8;567
57;275.118593;8;8;567
58;270.185273;8;8;567
59;265.255848;8;8;567
60;296.566136;8;8;567
61;308.312454;8;8;567
62;278.369064;8;8;567
63;263.860145;8;8;567
64;276.867232;8;8;567
65;304.002607;8;8;567
66;277.955129;8;8;567
67;292.65799;8;8;567
68;275.815416;8;8;567
69;271.911404;8;8;567
70;257.383549;8;8;567
71;269.039563;8;8;567
72;291.191936;8;8;567
73;290.232505;8;8;567
74;285.951259;8;8;567
75;258.863949;8;8;567
76;262.041698;8;8;567
77;274.464056;8;8;567
78;292.302412;8;8;567
79;266.274188;8;8;567
80;320.875689;8;8;567
81;402.785215;8;8;567
82;308.349126;8;8;567
83;515.624397;8;8;567
84;341.86523;8;8;567
85;403.218485;8;8;567
86;391.975775;8;8;567
87;460.554612;8;8;567
88;374.144354;8;8;567
89;400.413596;8;8;567
90;384.667476;8;8;567
91;356.450895;8;8;567
92;314.165675;8;8;567
93;293.376127;8;8;567
94;268.41406;8;8;567
95;271.543039;8;8;567
96;280.693118;8;8;567
97;265.061229;8;8;567
98;274.123015;8;8;567
99;316.659847;8;8;567
100;267.208883;8;8;567
101;283.606448;8;8;567
102;265.250848;8;8;567
103;282.197912;8;8;567
104;279.790216;8;8;567
105;271.926448;8;8;567
106;271.641908;8;8;567
107;276.956998;8;8;567
108;270.097527;8;8;567
109;286.178697;8;8;567
110;281.863979;8;8;567
111;279.616415;8;8;567
112;270.641983;8;8;567
113;282.993757;8;8;567
114;282.361559;8;8;567
115;278.935505;8;8;567
116;273.587431;8;8;567
117;270.743108;8;8;567
118;283.464811;8;8;567
119;284.28307;8;8;567
120;259.648162;8;8;567
121;274.298877;8;8;567
122;294.947897;8;8;567
123;286.767045;8;8;567
124;256.571702;8;8;567
125;300.147437;8;8;567
126;296.780577;8;8;567
127;279.596693;8;8;567
128;261.305602;8;8;567
129;274.894388;8;8;567
130;280.924119;8;8;567
131;290.4289;8;8;567
132;255.506541;8;8;567
133;265.078186;8;8;567
134;278.493609;8;8;567
135;269.55635;8;8;567
136;273.575289;8;8;567
137;275.904567;8;8;567
138;259.49844;8;8;567
139;258.186353;8;8;567
140;263.585218;8;8;567
141;262.283584;8;8;567
142;258.597233;8;8;567
143;286.929058;8;8;567
144;284.786924;8;8;567
145;311.819185;8;8;567
146;281.008373;8;8;567
147;319.478502;8;8;567
148;287.065931;8;8;567
149;382.199361;8;8;567
150;366.212409;8;8;567
151;340.781399;8;8;567
152;357.577012;8;8;567
153;315.159644;8;8;567
154;499.820513;8;8;567
155;364.847666;8;8;567
156;375.961526;8;8;567
157;469.401972;8;8;567
158;388.91181;8;8;567
159;365.811436;8;8;567
160;359.131576;8;8;567
161;367.968285;8;8;567
162;304.234096;8;8;567
163;266.017867;8;8;567
164;266.795133;8;8;567
165;271.896874;8;8;567
166;261.563489;8;8;567
167;259.892991;8;8;567
168;250.35438;8;8;567
169;267.189162;8;8;567
170;244.087394;8;8;567
171;257.523392;8;8;567
172;257.477666;8;8;567
173;287.241139;8;8;567
174;252.701651;8;8;567
175;305.484064;8;8;567
176;285.61895;8;8;567
177;289.026794;8;8;567
178;270.762447;8;8;567
179;256.084001;8;8;567
180;280.873699;8;8;567
181;277.137481;8;8;567
182;258.708548;8;8;567
183;267.667953;8;8;567
184;250.358634;8;8;567
185;274.858005;8;8;567
186;253.988065;8;8;567
187;281.418686;8;8;567
188;248.838204;8;8;567
189;266.73587;8;8;567
190;264.366614;8;8;567
191;247.529643;8;8;567
192;272.814717;8;8;567
193;255.089812;8;8;567
194;249.440703;8;8;567
195;296.632327;8;8;567
196;323.787527;8;8;567
197;258.448023;8;8;567
198;288.859531;8;8;567
199;333.080799;8;8;567
200;391.803155;8;8;567
201;326.386755;8;8;567
