Id;Texec;expectedH;realH;neededMessages;processedMessages
0;60.817022;35;35;252;259
1;31.896656;35;35;252;259
2;24.502206;35;35;252;259
3;27.217465;35;35;252;259
4;28.452037;35;35;252;259
5;25.286045;35;35;252;259
6;22.439302;35;35;252;259
7;23.810355;35;35;252;259
8;18.168178;35;35;252;259
9;19.147388;35;35;252;259
10;19.630979;35;35;252;259
11;20.127778;35;35;252;259
12;18.987837;35;35;252;259
13;23.48949;35;35;252;259
14;17.460756;35;35;252;259
15;22.80902;35;35;252;259
16;14.985624;35;35;252;259
17;15.595176;35;35;252;259
18;13.941399;35;35;252;259
19;14.486984;35;35;252;259
20;14.613928;35;35;252;259
21;14.846302;35;35;252;259
22;15.916732;35;35;252;259
23;15.796688;35;35;252;259
24;22.362202;35;35;252;259
25;19.869556;35;35;252;259
26;15.961564;35;35;252;259
27;14.003727;35;35;252;259
28;14.396821;35;35;252;259
29;16.874106;35;35;252;259
30;13.210629;35;35;252;259
31;12.939286;35;35;252;259
32;12.174161;35;35;252;259
33;13.331732;35;35;252;259
34;12.80285;35;35;252;259
35;12.884422;35;35;252;259
36;13.81578;35;35;252;259
37;13.260987;35;35;252;259
38;12.937872;35;35;252;259
39;12.67978;35;35;252;259
40;12.86084;35;35;252;259
41;23.508003;35;35;252;259
42;59.475667;35;35;252;259
43;39.159887;35;35;252;259
44;25.214312;35;35;252;259
45;12.169679;35;35;252;259
46;12.452206;35;35;252;259
47;12.14901;35;35;252;259
48;12.772527;35;35;252;259
49;26.252409;35;35;252;259
50;12.050845;35;35;252;259
51;12.123216;35;35;252;259
52;11.997055;35;35;252;259
53;12.071395;35;35;252;259
54;11.624744;35;35;252;259
55;11.892624;35;35;252;259
56;12.120147;35;35;252;259
57;12.37502;35;35;252;259
58;11.783939;35;35;252;259
59;12.031798;35;35;252;259
60;11.760699;35;35;252;259
61;11.832419;35;35;252;259
62;12.7665;35;35;252;259
63;11.930107;35;35;252;259
64;12.560631;35;35;252;259
65;12.078581;35;35;252;259
66;11.899555;35;35;252;259
67;12.090714;35;35;252;259
68;12.845167;35;35;252;259
69;12.123128;35;35;252;259
70;11.793733;35;35;252;259
71;11.964508;35;35;252;259
72;11.565506;35;35;252;259
73;11.889731;35;35;252;259
74;12.329883;35;35;252;259
75;11.887507;35;35;252;259
76;12.287873;35;35;252;259
77;12.358822;35;35;252;259
78;12.125459;35;35;252;259
79;11.926924;35;35;252;259
80;11.258558;35;35;252;259
81;11.675389;35;35;252;259
82;12.982941;35;35;252;259
83;11.753841;35;35;252;259
84;11.811418;35;35;252;259
85;13.456578;35;35;252;259
86;12.268072;35;35;252;259
87;12.162857;35;35;252;259
88;11.778767;35;35;252;259
89;12.063277;35;35;252;259
90;11.839265;35;35;252;259
91;13.278545;35;35;252;259
92;12.381718;35;35;252;259
93;11.649634;35;35;252;259
94;11.276463;35;35;252;259
95;13.331811;35;35;252;259
96;11.924511;35;35;252;259
97;14.3155;35;35;252;259
98;11.680886;35;35;252;259
99;11.267422;35;35;252;259
100;12.0927;35;35;252;259
101;11.806526;35;35;252;259
102;10.904444;35;35;252;259
103;13.254351;35;35;252;259
104;12.645297;35;35;252;259
105;11.837468;35;35;252;259
106;11.3215;35;35;252;259
107;11.098499;35;35;252;259
108;12.849649;35;35;252;259
109;12.0484;35;35;252;259
110;11.147777;35;35;252;259
111;11.41353;35;35;252;259
112;11.347409;35;35;252;259
113;11.520691;35;35;252;259
114;56.985213;35;35;252;259
115;42.56974;35;35;252;259
116;79.090193;35;35;252;259
117;48.473988;35;35;252;259
118;11.912642;35;35;252;259
119;11.350229;35;35;252;259
120;11.672898;35;35;252;259
121;11.435277;35;35;252;259
122;11.586576;35;35;252;259
123;11.597322;35;35;252;259
124;13.578754;35;35;252;259
125;13.758109;35;35;252;259
126;11.767325;35;35;252;259
127;37.305415;35;35;252;259
128;11.3568;35;35;252;259
129;11.352076;35;35;252;259
130;13.604897;35;35;252;259
131;11.894306;35;35;252;259
132;12.4154;35;35;252;259
133;11.591911;35;35;252;259
134;11.538706;35;35;252;259
135;11.149705;35;35;252;259
136;11.655676;35;35;252;259
137;11.328047;35;35;252;259
138;11.516067;35;35;252;259
139;12.054701;35;35;252;259
140;11.185779;35;35;252;259
141;11.812523;35;35;252;259
142;13.29088;35;35;252;259
143;12.460696;35;35;252;259
144;12.059379;35;35;252;259
145;12.276958;35;35;252;259
146;11.196253;35;35;252;259
147;12.499947;35;35;252;259
148;12.191914;35;35;252;259
149;11.114742;35;35;252;259
150;11.78635;35;35;252;259
151;11.254905;35;35;252;259
152;11.194153;35;35;252;259
153;11.876667;35;35;252;259
154;11.937846;35;35;252;259
155;11.374816;35;35;252;259
156;11.452816;35;35;252;259
157;16.383525;35;35;252;259
158;13.036608;35;35;252;259
159;13.012904;35;35;252;259
160;11.566552;35;35;252;259
161;11.245914;35;35;252;259
162;11.351011;35;35;252;259
163;11.627099;35;35;252;259
164;10.88771;35;35;252;259
165;11.348416;35;35;252;259
166;11.475215;35;35;252;259
167;11.403395;35;35;252;259
168;11.512169;35;35;252;259
169;11.734553;35;35;252;259
170;11.545407;35;35;252;259
171;11.087394;35;35;252;259
172;11.436637;35;35;252;259
173;14.039708;35;35;252;259
174;11.5843;35;35;252;259
175;12.309838;35;35;252;259
176;11.485216;35;35;252;259
177;12.332592;35;35;252;259
178;11.307574;35;35;252;259
179;11.49688;35;35;252;259
180;11.21829;35;35;252;259
181;10.656899;35;35;252;259
182;12.010002;35;35;252;259
183;12.929177;35;35;252;259
184;12.636693;35;35;252;259
185;11.893216;35;35;252;259
186;11.303358;35;35;252;259
187;11.027291;35;35;252;259
188;11.996941;35;35;252;259
189;25.038735;35;35;252;259
190;26.171208;35;35;252;259
191;26.816774;35;35;252;259
192;26.640051;35;35;252;259
193;11.776851;35;35;252;259
194;10.896174;35;35;252;259
195;11.521754;35;35;252;259
196;11.223392;35;35;252;259
197;10.893263;35;35;252;259
198;11.243517;35;35;252;259
199;11.357299;35;35;252;259
200;11.7188;35;35;252;259
201;10.986994;35;35;252;259
202;11.379861;35;35;252;259
203;33.678641;35;35;252;259
204;30.23795;35;35;252;259
205;28.029476;35;35;252;259
206;11.613366;35;35;252;259
207;11.193755;35;35;252;259
208;10.963492;35;35;252;259
209;11.243389;35;35;252;259
210;10.810292;35;35;252;259
211;12.020767;35;35;252;259
212;11.042165;35;35;252;259
213;10.943491;35;35;252;259
214;13.377768;35;35;252;259
215;11.049277;35;35;252;259
216;11.724542;35;35;252;259
217;10.966032;35;35;252;259
218;10.861286;35;35;252;259
219;11.07194;35;35;252;259
220;10.827817;35;35;252;259
221;11.244573;35;35;252;259
222;10.993297;35;35;252;259
223;11.318027;35;35;252;259
224;10.991041;35;35;252;259
225;12.580038;35;35;252;259
226;11.013468;35;35;252;259
227;12.643908;35;35;252;259
228;10.889823;35;35;252;259
229;11.465556;35;35;252;259
230;11.453372;35;35;252;259
231;11.193804;35;35;252;259
232;11.220611;35;35;252;259
233;11.670329;35;35;252;259
234;11.369799;35;35;252;259
235;10.933246;35;35;252;259
236;11.399427;35;35;252;259
237;10.933746;35;35;252;259
238;11.04738;35;35;252;259
239;11.818027;35;35;252;259
240;11.395817;35;35;252;259
241;11.294028;35;35;252;259
242;10.273777;35;35;252;259
243;11.555436;35;35;252;259
244;11.143507;35;35;252;259
245;11.282043;35;35;252;259
246;11.401949;35;35;252;259
247;10.539725;35;35;252;259
248;11.977396;35;35;252;259
249;10.953571;35;35;252;259
250;12.788678;35;35;252;259
251;11.374313;35;35;252;259
252;11.699962;35;35;252;259
253;11.160459;35;35;252;259
254;11.730076;35;35;252;259
255;11.650689;35;35;252;259
256;14.588223;35;35;252;259
257;11.316073;35;35;252;259
258;11.335977;35;35;252;259
259;11.083829;35;35;252;259
260;11.72638;35;35;252;259
261;11.709521;35;35;252;259
262;10.641736;35;35;252;259
263;13.008605;35;35;252;259
264;11.186816;35;35;252;259
265;10.667332;35;35;252;259
266;11.922541;35;35;252;259
267;11.820105;35;35;252;259
268;10.870618;35;35;252;259
269;12.430245;35;35;252;259
270;11.737219;35;35;252;259
271;11.787708;35;35;252;259
272;11.715717;35;35;252;259
273;11.650215;35;35;252;259
274;14.057384;35;35;252;259
275;11.8372;35;35;252;259
276;10.945638;35;35;252;259
277;10.948656;35;35;252;259
278;10.416147;35;35;252;259
279;12.757769;35;35;252;259
280;11.113853;35;35;252;259
281;11.443358;35;35;252;259
282;11.27688;35;35;252;259
283;11.217969;35;35;252;259
284;11.638435;35;35;252;259
285;11.447906;35;35;252;259
286;11.930795;35;35;252;259
287;11.384268;35;35;252;259
288;11.200032;35;35;252;259
289;11.681031;35;35;252;259
290;11.780863;35;35;252;259
291;11.612888;35;35;252;259
292;11.164533;35;35;252;259
293;11.492049;35;35;252;259
294;11.127168;35;35;252;259
295;11.505357;35;35;252;259
296;11.133803;35;35;252;259
297;11.345421;35;35;252;259
298;12.423089;35;35;252;259
299;10.728806;35;35;252;259
