Id;StartingWallTime;Texec;expectedH;realH
0;2023-01-30T12:26:16.067349687;621.418336;13;13;434
1;2023-01-30T12:26:16.789251119;330.518059;13;13;434
2;2023-01-30T12:26:17.220247099;404.78714;13;13;434
3;2023-01-30T12:26:17.725522766;199.42801;13;13;434
4;2023-01-30T12:26:18.025475190;171.361795;13;13;434
5;2023-01-30T12:26:18.297395852;253.487804;13;13;434
6;2023-01-30T12:26:18.651194884;511.016372;13;13;434
7;2023-01-30T12:26:19.263567410;914.223301;13;13;434
8;2023-01-30T12:26:20.278948861;819.273501;13;13;434
9;2023-01-30T12:26:21.198669501;334.171412;13;13;434
10;2023-01-30T12:26:21.633255768;220.24369;13;13;434
11;2023-01-30T12:26:21.953899489;258.739635;13;13;434
12;2023-01-30T12:26:22.312970704;226.775529;13;13;434
13;2023-01-30T12:26:22.640353290;285.679876;13;13;434
14;2023-01-30T12:26:23.026485443;274.015701;13;13;434
15;2023-01-30T12:26:23.400735411;114.777113;13;13;434
16;2023-01-30T12:26:23.615806023;111.114406;13;13;434
17;2023-01-30T12:26:23.827202884;121.071646;13;13;434
18;2023-01-30T12:26:24.048630988;116.71744;13;13;434
19;2023-01-30T12:26:24.265692563;114.755089;13;13;434
20;2023-01-30T12:26:24.480864510;118.378901;13;13;434
21;2023-01-30T12:26:24.699582745;90.291149;13;13;434
22;2023-01-30T12:26:24.890149366;115.7144;13;13;434
23;2023-01-30T12:26:25.106159819;126.634226;13;13;434
24;2023-01-30T12:26:25.332995805;100.649318;13;13;434
25;2023-01-30T12:26:25.533834085;153.8829;13;13;434
26;2023-01-30T12:26:25.788024960;172.619984;13;13;434
27;2023-01-30T12:26:26.060932879;147.284416;13;13;434
28;2023-01-30T12:26:26.308540544;98.784423;13;13;434
29;2023-01-30T12:26:26.507653311;129.762471;13;13;434
30;2023-01-30T12:26:26.737673384;94.231155;13;13;434
31;2023-01-30T12:26:26.932312424;91.016974;13;13;434
32;2023-01-30T12:26:27.123660023;92.172714;13;13;434
33;2023-01-30T12:26:27.316012942;89.247509;13;13;434
34;2023-01-30T12:26:27.505563453;110.37007;13;13;434
35;2023-01-30T12:26:27.716219465;90.565492;13;13;434
