Id;StartingWallTime;Texec;expectedH;realH
0;2023-01-30T12:24:09.346775832;184.569525;13;13;210
1;2023-01-30T12:24:09.631691536;83.06697;13;13;210
2;2023-01-30T12:24:09.814895879;42.941618;13;13;210
3;2023-01-30T12:24:09.957988027;54.772399;13;13;210
4;2023-01-30T12:24:10.112945328;73.982659;13;13;210
5;2023-01-30T12:24:10.287147001;81.106516;13;13;210
6;2023-01-30T12:24:10.468448950;38.368768;13;13;210
7;2023-01-30T12:24:10.606960718;56.627327;13;13;210
8;2023-01-30T12:24:10.763768823;40.184938;13;13;210
9;2023-01-30T12:24:10.904071793;41.472588;13;13;210
10;2023-01-30T12:24:11.045669727;42.610805;13;13;210
11;2023-01-30T12:24:11.188448740;46.202918;13;13;210
12;2023-01-30T12:24:11.334892509;48.698365;13;13;210
13;2023-01-30T12:24:11.484812180;47.129661;13;13;210
14;2023-01-30T12:24:11.631561749;61.939912;13;13;210
15;2023-01-30T12:24:11.793818248;72.810906;13;13;210
16;2023-01-30T12:24:11.967092366;78.02665;13;13;210
17;2023-01-30T12:24:12.145445805;49.560769;13;13;210
18;2023-01-30T12:24:12.295222710;40.470203;13;13;210
19;2023-01-30T12:24:12.435892219;32.489692;13;13;210
20;2023-01-30T12:24:12.568537599;20.37982;13;13;210
21;2023-01-30T12:24:12.689070769;26.649939;13;13;210
22;2023-01-30T12:24:12.815874555;19.110262;13;13;210
23;2023-01-30T12:24:12.935118757;21.161579;13;13;210
24;2023-01-30T12:24:13.056436770;26.878914;13;13;210
25;2023-01-30T12:24:13.183481352;24.823983;13;13;210
26;2023-01-30T12:24:13.308485233;18.003399;13;13;210
27;2023-01-30T12:24:13.426645262;22.042768;13;13;210
28;2023-01-30T12:24:13.548840947;45.666444;13;13;210
29;2023-01-30T12:24:13.695270366;41.882097;13;13;210
30;2023-01-30T12:24:13.837367039;21.054442;13;13;210
31;2023-01-30T12:24:13.958586554;16.931181;13;13;210
32;2023-01-30T12:24:14.075647573;18.793483;13;13;210
33;2023-01-30T12:24:14.194608606;27.713476;13;13;210
34;2023-01-30T12:24:14.322490824;17.860852;13;13;210
35;2023-01-30T12:24:14.440492632;16.051277;13;13;210
36;2023-01-30T12:24:14.556673921;16.178821;13;13;210
37;2023-01-30T12:24:14.672985733;15.289679;13;13;210
38;2023-01-30T12:24:14.788418130;15.575749;13;13;210
39;2023-01-30T12:24:14.904127433;16.290474;13;13;210
40;2023-01-30T12:24:15.020562039;17.873113;13;13;210
41;2023-01-30T12:24:15.138584138;16.676649;13;13;210
42;2023-01-30T12:24:15.255405373;15.971349;13;13;210
43;2023-01-30T12:24:15.371511864;16.327409;13;13;210
44;2023-01-30T12:24:15.487977413;37.494261;13;13;210
45;2023-01-30T12:24:15.625617064;19.700893;13;13;210
46;2023-01-30T12:24:15.745480025;17.558983;13;13;210
47;2023-01-30T12:24:15.863174740;15.236977;13;13;210
48;2023-01-30T12:24:15.978566193;17.220087;13;13;210
49;2023-01-30T12:24:16.095968294;37.224808;13;13;210
50;2023-01-30T12:24:16.233415059;17.21047;13;13;210
51;2023-01-30T12:24:16.350765415;18.203085;13;13;210
52;2023-01-30T12:24:16.469101050;15.943016;13;13;210
53;2023-01-30T12:24:16.585186495;32.379602;13;13;210
54;2023-01-30T12:24:16.717735917;27.37157;13;13;210
55;2023-01-30T12:24:16.845255614;36.947363;13;13;210
56;2023-01-30T12:24:16.982360009;59.7033;13;13;210
57;2023-01-30T12:24:17.142201755;27.962601;13;13;210
58;2023-01-30T12:24:17.270316834;16.106577;13;13;210
59;2023-01-30T12:24:17.386574090;16.228002;13;13;210
60;2023-01-30T12:24:17.502947448;14.75264;13;13;210
61;2023-01-30T12:24:17.617849244;15.338523;13;13;210
62;2023-01-30T12:24:17.733354097;17.213819;13;13;210
63;2023-01-30T12:24:17.850727757;14.416353;13;13;210
64;2023-01-30T12:24:17.965279932;15.934503;13;13;210
65;2023-01-30T12:24:18.081368727;15.19545;13;13;210
66;2023-01-30T12:24:18.196711497;15.050241;13;13;210
67;2023-01-30T12:24:18.311915914;17.017673;13;13;210
68;2023-01-30T12:24:18.429123463;16.284462;13;13;210
69;2023-01-30T12:24:18.545574388;15.64405;13;13;210
70;2023-01-30T12:24:18.661351369;15.134019;13;13;210
71;2023-01-30T12:24:18.776633949;15.226642;13;13;210
72;2023-01-30T12:24:18.891998155;17.236313;13;13;210
73;2023-01-30T12:24:19.009377681;30.112853;13;13;210
74;2023-01-30T12:24:19.139635364;15.298496;13;13;210
75;2023-01-30T12:24:19.255093643;16.501102;13;13;210
76;2023-01-30T12:24:19.371726920;16.610856;13;13;210
77;2023-01-30T12:24:19.488483690;15.722839;13;13;210
78;2023-01-30T12:24:19.604341171;14.366053;13;13;210
79;2023-01-30T12:24:19.718842673;16.721812;13;13;210
80;2023-01-30T12:24:19.835697361;14.381187;13;13;210
81;2023-01-30T12:24:19.950208839;15.612735;13;13;210
82;2023-01-30T12:24:20.065953786;21.941421;13;13;210
83;2023-01-30T12:24:20.188047531;17.652406;13;13;210
84;2023-01-30T12:24:20.305839966;15.168039;13;13;210
85;2023-01-30T12:24:20.421145443;16.209278;13;13;210
86;2023-01-30T12:24:20.537489761;15.637101;13;13;210
87;2023-01-30T12:24:20.653261243;15.391718;13;13;210
88;2023-01-30T12:24:20.768790973;14.998879;13;13;210
89;2023-01-30T12:24:20.883926390;16.400244;13;13;210
90;2023-01-30T12:24:21.000469309;15.694512;13;13;210
91;2023-01-30T12:24:21.116306410;13.818448;13;13;210
92;2023-01-30T12:24:21.230244744;14.265783;13;13;210
93;2023-01-30T12:24:21.344648927;16.110495;13;13;210
94;2023-01-30T12:24:21.460911359;14.919425;13;13;210
95;2023-01-30T12:24:21.575970988;16.296187;13;13;210
96;2023-01-30T12:24:21.692413623;14.524212;13;13;210
97;2023-01-30T12:24:21.807094520;14.849715;13;13;210
98;2023-01-30T12:24:21.922074395;15.006461;13;13;210
99;2023-01-30T12:24:22.037221710;14.752486;13;13;210
100;2023-01-30T12:24:22.152120337;14.238725;13;13;210
101;2023-01-30T12:24:22.266516261;16.108672;13;13;210
102;2023-01-30T12:24:22.382756000;14.34476;13;13;210
103;2023-01-30T12:24:22.497244323;14.814462;13;13;210
104;2023-01-30T12:24:22.612205275;15.166186;13;13;210
105;2023-01-30T12:24:22.727468989;14.441107;13;13;210
106;2023-01-30T12:24:22.842043761;16.685649;13;13;210
107;2023-01-30T12:24:22.958870647;17.066579;13;13;210
108;2023-01-30T12:24:23.076076685;14.22488;13;13;210
109;2023-01-30T12:24:23.190429293;14.414424;13;13;210
110;2023-01-30T12:24:23.304991452;14.803039;13;13;210
111;2023-01-30T12:24:23.419916122;15.025808;13;13;210
112;2023-01-30T12:24:23.535070114;16.601513;13;13;210
113;2023-01-30T12:24:23.651797344;15.267403;13;13;210
114;2023-01-30T12:24:23.767207247;18.180601;13;13;210
115;2023-01-30T12:24:23.885513539;14.488768;13;13;210
116;2023-01-30T12:24:24.000128433;14.329158;13;13;210
117;2023-01-30T12:24:24.114594831;14.173573;13;13;210
118;2023-01-30T12:24:24.228901182;15.211139;13;13;210
119;2023-01-30T12:24:24.344242662;18.203395;13;13;210
120;2023-01-30T12:24:24.462608650;17.50235;13;13;210
121;2023-01-30T12:24:24.580240148;16.580209;13;13;210
122;2023-01-30T12:24:24.696953438;15.683456;13;13;210
123;2023-01-30T12:24:24.812770414;15.393638;13;13;210
124;2023-01-30T12:24:24.928317843;18.020821;13;13;210
125;2023-01-30T12:24:25.046486775;15.53429;13;13;210
126;2023-01-30T12:24:25.162167932;14.550258;13;13;210
127;2023-01-30T12:24:25.276865571;17.959071;13;13;210
128;2023-01-30T12:24:25.394968920;15.310818;13;13;210
129;2023-01-30T12:24:25.510415215;45.911959;13;13;210
130;2023-01-30T12:24:25.656470035;48.336398;13;13;210
131;2023-01-30T12:24:25.804953252;13.950467;13;13;210
132;2023-01-30T12:24:25.919048785;13.375348;13;13;210
133;2023-01-30T12:24:26.032585287;14.154201;13;13;210
134;2023-01-30T12:24:26.146894202;36.508637;13;13;210
135;2023-01-30T12:24:26.283562349;33.600965;13;13;210
136;2023-01-30T12:24:26.417299209;15.722893;13;13;210
137;2023-01-30T12:24:26.533158113;15.737998;13;13;210
138;2023-01-30T12:24:26.649041435;16.834715;13;13;210
139;2023-01-30T12:24:26.766010140;38.245849;13;13;210
140;2023-01-30T12:24:26.904382035;43.325252;13;13;210
141;2023-01-30T12:24:27.047851468;65.874498;13;13;210
142;2023-01-30T12:24:27.213872625;15.907996;13;13;210
143;2023-01-30T12:24:27.329904371;76.093983;13;13;210
144;2023-01-30T12:24:27.506483295;64.563453;13;13;210
145;2023-01-30T12:24:27.671182689;16.830173;13;13;210
146;2023-01-30T12:24:27.788133745;42.301854;13;13;210
147;2023-01-30T12:24:27.930576171;15.533281;13;13;210
148;2023-01-30T12:24:28.046246869;12.974762;13;13;210
149;2023-01-30T12:24:28.159417672;14.314862;13;13;210
150;2023-01-30T12:24:28.273872122;14.170858;13;13;210
151;2023-01-30T12:24:28.388175483;16.372995;13;13;210
152;2023-01-30T12:24:28.504679428;15.700809;13;13;210
153;2023-01-30T12:24:28.620514221;14.251338;13;13;210
154;2023-01-30T12:24:28.734908499;17.135585;13;13;210
155;2023-01-30T12:24:28.852171510;15.305065;13;13;210
156;2023-01-30T12:24:28.967621046;14.758203;13;13;210
157;2023-01-30T12:24:29.082510298;15.276258;13;13;210
158;2023-01-30T12:24:29.197923671;13.724595;13;13;210
159;2023-01-30T12:24:29.311775220;15.429723;13;13;210
160;2023-01-30T12:24:29.427345864;13.608813;13;13;210
161;2023-01-30T12:24:29.541079888;15.975577;13;13;210
162;2023-01-30T12:24:29.657182537;13.757877;13;13;210
163;2023-01-30T12:24:29.771088056;13.971663;13;13;210
164;2023-01-30T12:24:29.885182180;14.644322;13;13;210
165;2023-01-30T12:24:29.999949351;15.556854;13;13;210
166;2023-01-30T12:24:30.115636473;15.046735;13;13;210
167;2023-01-30T12:24:30.230811671;32.874181;13;13;210
168;2023-01-30T12:24:30.363832060;16.069183;13;13;210
169;2023-01-30T12:24:30.480045041;14.15481;13;13;210
