Id;Texec;expectedH;realH;neededMessages
0;9815.215494;14;14;1905
1;4103.25216;14;14;1905
2;6483.913179;14;14;1905
3;7676.194235;14;14;1905
4;5021.595068;14;14;1905
5;3587.473486;14;14;1905
6;2902.679139;14;14;1905
7;3174.498878;14;14;1905
8;3960.261443;14;14;1905
9;3302.211608;14;14;1905
10;2712.424034;14;14;1905
11;3030.85358;14;14;1905
12;2755.099591;14;14;1905
13;2877.954617;14;14;1905
14;3187.300195;14;14;1905
15;2560.181305;14;14;1905
16;2751.725711;14;14;1905
17;3181.182286;14;14;1905
18;3022.441919;14;14;1905
19;3265.625738;14;14;1905
20;2825.371091;14;14;1905
21;3146.64267;14;14;1905
22;3165.684779;14;14;1905
23;3687.075821;14;14;1905
24;3385.752926;14;14;1905
25;3011.40988;14;14;1905
26;2754.829166;14;14;1905
27;2617.85302;14;14;1905
28;2846.375642;14;14;1905
29;2804.589502;14;14;1905
30;2701.80634;14;14;1905
31;2570.857208;14;14;1905
32;3421.406223;14;14;1905
33;3079.375577;14;14;1905
34;2547.79606;14;14;1905
35;2895.54438;14;14;1905
36;2906.763617;14;14;1905
37;2904.702052;14;14;1905
38;3041.509856;14;14;1905
39;2943.647579;14;14;1905
40;3465.898991;14;14;1905
41;3442.820205;14;14;1905
42;3078.761656;14;14;1905
43;3796.469519;14;14;1905
44;2810.211291;14;14;1905
45;3091.507125;14;14;1905
46;3264.362257;14;14;1905
47;3051.057663;14;14;1905
48;2916.864612;14;14;1905
49;3001.587495;14;14;1905
50;3199.750889;14;14;1905
51;2546.131704;14;14;1905
52;2860.139933;14;14;1905
53;2716.514824;14;14;1905
54;2966.889995;14;14;1905
55;3121.465981;14;14;1905
56;2696.932652;14;14;1905
57;2827.24486;14;14;1905
58;3395.968883;14;14;1905
59;2917.714744;14;14;1905
60;2766.728277;14;14;1905
61;3294.415892;14;14;1905
62;3253.420768;14;14;1905
63;2773.612578;14;14;1905
64;2778.98183;14;14;1905
65;3138.081001;14;14;1905
66;3039.660515;14;14;1905
