Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T16:23:22.978923454;643.289278;21;21;682;713
1;2023-01-31T16:23:23.723641918;764.258476;21;21;682;713
2;2023-01-31T16:23:24.588627172;303.022116;21;21;682;713
3;2023-01-31T16:23:24.992102005;332.453668;21;21;682;713
4;2023-01-31T16:23:25.425098857;967.998974;21;21;682;713
5;2023-01-31T16:23:26.493944933;980.488698;21;21;682;713
6;2023-01-31T16:23:27.575214888;383.480199;21;21;682;713
7;2023-01-31T16:23:28.059139843;358.225963;21;21;682;713
8;2023-01-31T16:23:28.517839064;294.863657;21;21;682;713
9;2023-01-31T16:23:28.913120133;307.939176;21;21;682;713
10;2023-01-31T16:23:29.321453379;154.164384;21;21;682;713
11;2023-01-31T16:23:29.575981637;171.826019;21;21;682;713
12;2023-01-31T16:23:29.848102601;167.671434;21;21;682;713
13;2023-01-31T16:23:30.116131826;158.417039;21;21;682;713
14;2023-01-31T16:23:30.374885547;189.050973;21;21;682;713
15;2023-01-31T16:23:30.664302018;230.273372;21;21;682;713
16;2023-01-31T16:23:30.994888291;267.058107;21;21;682;713
17;2023-01-31T16:23:31.362350745;179.334923;21;21;682;713
18;2023-01-31T16:23:31.642057553;145.147565;21;21;682;713
19;2023-01-31T16:23:31.887851174;125.654604;21;21;682;713
20;2023-01-31T16:23:32.113765178;130.022851;21;21;682;713
21;2023-01-31T16:23:32.344067110;133.972776;21;21;682;713
22;2023-01-31T16:23:32.578356137;140.090373;21;21;682;713
23;2023-01-31T16:23:32.818739051;129.057464;21;21;682;713
24;2023-01-31T16:23:33.048027751;133.137261;21;21;682;713
25;2023-01-31T16:23:33.281361922;141.705664;21;21;682;713
26;2023-01-31T16:23:33.523402457;123.145858;21;21;682;713
27;2023-01-31T16:23:33.746876387;134.922796;21;21;682;713
28;2023-01-31T16:23:33.981995015;144.286829;21;21;682;713
29;2023-01-31T16:23:34.226468433;143.079291;21;21;682;713
30;2023-01-31T16:23:34.469818452;125.827355;21;21;682;713
