Id;Texec;expectedH;realH;neededMessages;processedMessages
0;152.510685;21;21;330;345
1;72.367594;21;21;330;345
2;92.32407;21;21;330;345
3;145.818775;21;21;330;345
4;69.481593;21;21;330;345
5;55.817551;21;21;330;345
6;36.832351;21;21;330;345
7;46.53387;21;21;330;345
8;76.356237;21;21;330;345
9;186.504938;21;21;330;345
10;152.685042;21;21;330;345
11;160.514293;21;21;330;345
12;97.971629;21;21;330;345
13;61.903857;21;21;330;345
14;35.558522;21;21;330;345
15;47.424423;21;21;330;345
16;33.053381;21;21;330;345
17;27.565968;21;21;330;345
18;68.171063;21;21;330;345
19;34.227137;21;21;330;345
20;20.479602;21;21;330;345
21;30.558378;21;21;330;345
22;26.413981;21;21;330;345
23;21.165393;21;21;330;345
24;23.848582;21;21;330;345
25;20.590865;21;21;330;345
26;19.348124;21;21;330;345
27;19.877287;21;21;330;345
28;19.614086;21;21;330;345
29;27.04597;21;21;330;345
30;19.963849;21;21;330;345
31;20.524845;21;21;330;345
32;20.031791;21;21;330;345
33;31.061465;21;21;330;345
34;96.180132;21;21;330;345
35;99.881367;21;21;330;345
36;46.259523;21;21;330;345
37;19.454004;21;21;330;345
38;20.619101;21;21;330;345
39;19.642607;21;21;330;345
40;35.819464;21;21;330;345
41;19.277821;21;21;330;345
42;19.900042;21;21;330;345
43;18.291198;21;21;330;345
44;23.93193;21;21;330;345
45;18.463836;21;21;330;345
46;18.418488;21;21;330;345
47;18.625092;21;21;330;345
48;18.611859;21;21;330;345
49;20.882575;21;21;330;345
50;18.736508;21;21;330;345
51;18.683084;21;21;330;345
52;24.61378;21;21;330;345
53;18.164648;21;21;330;345
54;20.314004;21;21;330;345
55;20.917192;21;21;330;345
56;18.475082;21;21;330;345
57;18.727451;21;21;330;345
58;19.300809;21;21;330;345
59;17.983368;21;21;330;345
60;19.984532;21;21;330;345
61;18.894226;21;21;330;345
62;18.562391;21;21;330;345
63;24.411412;21;21;330;345
64;19.627162;21;21;330;345
65;20.40276;21;21;330;345
66;19.547052;21;21;330;345
67;18.570329;21;21;330;345
68;19.03204;21;21;330;345
69;17.839908;21;21;330;345
70;19.330886;21;21;330;345
71;17.68333;21;21;330;345
72;19.13168;21;21;330;345
73;17.524784;21;21;330;345
74;19.767945;21;21;330;345
75;18.916994;21;21;330;345
76;19.019608;21;21;330;345
77;32.501607;21;21;330;345
78;18.235564;21;21;330;345
79;20.161344;21;21;330;345
80;19.223523;21;21;330;345
81;19.647274;21;21;330;345
82;21.148718;21;21;330;345
83;17.821955;21;21;330;345
84;17.982502;21;21;330;345
85;17.298749;21;21;330;345
86;18.673044;21;21;330;345
