Id;StartingWallTime;Texec;expectedH;realH;neededMessages;processedMessages
0;2023-01-31T16:19:47.962329822;48.659134;21;21;154;161
1;2023-01-31T16:19:48.111492305;26.123642;21;21;154;161
2;2023-01-31T16:19:48.237922799;22.557747;21;21;154;161
3;2023-01-31T16:19:48.360711823;18.723173;21;21;154;161
4;2023-01-31T16:19:48.479583832;16.485427;21;21;154;161
5;2023-01-31T16:19:48.596241033;19.309006;21;21;154;161
6;2023-01-31T16:19:48.715786046;16.579913;21;21;154;161
7;2023-01-31T16:19:48.832674901;28.382046;21;21;154;161
8;2023-01-31T16:19:48.961334962;18.12908;21;21;154;161
9;2023-01-31T16:19:49.079620608;19.118684;21;21;154;161
10;2023-01-31T16:19:49.198909023;17.682103;21;21;154;161
11;2023-01-31T16:19:49.316729586;18.125374;21;21;154;161
12;2023-01-31T16:19:49.435047709;13.48117;21;21;154;161
13;2023-01-31T16:19:49.548671214;12.338243;21;21;154;161
14;2023-01-31T16:19:49.661166669;12.12715;21;21;154;161
15;2023-01-31T16:19:49.773435839;12.433696;21;21;154;161
16;2023-01-31T16:19:49.886053219;18.382051;21;21;154;161
17;2023-01-31T16:19:50.004645999;16.468745;21;21;154;161
18;2023-01-31T16:19:50.121292066;13.682083;21;21;154;161
19;2023-01-31T16:19:50.235132313;12.402783;21;21;154;161
20;2023-01-31T16:19:50.347719389;19.591;21;21;154;161
21;2023-01-31T16:19:50.467570211;15.449051;21;21;154;161
22;2023-01-31T16:19:50.583243635;12.268177;21;21;154;161
23;2023-01-31T16:19:50.695666748;10.884558;21;21;154;161
24;2023-01-31T16:19:50.806699687;10.826545;21;21;154;161
25;2023-01-31T16:19:50.917685084;14.519923;21;21;154;161
26;2023-01-31T16:19:51.032366766;11.63824;21;21;154;161
27;2023-01-31T16:19:51.144166182;10.485723;21;21;154;161
28;2023-01-31T16:19:51.254819913;10.454178;21;21;154;161
29;2023-01-31T16:19:51.365406210;12.645923;21;21;154;161
30;2023-01-31T16:19:51.478206401;10.612513;21;21;154;161
31;2023-01-31T16:19:51.588969701;11.231445;21;21;154;161
32;2023-01-31T16:19:51.700359727;10.409003;21;21;154;161
33;2023-01-31T16:19:51.810931326;11.296329;21;21;154;161
34;2023-01-31T16:19:51.922892244;11.882777;21;21;154;161
35;2023-01-31T16:19:52.034920115;11.263528;21;21;154;161
36;2023-01-31T16:19:52.146334117;10.752022;21;21;154;161
37;2023-01-31T16:19:52.257266223;10.47055;21;21;154;161
38;2023-01-31T16:19:52.367917593;10.888691;21;21;154;161
39;2023-01-31T16:19:52.478967235;9.887002;21;21;154;161
40;2023-01-31T16:19:52.589023298;13.406071;21;21;154;161
41;2023-01-31T16:19:52.702646546;10.439269;21;21;154;161
42;2023-01-31T16:19:52.813275694;10.060618;21;21;154;161
43;2023-01-31T16:19:52.923500977;9.83165;21;21;154;161
44;2023-01-31T16:19:53.033476027;9.68041;21;21;154;161
45;2023-01-31T16:19:53.143306836;9.572707;21;21;154;161
46;2023-01-31T16:19:53.253005773;9.198478;21;21;154;161
47;2023-01-31T16:19:53.362360284;10.022467;21;21;154;161
48;2023-01-31T16:19:53.472541872;9.79187;21;21;154;161
49;2023-01-31T16:19:53.582488011;9.298901;21;21;154;161
50;2023-01-31T16:19:53.691928217;9.669962;21;21;154;161
51;2023-01-31T16:19:53.801751877;9.220383;21;21;154;161
52;2023-01-31T16:19:53.911104053;9.199623;21;21;154;161
53;2023-01-31T16:19:54.020432100;9.472666;21;21;154;161
54;2023-01-31T16:19:54.130043247;10.501542;21;21;154;161
55;2023-01-31T16:19:54.240702569;10.157068;21;21;154;161
56;2023-01-31T16:19:54.351022842;10.9112;21;21;154;161
57;2023-01-31T16:19:54.462085633;9.276348;21;21;154;161
58;2023-01-31T16:19:54.571491002;9.280723;21;21;154;161
59;2023-01-31T16:19:54.680906796;10.080864;21;21;154;161
60;2023-01-31T16:19:54.791130276;9.278214;21;21;154;161
61;2023-01-31T16:19:54.900563490;35.582017;21;21;154;161
62;2023-01-31T16:19:55.036302135;42.0988;21;21;154;161
63;2023-01-31T16:19:55.178563107;19.011351;21;21;154;161
64;2023-01-31T16:19:55.297713739;10.279829;21;21;154;161
65;2023-01-31T16:19:55.408138646;9.387326;21;21;154;161
66;2023-01-31T16:19:55.517664106;9.304041;21;21;154;161
67;2023-01-31T16:19:55.627112022;8.828285;21;21;154;161
68;2023-01-31T16:19:55.736074005;9.136879;21;21;154;161
69;2023-01-31T16:19:55.845343291;9.49696;21;21;154;161
70;2023-01-31T16:19:55.954967573;9.440955;21;21;154;161
71;2023-01-31T16:19:56.064562215;7.184382;21;21;154;161
72;2023-01-31T16:19:56.171883929;8.751893;21;21;154;161
73;2023-01-31T16:19:56.280768462;9.064486;21;21;154;161
74;2023-01-31T16:19:56.389978905;9.074727;21;21;154;161
75;2023-01-31T16:19:56.499178285;9.759181;21;21;154;161
76;2023-01-31T16:19:56.609069675;9.368452;21;21;154;161
77;2023-01-31T16:19:56.718582639;9.149416;21;21;154;161
78;2023-01-31T16:19:56.827869029;9.69873;21;21;154;161
79;2023-01-31T16:19:56.937711093;10.015162;21;21;154;161
80;2023-01-31T16:19:57.047859011;9.297537;21;21;154;161
81;2023-01-31T16:19:57.157278845;8.899159;21;21;154;161
