Id;Texec;expectedH;realH;neededMessages;processedMessages
0;626.535382;21;21;682;713
1;746.056498;21;21;682;713
2;302.599383;21;21;682;713
3;324.107024;21;21;682;713
4;971.010011;21;21;682;713
5;994.906395;21;21;682;713
6;383.875439;21;21;682;713
7;362.632176;21;21;682;713
8;295.811128;21;21;682;713
9;305.393048;21;21;682;713
10;151.416373;21;21;682;713
11;168.165801;21;21;682;713
12;164.876408;21;21;682;713
13;157.221028;21;21;682;713
14;187.894582;21;21;682;713
15;227.947637;21;21;682;713
16;269.848022;21;21;682;713
17;178.288569;21;21;682;713
18;141.571187;21;21;682;713
19;124.869148;21;21;682;713
20;129.331126;21;21;682;713
21;133.628754;21;21;682;713
22;139.84255;21;21;682;713
23;127.632171;21;21;682;713
24;134.35358;21;21;682;713
25;140.597914;21;21;682;713
26;121.605352;21;21;682;713
27;131.55883;21;21;682;713
28;140.861446;21;21;682;713
29;141.399009;21;21;682;713
30;121.279702;21;21;682;713
31;126.859626;21;21;682;713
32;124.765597;21;21;682;713
33;122.790705;21;21;682;713
34;127.893747;21;21;682;713
35;122.966876;21;21;682;713
36;127.729669;21;21;682;713
37;143.108156;21;21;682;713
38;119.961163;21;21;682;713
39;119.120448;21;21;682;713
40;119.371508;21;21;682;713
41;116.721285;21;21;682;713
42;138.066435;21;21;682;713
43;142.002984;21;21;682;713
44;224.835825;21;21;682;713
45;189.949116;21;21;682;713
46;244.076998;21;21;682;713
47;363.706136;21;21;682;713
48;196.047327;21;21;682;713
49;143.937887;21;21;682;713
50;147.262647;21;21;682;713
51;122.087807;21;21;682;713
52;117.11328;21;21;682;713
53;126.10493;21;21;682;713
54;122.451658;21;21;682;713
55;120.80928;21;21;682;713
56;117.169513;21;21;682;713
57;121.208545;21;21;682;713
58;125.545019;21;21;682;713
59;114.108158;21;21;682;713
60;121.643718;21;21;682;713
61;114.660286;21;21;682;713
62;117.327985;21;21;682;713
63;115.550764;21;21;682;713
64;123.751631;21;21;682;713
65;123.912081;21;21;682;713
66;131.667975;21;21;682;713
67;125.224478;21;21;682;713
68;116.601444;21;21;682;713
69;118.085555;21;21;682;713
70;120.623011;21;21;682;713
71;116.309146;21;21;682;713
72;119.77123;21;21;682;713
73;113.330759;21;21;682;713
74;115.499356;21;21;682;713
75;121.882458;21;21;682;713
76;116.27963;21;21;682;713
77;176.527873;21;21;682;713
78;132.926579;21;21;682;713
79;173.002922;21;21;682;713
80;224.697108;21;21;682;713
81;156.568966;21;21;682;713
82;142.197308;21;21;682;713
83;166.389514;21;21;682;713
84;245.161269;21;21;682;713
85;178.414074;21;21;682;713
86;188.369876;21;21;682;713
87;152.905498;21;21;682;713
88;111.084383;21;21;682;713
89;112.762274;21;21;682;713
90;110.259949;21;21;682;713
91;109.44566;21;21;682;713
92;112.028282;21;21;682;713
93;115.474611;21;21;682;713
94;110.76571;21;21;682;713
95;120.770177;21;21;682;713
96;113.214773;21;21;682;713
97;110.808393;21;21;682;713
98;114.734475;21;21;682;713
99;121.907033;21;21;682;713
100;118.377663;21;21;682;713
101;107.553899;21;21;682;713
102;108.319849;21;21;682;713
103;110.986371;21;21;682;713
104;117.391136;21;21;682;713
105;109.132226;21;21;682;713
106;108.651178;21;21;682;713
107;108.115037;21;21;682;713
108;112.500432;21;21;682;713
109;118.908167;21;21;682;713
110;116.54032;21;21;682;713
111;112.550367;21;21;682;713
112;109.969618;21;21;682;713
113;108.257357;21;21;682;713
114;112.048634;21;21;682;713
115;110.079077;21;21;682;713
116;108.799999;21;21;682;713
117;114.146244;21;21;682;713
118;111.535623;21;21;682;713
119;114.834908;21;21;682;713
120;113.987911;21;21;682;713
121;112.543437;21;21;682;713
122;123.788667;21;21;682;713
123;114.619273;21;21;682;713
124;120.856689;21;21;682;713
125;127.000927;21;21;682;713
126;114.801312;21;21;682;713
127;116.227587;21;21;682;713
128;112.764975;21;21;682;713
129;113.876603;21;21;682;713
130;119.962494;21;21;682;713
131;121.842315;21;21;682;713
132;113.992403;21;21;682;713
133;165.652851;21;21;682;713
134;174.466796;21;21;682;713
135;122.550544;21;21;682;713
136;134.737092;21;21;682;713
137;112.970595;21;21;682;713
138;115.334884;21;21;682;713
139;114.698876;21;21;682;713
140;144.196106;21;21;682;713
141;299.853127;21;21;682;713
142;205.810914;21;21;682;713
143;112.080151;21;21;682;713
144;258.745717;21;21;682;713
145;229.889993;21;21;682;713
146;232.496474;21;21;682;713
147;150.25958;21;21;682;713
148;110.934377;21;21;682;713
149;152.490655;21;21;682;713
150;110.613082;21;21;682;713
151;116.342954;21;21;682;713
152;108.874103;21;21;682;713
153;122.615665;21;21;682;713
154;110.258166;21;21;682;713
155;108.795488;21;21;682;713
156;107.74075;21;21;682;713
157;113.438991;21;21;682;713
158;108.013512;21;21;682;713
159;107.693334;21;21;682;713
160;106.015202;21;21;682;713
161;108.161162;21;21;682;713
162;107.855434;21;21;682;713
163;108.628602;21;21;682;713
164;110.901575;21;21;682;713
165;112.063347;21;21;682;713
166;169.244057;21;21;682;713
167;124.457997;21;21;682;713
168;112.045974;21;21;682;713
169;111.344123;21;21;682;713
170;111.471763;21;21;682;713
171;115.256922;21;21;682;713
172;109.11027;21;21;682;713
173;106.687521;21;21;682;713
174;108.098121;21;21;682;713
175;108.019183;21;21;682;713
176;108.277919;21;21;682;713
177;107.912156;21;21;682;713
178;108.351986;21;21;682;713
179;173.051473;21;21;682;713
180;136.31829;21;21;682;713
181;135.155188;21;21;682;713
182;106.702;21;21;682;713
183;109.206502;21;21;682;713
184;108.430649;21;21;682;713
185;108.677073;21;21;682;713
186;108.828765;21;21;682;713
187;220.196867;21;21;682;713
188;218.113916;21;21;682;713
189;192.666255;21;21;682;713
190;208.694708;21;21;682;713
191;180.00513;21;21;682;713
192;218.589611;21;21;682;713
193;189.024174;21;21;682;713
194;146.757072;21;21;682;713
195;107.613897;21;21;682;713
196;110.613195;21;21;682;713
197;110.201345;21;21;682;713
198;106.977723;21;21;682;713
199;120.436874;21;21;682;713
200;107.948691;21;21;682;713
201;110.56404;21;21;682;713
202;106.744831;21;21;682;713
203;104.324283;21;21;682;713
204;111.170854;21;21;682;713
205;106.405688;21;21;682;713
206;111.736174;21;21;682;713
207;106.284415;21;21;682;713
208;110.836402;21;21;682;713
209;109.155338;21;21;682;713
210;106.101746;21;21;682;713
211;107.510499;21;21;682;713
212;109.26437;21;21;682;713
213;109.603864;21;21;682;713
214;107.965587;21;21;682;713
215;108.455462;21;21;682;713
216;109.898392;21;21;682;713
217;110.299503;21;21;682;713
218;109.591843;21;21;682;713
219;110.566666;21;21;682;713
220;110.390982;21;21;682;713
221;106.976823;21;21;682;713
222;108.26276;21;21;682;713
223;108.628589;21;21;682;713
224;121.49404;21;21;682;713
225;131.206446;21;21;682;713
226;131.409638;21;21;682;713
227;137.390511;21;21;682;713
228;135.633248;21;21;682;713
229;132.329813;21;21;682;713
230;107.973102;21;21;682;713
231;107.087932;21;21;682;713
232;117.717658;21;21;682;713
233;210.910106;21;21;682;713
234;192.660313;21;21;682;713
235;174.840784;21;21;682;713
236;186.861057;21;21;682;713
237;134.148952;21;21;682;713
238;260.67034;21;21;682;713
239;125.39757;21;21;682;713
240;174.92271;21;21;682;713
241;104.309333;21;21;682;713
242;125.269483;21;21;682;713
243;103.406193;21;21;682;713
244;125.910665;21;21;682;713
245;103.447661;21;21;682;713
246;104.380123;21;21;682;713
247;103.475306;21;21;682;713
248;103.695363;21;21;682;713
249;107.061282;21;21;682;713
250;112.881691;21;21;682;713
251;105.713105;21;21;682;713
252;111.924183;21;21;682;713
253;105.797699;21;21;682;713
254;104.082545;21;21;682;713
255;142.290321;21;21;682;713
256;113.574164;21;21;682;713
257;101.921213;21;21;682;713
258;105.114241;21;21;682;713
259;102.357798;21;21;682;713
260;106.661342;21;21;682;713
261;107.724181;21;21;682;713
262;107.0862;21;21;682;713
263;102.962621;21;21;682;713
264;103.15257;21;21;682;713
265;104.919187;21;21;682;713
266;110.34537;21;21;682;713
267;103.963911;21;21;682;713
268;113.652199;21;21;682;713
269;116.088041;21;21;682;713
270;102.900238;21;21;682;713
271;104.075907;21;21;682;713
272;101.21991;21;21;682;713
273;106.004368;21;21;682;713
274;115.497957;21;21;682;713
275;102.457758;21;21;682;713
276;105.018819;21;21;682;713
277;103.053232;21;21;682;713
278;189.128392;21;21;682;713
279;103.99049;21;21;682;713
280;102.700554;21;21;682;713
281;101.053247;21;21;682;713
282;104.365365;21;21;682;713
283;101.469044;21;21;682;713
284;103.681642;21;21;682;713
285;101.782247;21;21;682;713
286;100.127893;21;21;682;713
287;101.101892;21;21;682;713
288;102.043472;21;21;682;713
289;100.444823;21;21;682;713
290;101.72506;21;21;682;713
291;104.568634;21;21;682;713
292;101.468165;21;21;682;713
293;101.795575;21;21;682;713
294;129.11144;21;21;682;713
295;101.649321;21;21;682;713
296;114.612951;21;21;682;713
297;103.899289;21;21;682;713
