Id;Texec;expectedH;realH;neededMessages;processedMessages
0;41.619814;21;21;154;161
1;25.178581;21;21;154;161
2;21.622048;21;21;154;161
3;17.35068;21;21;154;161
4;15.566287;21;21;154;161
5;18.495707;21;21;154;161
6;15.864409;21;21;154;161
7;24.915661;21;21;154;161
8;16.284751;21;21;154;161
9;17.725547;21;21;154;161
10;15.979404;21;21;154;161
11;17.521076;21;21;154;161
12;12.470291;21;21;154;161
13;11.800076;21;21;154;161
14;11.290893;21;21;154;161
15;11.879568;21;21;154;161
16;16.899733;21;21;154;161
17;15.117571;21;21;154;161
18;12.738307;21;21;154;161
19;11.765587;21;21;154;161
20;18.408657;21;21;154;161
21;14.584508;21;21;154;161
22;11.443736;21;21;154;161
23;10.391331;21;21;154;161
24;10.209275;21;21;154;161
25;13.077903;21;21;154;161
26;10.756463;21;21;154;161
27;9.686997;21;21;154;161
28;9.745366;21;21;154;161
29;11.541572;21;21;154;161
30;9.892006;21;21;154;161
31;10.858554;21;21;154;161
32;9.658062;21;21;154;161
33;10.820187;21;21;154;161
34;10.316812;21;21;154;161
35;10.371937;21;21;154;161
36;10.420553;21;21;154;161
37;10.073132;21;21;154;161
38;10.559;21;21;154;161
39;9.167362;21;21;154;161
40;13.273664;21;21;154;161
41;9.849711;21;21;154;161
42;9.506703;21;21;154;161
43;9.362778;21;21;154;161
44;9.267383;21;21;154;161
45;9.162633;21;21;154;161
46;8.777741;21;21;154;161
47;9.292342;21;21;154;161
48;9.105483;21;21;154;161
49;8.796671;21;21;154;161
50;9.309785;21;21;154;161
51;8.912134;21;21;154;161
52;8.533909;21;21;154;161
53;9.161645;21;21;154;161
54;9.622017;21;21;154;161
55;9.811687;21;21;154;161
56;10.426945;21;21;154;161
57;8.880184;21;21;154;161
58;9.025053;21;21;154;161
59;9.64158;21;21;154;161
60;8.902545;21;21;154;161
61;35.126762;21;21;154;161
62;41.576367;21;21;154;161
63;18.396796;21;21;154;161
64;9.68001;21;21;154;161
65;8.957551;21;21;154;161
66;9.034289;21;21;154;161
67;8.06209;21;21;154;161
68;8.59469;21;21;154;161
69;9.121985;21;21;154;161
70;8.82539;21;21;154;161
71;7.127145;21;21;154;161
72;8.447539;21;21;154;161
73;8.704714;21;21;154;161
74;8.650444;21;21;154;161
75;9.290797;21;21;154;161
76;8.756924;21;21;154;161
77;8.579395;21;21;154;161
78;9.19485;21;21;154;161
79;9.200077;21;21;154;161
80;9.020319;21;21;154;161
81;8.077358;21;21;154;161
82;8.761033;21;21;154;161
83;9.660257;21;21;154;161
84;8.693874;21;21;154;161
85;8.479455;21;21;154;161
86;8.461909;21;21;154;161
87;8.481069;21;21;154;161
88;7.909095;21;21;154;161
89;8.432936;21;21;154;161
90;8.581696;21;21;154;161
91;7.999641;21;21;154;161
92;8.914141;21;21;154;161
93;8.565876;21;21;154;161
94;8.446831;21;21;154;161
95;8.574341;21;21;154;161
96;8.370122;21;21;154;161
97;8.722023;21;21;154;161
98;8.849468;21;21;154;161
99;8.691456;21;21;154;161
100;8.66176;21;21;154;161
101;7.165211;21;21;154;161
102;8.170643;21;21;154;161
103;8.000584;21;21;154;161
104;8.321205;21;21;154;161
105;8.411833;21;21;154;161
106;8.390116;21;21;154;161
107;8.098901;21;21;154;161
108;8.647496;21;21;154;161
109;8.505645;21;21;154;161
110;7.986653;21;21;154;161
111;8.58601;21;21;154;161
112;8.563123;21;21;154;161
113;8.400102;21;21;154;161
114;8.04974;21;21;154;161
115;8.323057;21;21;154;161
116;8.928425;21;21;154;161
117;8.392562;21;21;154;161
118;9.748049;21;21;154;161
119;9.400136;21;21;154;161
120;8.248336;21;21;154;161
121;8.201364;21;21;154;161
122;8.673987;21;21;154;161
123;9.499855;21;21;154;161
124;10.474386;21;21;154;161
125;8.280781;21;21;154;161
126;9.860124;21;21;154;161
127;8.609307;21;21;154;161
128;8.971275;21;21;154;161
129;8.293579;21;21;154;161
130;8.742892;21;21;154;161
131;8.771627;21;21;154;161
132;9.159481;21;21;154;161
133;8.020879;21;21;154;161
134;9.47034;21;21;154;161
135;8.446181;21;21;154;161
136;8.095115;21;21;154;161
137;8.707991;21;21;154;161
138;8.154768;21;21;154;161
139;8.235695;21;21;154;161
140;8.867086;21;21;154;161
141;9.375162;21;21;154;161
142;9.641979;21;21;154;161
143;8.06024;21;21;154;161
144;8.646677;21;21;154;161
145;9.057222;21;21;154;161
146;9.125427;21;21;154;161
147;8.375765;21;21;154;161
148;8.589153;21;21;154;161
149;8.523369;21;21;154;161
150;9.144998;21;21;154;161
151;8.3453;21;21;154;161
152;8.010657;21;21;154;161
153;9.074523;21;21;154;161
154;9.214992;21;21;154;161
155;8.498503;21;21;154;161
156;8.185995;21;21;154;161
157;8.860728;21;21;154;161
158;8.829859;21;21;154;161
159;9.199534;21;21;154;161
160;8.598831;21;21;154;161
161;9.519509;21;21;154;161
162;8.98917;21;21;154;161
163;8.793623;21;21;154;161
164;8.916534;21;21;154;161
165;8.664313;21;21;154;161
166;9.339547;21;21;154;161
167;8.216569;21;21;154;161
168;8.700131;21;21;154;161
169;8.742103;21;21;154;161
170;7.869805;21;21;154;161
171;7.901842;21;21;154;161
172;11.863142;21;21;154;161
173;8.479902;21;21;154;161
174;10.172336;21;21;154;161
175;8.624265;21;21;154;161
176;7.919549;21;21;154;161
177;8.143682;21;21;154;161
178;8.201948;21;21;154;161
179;8.51204;21;21;154;161
180;8.145462;21;21;154;161
181;8.400916;21;21;154;161
182;85.119397;21;21;154;161
183;56.762503;21;21;154;161
184;8.851354;21;21;154;161
185;7.925624;21;21;154;161
186;8.300325;21;21;154;161
187;38.078348;21;21;154;161
188;8.370548;21;21;154;161
189;7.906937;21;21;154;161
190;8.277852;21;21;154;161
191;8.703781;21;21;154;161
192;6.959399;21;21;154;161
193;8.171955;21;21;154;161
194;7.966091;21;21;154;161
195;8.276038;21;21;154;161
196;8.454145;21;21;154;161
197;7.880282;21;21;154;161
198;6.697373;21;21;154;161
199;8.26689;21;21;154;161
200;8.216315;21;21;154;161
201;7.225626;21;21;154;161
202;8.683183;21;21;154;161
203;8.35686;21;21;154;161
204;8.865249;21;21;154;161
205;8.127778;21;21;154;161
206;8.169751;21;21;154;161
207;8.485143;21;21;154;161
208;8.372219;21;21;154;161
209;8.518926;21;21;154;161
210;8.233346;21;21;154;161
211;8.84499;21;21;154;161
212;12.835325;21;21;154;161
