tid;type;receiverPort;reqIdInternal;Round;startWalltime;duration
pool-15-thread-1;INITIALIZATION;-1;0;0;1675077536076;34.171125
pool-15-thread-1;APPROXIMATION;-1;0;1;1675077536457;2.501917
pool-15-thread-1;APPROXIMATION;-1;0;2;1675077536498;9.215875
pool-15-thread-1;APPROXIMATION;-1;0;3;1675077536508;10.829333
pool-15-thread-1;APPROXIMATION;-1;0;4;1675077536519;10.367291
pool-15-thread-1;APPROXIMATION;-1;0;5;1675077536529;9.733875
pool-15-thread-1;HALTED;-1;0;6;1675077536539;13.819916
