tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-29;INITIALIZATION;12345;0;0;1675077536050;0.125167
pool-1-thread-30;INITIALIZATION;12346;0;0;1675077536109;0.051625
pool-1-thread-31;INITIALIZATION;12347;0;0;1675077536192;0.1245
pool-1-thread-32;INITIALIZATION;12348;0;0;1675077536222;0.057375
pool-1-thread-1;INITIALIZATION;12349;0;0;1675077536273;0.05275
pool-1-thread-9;INITIALIZATION;12352;0;0;1675077536407;0.051459
pool-1-thread-11;APPROXIMATION;12345;0;1;1675077536434;0.060584
pool-1-thread-8;INITIALIZATION;12351;0;0;1675077536441;0.057833
pool-1-thread-13;APPROXIMATION;12346;0;1;1675077536459;0.047459
pool-1-thread-14;APPROXIMATION;12347;0;1;1675077536470;0.046
pool-1-thread-12;APPROXIMATION;12349;0;1;1675077536479;0.066542
pool-1-thread-16;APPROXIMATION;12348;0;1;1675077536479;0.023875
pool-1-thread-22;APPROXIMATION;12351;0;1;1675077536500;0.066417
pool-1-thread-24;APPROXIMATION;12352;0;1;1675077536502;0.037042
pool-1-thread-26;APPROXIMATION;12345;0;2;1675077536503;0.036417
pool-1-thread-25;APPROXIMATION;12346;0;2;1675077536505;0.040917
pool-1-thread-29;APPROXIMATION;12347;0;2;1675077536506;0.037041
pool-1-thread-31;APPROXIMATION;12348;0;2;1675077536507;0.058334
pool-1-thread-31;APPROXIMATION;12349;0;2;1675077536507;0.597916
pool-1-thread-2;APPROXIMATION;12351;0;2;1675077536511;0.042459
pool-1-thread-6;APPROXIMATION;12352;0;2;1675077536514;0.10125
pool-1-thread-10;APPROXIMATION;12345;0;3;1675077536514;0.04975
pool-1-thread-11;APPROXIMATION;12346;0;3;1675077536516;0.035417
pool-1-thread-13;APPROXIMATION;12347;0;3;1675077536517;0.059958
pool-1-thread-14;APPROXIMATION;12348;0;3;1675077536518;0.58425
pool-1-thread-16;APPROXIMATION;12349;0;3;1675077536519;0.031542
pool-1-thread-19;APPROXIMATION;12351;0;3;1675077536522;0.052833
pool-1-thread-21;APPROXIMATION;12352;0;3;1675077536524;0.03675
pool-1-thread-22;APPROXIMATION;12345;0;4;1675077536526;0.037458
pool-1-thread-15;APPROXIMATION;12346;0;4;1675077536527;0.035209
pool-1-thread-25;APPROXIMATION;12347;0;4;1675077536529;0.043666
pool-1-thread-25;APPROXIMATION;12348;0;4;1675077536529;0.946583
pool-1-thread-32;APPROXIMATION;12349;0;4;1675077536531;0.028875
pool-1-thread-3;APPROXIMATION;12351;0;4;1675077536534;0.048084
pool-1-thread-4;APPROXIMATION;12352;0;4;1675077536534;0.030833
pool-1-thread-7;APPROXIMATION;12346;0;5;1675077536537;0.053291
pool-1-thread-6;APPROXIMATION;12345;0;5;1675077536538;0.030917
pool-1-thread-9;APPROXIMATION;12347;0;5;1675077536539;0.040792
pool-1-thread-11;APPROXIMATION;12348;0;5;1675077536539;0.7825
pool-1-thread-12;APPROXIMATION;12349;0;5;1675077536543;0.04075
pool-1-thread-16;APPROXIMATION;12351;0;5;1675077536546;0.055208
pool-1-thread-18;APPROXIMATION;12352;0;5;1675077536549;0.043125
pool-1-thread-20;HALTED;12346;0;6;1675077536551;0.0475
pool-1-thread-22;HALTED;12347;0;6;1675077536553;0.069041
pool-1-thread-22;HALTED;12345;0;6;1675077536553;0.831167
pool-1-thread-15;HALTED;12348;0;6;1675077536554;0.833708
pool-1-thread-30;HALTED;12349;0;6;1675077536558;0.054959
pool-1-thread-30;HALTED;12351;0;6;1675077536558;0.445625
pool-1-thread-32;HALTED;12352;0;6;1675077536558;0.370375
