tid;type;senderPort;reqIdInternal;Round;startWalltime;duration
pool-1-thread-29;INITIALIZATION;12345;0;0;1675077536015;4187.638208
pool-1-thread-30;INITIALIZATION;12346;0;0;1675077536109;9970565.526708
pool-1-thread-31;INITIALIZATION;12347;0;0;1675077536191;9970648.428666
pool-1-thread-32;INITIALIZATION;12348;0;0;1675077536222;9970679.076958
pool-1-thread-1;INITIALIZATION;12349;0;0;1675077536273;9970729.962916
pool-1-thread-9;INITIALIZATION;12352;0;0;1675077536406;528.725291
pool-1-thread-11;APPROXIMATION;12345;0;1;1675077536434;384.113542
pool-1-thread-8;INITIALIZATION;12351;0;0;1675077536441;2603.830959
pool-1-thread-13;APPROXIMATION;12346;0;1;1675077536459;350.008875
pool-1-thread-14;APPROXIMATION;12347;0;1;1675077536470;277.995708
pool-1-thread-12;APPROXIMATION;12349;0;1;1675077536478;205.258291
pool-1-thread-16;APPROXIMATION;12348;0;1;1675077536479;256.525708
pool-1-thread-22;APPROXIMATION;12351;0;1;1675077536500;59.210667
pool-1-thread-24;APPROXIMATION;12352;0;1;1675077536502;94.895292
pool-1-thread-26;APPROXIMATION;12345;0;2;1675077536503;68.666417
pool-1-thread-25;APPROXIMATION;12346;0;2;1675077536505;46.467958
pool-1-thread-29;APPROXIMATION;12347;0;2;1675077536506;36.193875
pool-1-thread-31;APPROXIMATION;12348;0;2;1675077536507;27.983416
pool-1-thread-31;APPROXIMATION;12349;0;2;1675077536507;28.50625
pool-1-thread-2;APPROXIMATION;12351;0;2;1675077536511;10.152417
pool-1-thread-6;APPROXIMATION;12352;0;2;1675077536514;11.845708
pool-1-thread-10;APPROXIMATION;12345;0;3;1675077536514;10.89275
pool-1-thread-11;APPROXIMATION;12346;0;3;1675077536516;10.486958
pool-1-thread-13;APPROXIMATION;12347;0;3;1675077536517;10.876833
pool-1-thread-14;APPROXIMATION;12348;0;3;1675077536518;10.4675
pool-1-thread-16;APPROXIMATION;12349;0;3;1675077536519;11.103542
pool-1-thread-19;APPROXIMATION;12351;0;3;1675077536522;11.212958
pool-1-thread-21;APPROXIMATION;12352;0;3;1675077536524;9.8935
pool-1-thread-22;APPROXIMATION;12345;0;4;1675077536525;11.082958
pool-1-thread-15;APPROXIMATION;12346;0;4;1675077536527;10.577209
pool-1-thread-25;APPROXIMATION;12347;0;4;1675077536529;11.33975
pool-1-thread-25;APPROXIMATION;12348;0;4;1675077536529;10.413833
pool-1-thread-32;APPROXIMATION;12349;0;4;1675077536531;11.514875
pool-1-thread-3;APPROXIMATION;12351;0;4;1675077536533;11.20225
pool-1-thread-4;APPROXIMATION;12352;0;4;1675077536534;10.509792
pool-1-thread-7;APPROXIMATION;12346;0;5;1675077536537;10.130333
pool-1-thread-6;APPROXIMATION;12345;0;5;1675077536537;11.887375
pool-1-thread-9;APPROXIMATION;12347;0;5;1675077536539;10.160209
pool-1-thread-11;APPROXIMATION;12348;0;5;1675077536539;9.552542
pool-1-thread-12;APPROXIMATION;12349;0;5;1675077536542;11.889917
pool-1-thread-16;APPROXIMATION;12351;0;5;1675077536546;12.195625
pool-1-thread-18;APPROXIMATION;12352;0;5;1675077536549;14.648167
pool-1-thread-20;HALTED;12346;0;6;1675077536551;13.816708
pool-1-thread-22;HALTED;12347;0;6;1675077536553;14.042042
pool-1-thread-22;HALTED;12345;0;6;1675077536553;15.596083
pool-1-thread-15;HALTED;12348;0;6;1675077536554;13.855833
pool-1-thread-30;HALTED;12349;0;6;1675077536558;14.886416
pool-1-thread-30;HALTED;12351;0;6;1675077536558;11.739833
pool-1-thread-32;HALTED;12352;0;6;1675077536558;8.994917
