Id;Texec;expectedH;realH;neededMessages;processedMessages
0;703.150988;25;25;806;837
1;753.153415;25;25;806;837
2;323.711696;25;25;806;837
3;833.305027;25;25;806;837
4;1841.25057;25;25;806;837
5;562.48844;25;25;806;837
6;580.30509;25;25;806;837
7;470.60689;25;25;806;837
8;237.370882;25;25;806;837
9;204.192667;25;25;806;837
10;193.091542;25;25;806;837
11;204.118425;25;25;806;837
12;233.69726;25;25;806;837
13;327.879798;25;25;806;837
14;256.151465;25;25;806;837
15;191.523537;25;25;806;837
16;162.973929;25;25;806;837
17;169.993013;25;25;806;837
18;151.502116;25;25;806;837
19;189.42853;25;25;806;837
20;155.84574;25;25;806;837
21;154.769246;25;25;806;837
22;146.708926;25;25;806;837
23;150.674337;25;25;806;837
24;149.527735;25;25;806;837
25;162.0988;25;25;806;837
26;143.425809;25;25;806;837
27;146.456867;25;25;806;837
28;154.01979;25;25;806;837
29;165.553723;25;25;806;837
30;146.589782;25;25;806;837
31;166.269274;25;25;806;837
32;145.462222;25;25;806;837
33;137.3004;25;25;806;837
34;142.940364;25;25;806;837
35;134.861191;25;25;806;837
36;141.651765;25;25;806;837
37;188.600946;25;25;806;837
38;258.313164;25;25;806;837
39;289.089735;25;25;806;837
40;475.029695;25;25;806;837
41;337.760887;25;25;806;837
42;166.394692;25;25;806;837
43;147.371573;25;25;806;837
44;145.35051;25;25;806;837
45;156.686161;25;25;806;837
46;146.641236;25;25;806;837
47;141.904909;25;25;806;837
48;145.693544;25;25;806;837
49;151.964847;25;25;806;837
50;143.900287;25;25;806;837
51;145.845637;25;25;806;837
52;151.453232;25;25;806;837
53;149.865447;25;25;806;837
54;139.678116;25;25;806;837
55;135.565987;25;25;806;837
56;143.187801;25;25;806;837
57;139.24628;25;25;806;837
58;141.420764;25;25;806;837
59;135.895728;25;25;806;837
60;136.646779;25;25;806;837
61;139.223956;25;25;806;837
62;135.241879;25;25;806;837
63;135.027922;25;25;806;837
64;146.9004;25;25;806;837
65;176.263937;25;25;806;837
66;172.159848;25;25;806;837
67;207.869553;25;25;806;837
68;350.924961;25;25;806;837
69;191.763218;25;25;806;837
70;151.077382;25;25;806;837
71;186.008776;25;25;806;837
72;273.877022;25;25;806;837
73;240.573793;25;25;806;837
74;156.717007;25;25;806;837
75;130.352142;25;25;806;837
76;133.071371;25;25;806;837
77;136.589191;25;25;806;837
78;135.137012;25;25;806;837
79;132.927129;25;25;806;837
80;133.296591;25;25;806;837
81;133.051502;25;25;806;837
82;143.830487;25;25;806;837
83;142.159935;25;25;806;837
84;137.064269;25;25;806;837
85;139.369193;25;25;806;837
86;135.008769;25;25;806;837
87;135.055363;25;25;806;837
88;132.186041;25;25;806;837
89;138.588773;25;25;806;837
90;142.05953;25;25;806;837
91;141.141198;25;25;806;837
92;132.258129;25;25;806;837
93;149.722494;25;25;806;837
94;140.483109;25;25;806;837
95;142.351161;25;25;806;837
96;133.257013;25;25;806;837
97;132.889756;25;25;806;837
98;132.892603;25;25;806;837
99;133.768766;25;25;806;837
100;130.98184;25;25;806;837
101;131.805149;25;25;806;837
102;134.140342;25;25;806;837
103;138.567518;25;25;806;837
104;135.86772;25;25;806;837
105;136.321533;25;25;806;837
106;137.636509;25;25;806;837
107;136.140794;25;25;806;837
108;144.364731;25;25;806;837
109;139.494108;25;25;806;837
110;137.344032;25;25;806;837
111;144.602895;25;25;806;837
112;140.325369;25;25;806;837
113;135.404602;25;25;806;837
114;144.224001;25;25;806;837
115;170.837107;25;25;806;837
116;135.530342;25;25;806;837
117;138.657167;25;25;806;837
118;139.464432;25;25;806;837
119;142.527499;25;25;806;837
120;275.800803;25;25;806;837
121;445.356833;25;25;806;837
122;230.987776;25;25;806;837
123;245.684143;25;25;806;837
124;219.047726;25;25;806;837
125;276.085658;25;25;806;837
126;128.03904;25;25;806;837
127;140.51417;25;25;806;837
128;135.925451;25;25;806;837
129;130.795508;25;25;806;837
130;131.955323;25;25;806;837
131;130.804661;25;25;806;837
132;131.344867;25;25;806;837
133;132.430449;25;25;806;837
134;135.636798;25;25;806;837
135;129.462537;25;25;806;837
136;131.244441;25;25;806;837
137;132.93746;25;25;806;837
138;132.765359;25;25;806;837
139;136.239514;25;25;806;837
140;134.473192;25;25;806;837
141;135.915417;25;25;806;837
142;136.607132;25;25;806;837
143;127.552296;25;25;806;837
144;127.979582;25;25;806;837
145;128.589969;25;25;806;837
146;130.641155;25;25;806;837
147;131.504043;25;25;806;837
148;129.14033;25;25;806;837
149;127.637434;25;25;806;837
150;129.394406;25;25;806;837
151;126.438783;25;25;806;837
152;128.721387;25;25;806;837
153;130.467589;25;25;806;837
154;159.090293;25;25;806;837
155;129.726464;25;25;806;837
156;133.186893;25;25;806;837
157;137.124994;25;25;806;837
158;133.132935;25;25;806;837
159;185.544003;25;25;806;837
160;298.227191;25;25;806;837
161;293.07496;25;25;806;837
162;247.547615;25;25;806;837
163;231.91184;25;25;806;837
164;213.489674;25;25;806;837
165;235.715127;25;25;806;837
166;186.750318;25;25;806;837
167;143.156034;25;25;806;837
168;131.879053;25;25;806;837
169;127.029113;25;25;806;837
170;127.806727;25;25;806;837
171;132.684084;25;25;806;837
172;127.908685;25;25;806;837
173;129.264412;25;25;806;837
174;128.565491;25;25;806;837
175;128.872964;25;25;806;837
176;135.2879;25;25;806;837
177;130.97226;25;25;806;837
178;129.17127;25;25;806;837
179;130.283123;25;25;806;837
180;132.57891;25;25;806;837
181;127.974844;25;25;806;837
182;130.1352;25;25;806;837
183;139.230452;25;25;806;837
184;130.049532;25;25;806;837
185;128.558621;25;25;806;837
186;137.584021;25;25;806;837
187;130.980622;25;25;806;837
188;133.761297;25;25;806;837
189;130.062201;25;25;806;837
190;126.952919;25;25;806;837
191;137.587124;25;25;806;837
192;128.336821;25;25;806;837
193;129.284144;25;25;806;837
194;148.092091;25;25;806;837
195;150.152009;25;25;806;837
