Id;Texec;expectedH;realH;neededMessages;processedMessages
0;96.691847;8;8;135;150
1;62.897651;8;8;135;150
2;42.651528;8;8;135;150
3;27.670389;8;8;135;150
4;26.011501;8;8;135;150
5;39.482645;8;8;135;150
6;58.612227;8;8;135;150
7;54.35016;8;8;135;150
8;53.18619;8;8;135;150
9;36.576442;8;8;135;150
10;41.22772;8;8;135;150
11;27.92472;8;8;135;150
12;23.958679;8;8;135;150
13;24.576118;8;8;135;150
14;18.96973;8;8;135;150
15;15.042533;8;8;135;150
16;19.472167;8;8;135;150
17;19.141407;8;8;135;150
18;27.271508;8;8;135;150
19;32.764189;8;8;135;150
20;29.573732;8;8;135;150
21;41.221983;8;8;135;150
22;41.391506;8;8;135;150
23;27.679171;8;8;135;150
24;22.277478;8;8;135;150
25;25.2862;8;8;135;150
26;13.681609;8;8;135;150
27;13.772183;8;8;135;150
28;15.890401;8;8;135;150
29;20.075342;8;8;135;150
30;12.273932;8;8;135;150
31;15.901628;8;8;135;150
32;12.800858;8;8;135;150
33;13.684233;8;8;135;150
34;10.799318;8;8;135;150
35;17.064528;8;8;135;150
36;17.511972;8;8;135;150
37;17.630591;8;8;135;150
38;15.481978;8;8;135;150
39;12.221403;8;8;135;150
40;12.529067;8;8;135;150
41;11.642072;8;8;135;150
42;18.782316;8;8;135;150
43;19.358634;8;8;135;150
44;16.062332;8;8;135;150
45;12.706744;8;8;135;150
46;10.192051;8;8;135;150
47;9.118381;8;8;135;150
48;10.192669;8;8;135;150
49;10.457066;8;8;135;150
50;23.417117;8;8;135;150
51;21.038884;8;8;135;150
52;9.356697;8;8;135;150
53;34.595497;8;8;135;150
54;26.173391;8;8;135;150
55;25.744798;8;8;135;150
56;22.591108;8;8;135;150
57;30.334607;8;8;135;150
58;40.766781;8;8;135;150
59;9.775324;8;8;135;150
60;9.564184;8;8;135;150
61;9.589276;8;8;135;150
62;21.829583;8;8;135;150
63;9.81399;8;8;135;150
64;10.768421;8;8;135;150
65;9.921921;8;8;135;150
66;9.089884;8;8;135;150
67;8.587861;8;8;135;150
68;8.706119;8;8;135;150
69;9.928459;8;8;135;150
70;12.439437;8;8;135;150
71;9.414746;8;8;135;150
72;10.009077;8;8;135;150
73;8.878097;8;8;135;150
74;9.653609;8;8;135;150
75;9.976381;8;8;135;150
76;9.994678;8;8;135;150
77;9.487022;8;8;135;150
78;9.153535;8;8;135;150
79;10.330081;8;8;135;150
80;10.935484;8;8;135;150
81;9.499011;8;8;135;150
82;11.949185;8;8;135;150
83;10.908766;8;8;135;150
84;9.760093;8;8;135;150
85;9.569751;8;8;135;150
86;8.812651;8;8;135;150
87;24.271588;8;8;135;150
88;10.001056;8;8;135;150
89;8.782842;8;8;135;150
90;10.242757;8;8;135;150
91;9.608164;8;8;135;150
