Id;Texec;expectedH;realH;neededMessages
0;1913.307617;11;11;756;819;
1;1605.130154;11;11;756;819;
2;698.686289;11;11;756;819;
3;2287.559252;11;11;756;819;
4;2569.278643;11;11;756;819;
5;1003.714541;11;11;756;819;
6;1399.862897;11;11;756;819;
7;888.640512;11;11;756;819;
8;463.060072;11;11;756;819;
9;434.967707;11;11;756;819;
10;416.184276;11;11;756;819;
11;377.879299;11;11;756;819;
12;394.127293;11;11;756;819;
13;375.388105;11;11;756;819;
14;396.572256;11;11;756;819;
15;399.426732;11;11;756;819;
16;386.288911;11;11;756;819;
17;394.138315;11;11;756;819;
18;412.885576;11;11;756;819;
19;422.185011;11;11;756;819;
20;399.688529;11;11;756;819;
21;406.326675;11;11;756;819;
22;401.605329;11;11;756;819;
23;402.736013;11;11;756;819;
24;385.663867;11;11;756;819;
25;400.080402;11;11;756;819;
26;404.003215;11;11;756;819;
27;387.478698;11;11;756;819;
28;443.023196;11;11;756;819;
29;452.302031;11;11;756;819;
30;475.254572;11;11;756;819;
31;533.286799;11;11;756;819;
32;535.817867;11;11;756;819;
33;534.849861;11;11;756;819;
34;433.333483;11;11;756;819;
35;369.029299;11;11;756;819;
36;605.87906;11;11;756;819;
37;469.79525;11;11;756;819;
38;428.443027;11;11;756;819;
39;368.275285;11;11;756;819;
40;356.134157;11;11;756;819;
41;373.485852;11;11;756;819;
42;365.733856;11;11;756;819;
43;353.045157;11;11;756;819;
44;370.031969;11;11;756;819;
45;361.385158;11;11;756;819;
46;379.719968;11;11;756;819;
47;348.888816;11;11;756;819;
48;370.354144;11;11;756;819;
49;363.671105;11;11;756;819;
50;376.267437;11;11;756;819;
51;346.703947;11;11;756;819;
52;366.439919;11;11;756;819;
53;375.884432;11;11;756;819;
54;348.509998;11;11;756;819;
55;362.092599;11;11;756;819;
56;402.568509;11;11;756;819;
57;354.244796;11;11;756;819;
58;358.585635;11;11;756;819;
59;367.597939;11;11;756;819;
60;393.237888;11;11;756;819;
61;369.915256;11;11;756;819;
62;388.686251;11;11;756;819;
63;378.43165;11;11;756;819;
64;384.469239;11;11;756;819;
65;386.901988;11;11;756;819;
66;439.324457;11;11;756;819;
67;423.294106;11;11;756;819;
68;405.705535;11;11;756;819;
69;475.711156;11;11;756;819;
70;481.197498;11;11;756;819;
71;453.607962;11;11;756;819;
72;602.479555;11;11;756;819;
73;598.402786;11;11;756;819;
74;568.149733;11;11;756;819;
75;475.825799;11;11;756;819;
76;438.650085;11;11;756;819;
77;414.178497;11;11;756;819;
78;379.909679;11;11;756;819;
79;357.23123;11;11;756;819;
80;375.288829;11;11;756;819;
81;363.797885;11;11;756;819;
82;471.576778;11;11;756;819;
83;402.840713;11;11;756;819;
84;375.975981;11;11;756;819;
85;376.133659;11;11;756;819;
86;374.144902;11;11;756;819;
87;356.742443;11;11;756;819;
88;360.220787;11;11;756;819;
89;363.201446;11;11;756;819;
90;366.324623;11;11;756;819;
91;367.404725;11;11;756;819;
92;373.037978;11;11;756;819;
93;354.11174;11;11;756;819;
94;364.140052;11;11;756;819;
95;363.48543;11;11;756;819;
96;356.403039;11;11;756;819;
97;360.498009;11;11;756;819;
98;350.31758;11;11;756;819;
99;389.802752;11;11;756;819;
100;351.123414;11;11;756;819;
101;360.321826;11;11;756;819;
102;373.911049;11;11;756;819;
103;356.869651;11;11;756;819;
104;364.079456;11;11;756;819;
105;356.124155;11;11;756;819;
106;357.775971;11;11;756;819;
107;366.095249;11;11;756;819;
108;351.403423;11;11;756;819;
109;370.711044;11;11;756;819;
110;366.83802;11;11;756;819;
111;398.45957;11;11;756;819;
112;373.662471;11;11;756;819;
113;351.992465;11;11;756;819;
114;379.302966;11;11;756;819;
115;353.804897;11;11;756;819;
116;369.392474;11;11;756;819;
117;378.915131;11;11;756;819;
118;378.784752;11;11;756;819;
119;383.688223;11;11;756;819;
120;414.626423;11;11;756;819;
121;455.364279;11;11;756;819;
122;453.46267;11;11;756;819;
123;443.938515;11;11;756;819;
124;425.739249;11;11;756;819;
125;545.484781;11;11;756;819;
126;508.788074;11;11;756;819;
127;531.144836;11;11;756;819;
128;510.079827;11;11;756;819;
129;416.264139;11;11;756;819;
130;603.991941;11;11;756;819;
131;486.178843;11;11;756;819;
132;409.159996;11;11;756;819;
133;368.774292;11;11;756;819;
134;357.451111;11;11;756;819;
135;378.278475;11;11;756;819;
136;396.913576;11;11;756;819;
137;435.762641;11;11;756;819;
138;368.934627;11;11;756;819;
139;345.651125;11;11;756;819;
140;371.491693;11;11;756;819;
141;344.936642;11;11;756;819;
142;352.888461;11;11;756;819;
143;372.318111;11;11;756;819;
144;338.833596;11;11;756;819;
145;357.150183;11;11;756;819;
146;342.497427;11;11;756;819;
147;343.108372;11;11;756;819;
148;341.233383;11;11;756;819;
149;358.406734;11;11;756;819;
150;344.060263;11;11;756;819;
151;357.611627;11;11;756;819;
152;344.770907;11;11;756;819;
153;341.159183;11;11;756;819;
154;365.302009;11;11;756;819;
155;331.806696;11;11;756;819;
156;360.806169;11;11;756;819;
157;341.554778;11;11;756;819;
158;362.612124;11;11;756;819;
159;343.393824;11;11;756;819;
160;340.198534;11;11;756;819;
161;339.052999;11;11;756;819;
162;348.566635;11;11;756;819;
163;335.716981;11;11;756;819;
164;400.116831;11;11;756;819;
165;360.973062;11;11;756;819;
166;354.719346;11;11;756;819;
167;337.138408;11;11;756;819;
168;406.84153;11;11;756;819;
169;389.320483;11;11;756;819;
170;343.593773;11;11;756;819;
171;380.295687;11;11;756;819;
172;384.76275;11;11;756;819;
173;355.554558;11;11;756;819;
174;383.592049;11;11;756;819;
175;366.871491;11;11;756;819;
176;441.236843;11;11;756;819;
177;430.724012;11;11;756;819;
178;602.651616;11;11;756;819;
179;511.346616;11;11;756;819;
180;349.391659;11;11;756;819;
181;406.878978;11;11;756;819;
182;507.370137;11;11;756;819;
183;349.324676;11;11;756;819;
