Id;Texec;expectedH;realH;neededMessages
0;1875.034307;11;11;756;819;
1;1574.576343;11;11;756;819;
2;709.18473;11;11;756;819;
3;2204.327537;11;11;756;819;
4;2507.512836;11;11;756;819;
5;1038.929733;11;11;756;819;
6;1404.767881;11;11;756;819;
7;894.744119;11;11;756;819;
8;478.543792;11;11;756;819;
9;448.742176;11;11;756;819;
10;437.097564;11;11;756;819;
11;386.326908;11;11;756;819;
12;383.883702;11;11;756;819;
13;376.76997;11;11;756;819;
14;381.408716;11;11;756;819;
15;410.960593;11;11;756;819;
16;389.968884;11;11;756;819;
17;406.847471;11;11;756;819;
18;417.565429;11;11;756;819;
19;430.083029;11;11;756;819;
20;404.483507;11;11;756;819;
21;405.063044;11;11;756;819;
22;401.25013;11;11;756;819;
23;401.398294;11;11;756;819;
24;381.983104;11;11;756;819;
25;402.198058;11;11;756;819;
26;389.293382;11;11;756;819;
27;391.098897;11;11;756;819;
28;449.722337;11;11;756;819;
29;465.111967;11;11;756;819;
30;476.164867;11;11;756;819;
31;516.035353;11;11;756;819;
32;545.014907;11;11;756;819;
33;486.187698;11;11;756;819;
34;452.564468;11;11;756;819;
35;376.355931;11;11;756;819;
36;597.308471;11;11;756;819;
37;491.081775;11;11;756;819;
38;426.06801;11;11;756;819;
39;361.914866;11;11;756;819;
40;359.317097;11;11;756;819;
41;365.442752;11;11;756;819;
42;355.106224;11;11;756;819;
43;355.565124;11;11;756;819;
44;360.804508;11;11;756;819;
45;359.310664;11;11;756;819;
46;377.373173;11;11;756;819;
47;354.239027;11;11;756;819;
48;371.847989;11;11;756;819;
49;353.574538;11;11;756;819;
50;382.038756;11;11;756;819;
51;355.564073;11;11;756;819;
52;363.281713;11;11;756;819;
53;375.374065;11;11;756;819;
54;354.7883;11;11;756;819;
55;366.985096;11;11;756;819;
56;399.297294;11;11;756;819;
57;354.640056;11;11;756;819;
58;365.950695;11;11;756;819;
59;368.690001;11;11;756;819;
60;392.130968;11;11;756;819;
61;368.847479;11;11;756;819;
62;390.462746;11;11;756;819;
63;372.100794;11;11;756;819;
64;389.547621;11;11;756;819;
65;391.068066;11;11;756;819;
66;442.035327;11;11;756;819;
67;431.522525;11;11;756;819;
68;389.132769;11;11;756;819;
69;476.33326;11;11;756;819;
70;491.133896;11;11;756;819;
71;457.845544;11;11;756;819;
72;610.399944;11;11;756;819;
73;603.614702;11;11;756;819;
74;558.982545;11;11;756;819;
75;461.069929;11;11;756;819;
76;431.919427;11;11;756;819;
77;411.268771;11;11;756;819;
78;385.621592;11;11;756;819;
79;366.521169;11;11;756;819;
80;377.468742;11;11;756;819;
81;357.553213;11;11;756;819;
82;474.559659;11;11;756;819;
83;417.882562;11;11;756;819;
84;382.961058;11;11;756;819;
85;378.315646;11;11;756;819;
86;378.553373;11;11;756;819;
87;366.29741;11;11;756;819;
88;371.186086;11;11;756;819;
89;365.387341;11;11;756;819;
90;356.039419;11;11;756;819;
91;363.600624;11;11;756;819;
92;378.707981;11;11;756;819;
93;357.593863;11;11;756;819;
94;358.653407;11;11;756;819;
95;358.907464;11;11;756;819;
96;370.061921;11;11;756;819;
97;360.800894;11;11;756;819;
98;361.35529;11;11;756;819;
99;379.640561;11;11;756;819;
100;352.280886;11;11;756;819;
101;366.469734;11;11;756;819;
102;382.099914;11;11;756;819;
103;368.348489;11;11;756;819;
104;352.325551;11;11;756;819;
105;356.833352;11;11;756;819;
106;366.13744;11;11;756;819;
107;369.858046;11;11;756;819;
108;353.564017;11;11;756;819;
109;362.456728;11;11;756;819;
110;359.823046;11;11;756;819;
111;392.095675;11;11;756;819;
112;366.821653;11;11;756;819;
113;344.972488;11;11;756;819;
114;371.738646;11;11;756;819;
115;360.02262;11;11;756;819;
116;374.745533;11;11;756;819;
117;386.213622;11;11;756;819;
118;379.71218;11;11;756;819;
119;381.227692;11;11;756;819;
120;418.322766;11;11;756;819;
121;460.973416;11;11;756;819;
122;458.820257;11;11;756;819;
123;449.987551;11;11;756;819;
124;436.009267;11;11;756;819;
125;566.449489;11;11;756;819;
126;516.744122;11;11;756;819;
127;528.989542;11;11;756;819;
128;510.078642;11;11;756;819;
129;418.142247;11;11;756;819;
130;613.343336;11;11;756;819;
131;480.101673;11;11;756;819;
132;401.692857;11;11;756;819;
133;357.28149;11;11;756;819;
134;368.561639;11;11;756;819;
135;378.004225;11;11;756;819;
136;393.310266;11;11;756;819;
137;441.73347;11;11;756;819;
138;367.808789;11;11;756;819;
139;342.552506;11;11;756;819;
140;374.001887;11;11;756;819;
141;354.066291;11;11;756;819;
142;350.556697;11;11;756;819;
143;356.629917;11;11;756;819;
144;344.051334;11;11;756;819;
145;362.594051;11;11;756;819;
146;341.360538;11;11;756;819;
147;344.165193;11;11;756;819;
148;335.535199;11;11;756;819;
149;366.950733;11;11;756;819;
150;335.816114;11;11;756;819;
151;367.695436;11;11;756;819;
152;350.061444;11;11;756;819;
153;348.980133;11;11;756;819;
154;364.920204;11;11;756;819;
155;338.881267;11;11;756;819;
156;364.708159;11;11;756;819;
157;348.728906;11;11;756;819;
158;361.517203;11;11;756;819;
159;342.755289;11;11;756;819;
160;340.849192;11;11;756;819;
